(20759, 3, -19, -11, 127, -15, -15, -22, -27, -19, -27, -24, -30, -22, 11)
(20760, 4, -16, -14, -7, 127, -10, -15, -34, -32, -23, -20, -27, -22, 11)
(20761, 5, -24, -19, -18, -12, 127, -16, -29, -22, -28, -30, -27, -23, 11)
(20762, 6, -24, -39, -20, -21, -14, 127, -11, -13, -21, -22, -21, -36, 11)
(20763, 7, -29, -19, -22, -23, -19, -11, 127, -13, -16, -18, -28, -24, 11)
(20764, 8, -24, -19, -23, -27, -20, -13, -10, 127, -12, -19, -19, -22, 11)
(20765, 9, -15, -19, -21, -24, -23, -15, -16, -8, 127, -15, -16, -24, 11)
(20766, 10, -29, -21, -27, -23, -24, -28, -18, -15, -11, 127, -11, -19, 11)
(20767, 11, -11, -14, -16, -20, -19, -17, -24, -13, -15, -9, 127, -13, 11)
(20768, 12, -13, -18, -21, -23, -21, -25, -22, -27, -19, -22, -13, 127, 11)
(20769, 1, 127, -11, -18, -19, -23, -24, -30, -25, -16, -30, -13, -13, 16)
(20770, 2, -6, 127, -7, -14, -16, -36, -19, -18, -18, -19, -15, -15, 16)
(20771, 3, -25, -12, 127, -10, -19, -22, -25, -25, -23, -28, -20, -22, 16)
(20772, 4, -18, -17, -7, 127, -9, -19, -21, -25, -23, -21, -21, -19, 16)
(20773, 5, -27, -22, -16, -13, 127, -15, -20, -21, -24, -24, -22, -20, 16)
(20774, 6, -24, -31, -19, -24, -15, 127, -11, -13, -15, -28, -19, -23, 16)
(20775, 7, -27, -24, -25, -27, -21, -9, 127, -9, -16, -18, -26, -20, 16)
(20776, 8, -22, -36, -24, -27, -18, -17, -11, 127, -8, -15, -15, -26, 16)
(20777, 9, -23, -19, -22, -36, -27, -17, -18, -8, 127, -10, -17, -18, 16)
(20778, 10, -23, -30, -21, -22, -26, -23, -18, -15, -12, 127, -12, -20, 16)
(20779, 11, -15, -21, -15, -26, -22, -32, -35, -16, -13, -9, 127, -10, 16)
(20780, 12, -16, -16, -27, -34, -27, -28, -25, -24, -18, -16, -11, 127, 16)
(20781, 1, 127, -7, -24, -20, -27, -25, -28, -23, -24, -24, -18, -15, 21)
(20782, 2, -9, 127, -9, -17, -19, -29, -23, -34, -18, -28, -23, -13, 21)
(20783, 3, -21, -11, 127, -9, -17, -21, -28, -26, -24, -22, -19, -28, 21)
(20784, 4, -20, -15, -9, 127, -9, -21, -25, -24, -35, -20, -26, -30, 21)
(20785, 5, -24, -18, -16, -14, 127, -15, -23, -19, -28, -27, -26, -27, 21)
(20786, 6, -20, -30, -24, -29, -14, 127, -9, -17, -18, -23, -36, -28, 21)
(20787, 7, -25, -23, -26, -26, -23, -10, 127, -10, -18, -17, -37, -23, 21)
(20788, 8, -20, -25, -19, -23, -21, -13, -12, 127, -9, -15, -19, -23, 21)
