(48254, 2, -63, 127, -64, -69, -74, -76, -67, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 21)
(48258, 6, -75, -80, -72, -66, -66, 127, -64, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 21)
(48271, 1, 127, -80, 127, -77, -85, -78, -72, -66, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 26)
(48274, 4, -75, -73, -65, 127, -70, -71, -77, -75, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 26)
(48291, 3, 127, -61, 127, -81, 127, -75, -82, -73, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 11)
(48296, 8, 127, 127, -66, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 11)
(48311, 5, -75, -73, -80, -61, 127, -69, 127, -73, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 16)
(48312, 6, -70, -88, -72, -67, -63, 127, -64, -64, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 16)
(48325, 1, 127, -71, -69, -67, -75, -74, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 21)
(48326, 2, -64, 127, -64, -69, -74, -76, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 21)
(48330, 6, -75, -80, -72, -66, -66, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 21)
(48343, 1, 127, -81, -72, -77, -84, -78, -72, -65, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 26)
(48346, 4, -75, -74, -65, 127, -71, -71, 127, -75, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 26)
(48383, 5, -75, -73, -80, -61, 127, 127, -75, -73, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 16)
(48384, 6, -70, -88, -71, -68, -63, 127, 127, -64, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 16)
(48385, 7, -73, -69, -79, -72, -78, -74, 127, -70, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 16)
(48386, 8, -61, -64, -66, -78, -76, -70, -60, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 16)
(48397, 1, 127, -71, -69, -67, -75, -74, -70, -64, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 21)
(48398, 2, -64, 127, -64, -69, -74, -76, -67, -67, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 21)
(48399, 3, -77, -65, 127, -71, -72, -72, -89, -67, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 21)
(48402, 6, -75, -80, -72, -66, -66, 127, -65, -68, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 21)
(48415, 1, 127, -81, 127, -77, 127, -78, 127, -65, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 26)
(48418, 4, -75, -74, -65, 127, -71, -71, 127, -74, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 26)
(48435, 3, -72, -61, 127, -81, -75, -75, -80, -73, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 11)
(48440, 8, -62, -66, -66, -88, -75, -68, -61, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 11)
(48455, 5, -75, -73, -80, -61, 127, -69, -75, -73, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 16)
(48456, 6, -70, -89, -72, -68, -63, 127, -63, -63, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 16)
(48458, 8, -62, -64, -66, -78, -76, -70, -61, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 16)
(48469, 1, 127, -71, -69, -67, -75, -74, -70, -64, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 21)
(48470, 2, -64, 127, -64, -69, -74, -76, -67, -67, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 21)
(48471, 3, -77, -65, 127, -71, -73, -72, -88, -66, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 21)
(48474, 6, -75, -80, -72, -66, -66, 127, -65, -68, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 21)
(48487, 1, 127, -81, -72, -77, -84, -78, 127, -65, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 26)
(48490, 4, -75, -74, -65, 127, -71, -71, 127, -74, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 26)
(48507, 3, -72, -61, 127, -81, -75, -75, -80, -73, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 11)
(48508, 4, -71, -64, -61, 127, -66, -77, -81, -79, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 11)
(48510, 6, -73, 127, -70, -64, -64, 127, -72, -70, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 11)
(48512, 8, -61, -66, -66, -88, -75, -68, -61, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 11)
(48527, 5, -75, -73, -81, -61, 127, -69, -75, -73, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 16)
(48528, 6, -70, -88, -71, -68, -63, 127, -64, -64, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 16)
(48529, 7, -73, -69, -79, -72, -78, -73, 127, -70, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 16)
(48530, 8, -62, -64, -66, -78, -76, -70, -60, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 16)
(48542, 2, -64, 127, -64, -69, -73, -76, -67, -67, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 21)
(48584, 8, -61, -66, -66, 127, -75, -68, -61, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 11)
(48614, 2, -64, 127, -64, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 21)
(48618, 6, -75, -80, -72, -66, -66, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 21)
(48631, 1, 127, 127, 127, -77, -84, -78, -72, -65, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 26)
(48634, 4, -75, -74, -64, 127, -71, -71, -76, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 26)
(48651, 3, 127, -61, 127, -81, -75, -74, -80, -73, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 11)
(48670, 5, 127, -73, -81, -61, 127, -69, -75, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 16)
(48671, 6, 127, -89, -71, -67, -61, 127, -63, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 16)
(48684, 1, 127, -71, -69, -67, -75, -73, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 21)
(48685, 2, -64, 127, -64, -69, -74, -76, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 21)
(48687, 4, -79, -70, -67, 127, -71, -71, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 21)
(48705, 4, -75, -74, -65, 127, -71, -71, -77, -74, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 26)
(48723, 4, -71, -65, -61, 127, -66, -78, 127, -79, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 11)
(48725, 6, -72, -78, -70, -64, -64, 127, -71, -70, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 11)
(48744, 8, 127, -64, -65, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 16)
(48756, 2, -63, 127, -64, -69, -74, 127, 127, -67, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 21)
(48757, 3, -77, -64, 127, -71, -73, 127, 127, -66, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 21)
(48760, 6, -75, -80, -72, -66, -66, 127, 127, -68, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 21)
(48773, 1, 127, -81, -72, 127, 127, 127, -73, -65, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 26)
(48774, 2, -66, 127, -65, -74, -75, 127, -74, -71, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 26)
(48816, 8, -61, 127, -66, -78, -76, -70, -60, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 16)
(48827, 1, 127, 127, -69, -67, -75, -73, -70, -64, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 21)
(48828, 2, -64, 127, -64, -69, -74, -76, -67, -67, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 21)
(48829, 3, -77, -65, 127, -71, -73, -73, -89, -66, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 21)
(48830, 4, -80, -72, -68, 127, -71, -71, -72, -80, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 21)
(48832, 6, -75, -80, -72, -66, -66, 127, -64, -69, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 21)
(48845, 1, 127, -81, -72, -77, 127, 127, 127, -66, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 26)
(48848, 4, -75, -74, -65, 127, 127, 127, 127, -74, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 26)
(48865, 3, -72, -61, 127, -81, -76, -74, -80, -74, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 11)
(48866, 4, -71, -64, -61, 127, -67, -77, -81, -79, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 11)
(48868, 6, -73, -78, -70, -64, -63, 127, -71, -70, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 11)
(48870, 8, -61, -66, -66, -88, -75, -68, -61, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 11)
(48885, 5, 127, -73, -80, -61, 127, -69, -75, -73, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 16)
(48886, 6, 127, 127, -71, -67, -63, 127, -64, -64, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 16)
(48888, 8, -63, -64, -66, -78, -76, -70, -61, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 16)
(48899, 1, 127, -71, -69, -67, -75, -74, -70, -64, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 21)
(48900, 2, -63, 127, -64, -69, -74, -76, -67, -67, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 21)
(48901, 3, -77, -64, 127, -71, -73, -72, -88, -67, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 21)
(48902, 4, -80, -71, -67, 127, -71, -71, -72, -79, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 21)
(48904, 6, -75, -80, -73, -66, -66, 127, -64, -69, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 21)
(48917, 1, 127, -81, -72, -77, -84, -78, -73, -66, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 26)
(48936, 3, 127, -61, 127, -81, -75, -74, -80, -73, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 11)
(48937, 4, 127, -64, -61, 127, -66, -77, -81, -79, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 11)
(48953, 2, -64, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 21)
(48952, 1, 127, -76, -76, -72, -78, -77, -79, -66, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 11)
(48975, 6, -75, -81, -72, -66, -66, 127, -65, -68, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 21)
(48988, 1, 127, -81, -72, -77, -84, -78, -73, -65, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 26)
(48991, 4, -75, -74, -65, 127, -71, -71, -77, -74, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 26)
(49008, 3, -72, -61, 127, -81, -75, -74, -80, -73, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 11)
(49013, 8, -61, -66, -66, 127, -75, -68, -61, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 11)
(49026, 5, 127, 127, -80, 127, 127, -69, -75, -73, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 16)
(49027, 6, 127, 127, -71, 127, -63, 127, -63, -64, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 16)
(49028, 7, 127, 127, -79, 127, -78, -74, 127, -69, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 16)
(49029, 8, -62, 127, -66, 127, -76, -70, -60, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 16)
(49041, 2, -64, 127, -64, 127, -74, -76, -67, -67, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 21)
(49045, 6, -75, -80, -73, -66, -66, 127, -64, -69, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 21)
(49058, 1, 127, 127, -72, -77, -84, -78, -73, -66, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 26)
(49061, 4, -77, -73, -65, 127, -71, -71, -77, -74, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 26)
(49078, 3, -72, -62, 127, -81, -75, -74, -80, -74, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 11)
(49083, 8, -62, -66, -66, -88, -75, -69, -61, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 11)
(49098, 5, -75, 127, 127, -61, 127, -69, -75, -73, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 16)
(49099, 6, -70, 127, 127, -68, -63, 127, -64, -64, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 16)
(49101, 8, -61, 127, 127, 127, -76, -70, -61, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 16)
(49112, 1, 127, 127, 127, -67, -75, -73, 127, -64, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 21)
(49113, 2, -64, 127, 127, -69, -74, -76, -68, -67, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 21)
(49115, 4, -80, 127, -67, 127, -71, -71, 127, -79, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 21)
(49117, 6, -75, -79, -73, -66, -66, 127, -65, -68, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 21)
(49130, 1, 127, 127, 127, -77, -84, -78, -72, -66, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 26)
(49133, 4, -75, -75, -65, 127, -71, -71, -77, -74, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 26)
(49150, 3, -72, -61, 127, -81, -75, -74, -80, -73, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 11)
(49153, 6, -73, 127, -69, -64, -63, 127, -71, -70, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 11)
(49170, 5, -75, -73, 127, -61, 127, -69, -75, -73, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 16)
(49171, 6, -70, -89, 127, -68, -63, 127, -63, -64, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 16)
(49172, 7, -72, -69, 127, -72, -78, -73, 127, -69, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 16)
(49173, 8, -61, -64, 127, -78, -76, -70, -60, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 16)
(49184, 1, 127, -71, 127, -67, -75, -73, -70, -64, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 21)
(49185, 2, -63, 127, 127, -69, -74, -76, -68, -67, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 21)
(49189, 6, -75, -80, -73, -66, -66, 127, -65, -68, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 21)
(49202, 1, 127, -81, 127, 127, -84, -78, -73, -65, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 26)
(49205, 4, -75, -74, -66, 127, -70, -71, -76, -74, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 26)
(49227, 8, -61, -66, -66, -88, -75, -68, -61, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 11)
(49243, 6, -70, -88, -72, 127, 127, 127, -64, -64, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 16)
(49244, 7, -73, -69, 127, 127, 127, -74, 127, -69, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 16)
(49245, 8, -61, -64, -66, 127, 127, -70, -61, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 16)
(49257, 2, -63, 127, -64, 127, 127, -76, -67, -67, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 21)
(49259, 4, -79, -70, 127, 127, 127, -71, -72, -79, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 21)
(49261, 6, -75, -80, -73, -66, -66, 127, -64, -69, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 21)
(49274, 1, 127, -81, 127, 127, -84, -78, -73, -65, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 26)
(49276, 3, -77, -66, 127, -72, -73, -75, -87, -72, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 26)
(49277, 4, -75, -74, -66, 127, -70, -71, -77, -74, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 26)
(49294, 3, -72, -61, 127, -82, -75, -75, -80, -73, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 11)
(49295, 4, -71, -65, -61, 127, -66, -77, -80, -79, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 11)
(49299, 8, -61, -66, -66, -88, -75, -69, -62, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 11)
(49316, 7, -73, -69, -79, 127, 127, 127, 127, -70, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 16)
(49317, 8, -62, -64, -66, 127, 127, 127, -61, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 16)
(49329, 2, -64, 127, -64, 127, 127, 127, -67, -67, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 21)
(49331, 4, -79, -71, -67, 127, 127, 127, -72, -80, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 21)
(49333, 6, -75, -80, -72, -66, -66, 127, -64, -68, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 21)
(49346, 1, 127, -81, -72, 127, 127, -78, -72, -65, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 26)
(49349, 4, -75, -74, -66, 127, 127, -71, -77, -73, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 26)
(49366, 3, -72, -62, 127, -83, -75, -74, -80, -74, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 11)
(49387, 6, -70, -88, -71, 127, 127, 127, -63, -64, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 16)
(49388, 7, -72, -69, -79, 127, 127, -73, 127, -69, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 16)
(49401, 2, -64, 127, -64, 127, 127, -76, -68, -67, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 21)
(49403, 4, -79, -70, 127, 127, 127, -71, -72, -80, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 21)
(49405, 6, -75, -80, -73, -66, -66, 127, -64, -68, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 21)
(49418, 1, 127, -81, 127, 127, -84, -78, -72, -65, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 26)
(49421, 4, -75, -74, -66, 127, -70, -71, -77, -74, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 26)
(49438, 3, -72, -61, 127, -81, -75, -74, -80, -73, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 11)
(49443, 8, -61, -66, -65, -88, -75, -68, -61, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 11)
(49460, 7, -73, -69, 127, 127, 127, 127, 127, -70, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 16)
(49461, 8, -61, -64, 127, 127, 127, 127, -60, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 16)
(49473, 2, -64, 127, 127, 127, 127, 127, -68, -67, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 21)
(49475, 4, -79, 127, -67, 127, 127, 127, -72, -79, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 21)
(49477, 6, -75, -80, -73, -66, -66, 127, -65, -69, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 21)
(49490, 1, 127, 127, -72, 127, -84, -78, -72, -65, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 26)
(49493, 4, -75, -74, -66, 127, -70, -71, -77, -74, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 26)
(49510, 3, -72, -61, 127, -82, -75, -74, -80, -73, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 11)
(49515, 8, -62, -66, -66, -89, -75, -68, -61, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 11)
(49531, 6, -70, -88, -72, 127, 127, 127, -63, -64, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 16)
(49532, 7, -73, -69, -79, 127, 127, -73, 127, -69, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 16)
(49533, 8, -62, -64, -66, 127, 127, -70, -61, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 16)
(49545, 2, -64, 127, -64, 127, 127, -76, -68, -67, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 21)
(49547, 4, -79, -71, 127, 127, 127, -71, -72, -79, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 21)
(49549, 6, -75, -80, -73, -66, -66, 127, -65, -69, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 21)
(49562, 1, 127, -81, 127, 127, -84, -78, 127, -65, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 26)
(49565, 4, -75, -74, -65, 127, -70, -71, 127, -74, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 26)
(49587, 8, -63, -66, -66, -88, 127, -69, -61, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 11)
(49603, 6, -70, -88, -71, 127, 127, 127, -64, -64, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 16)
(49604, 7, -72, -69, -79, 127, 127, -73, 127, -70, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 16)
(49605, 8, -61, -63, -66, 127, 127, -70, -61, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 16)
(49617, 2, -64, 127, -64, 127, 127, -76, -67, -67, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 21)
(49618, 3, -77, -65, 127, 127, 127, -72, -89, -67, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 21)
(49619, 4, -79, -71, -67, 127, 127, -71, -72, -80, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 21)
(49621, 6, -75, -80, -72, -66, -66, 127, -65, -68, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 21)
(49634, 1, 127, -81, -72, -77, 127, -78, -72, -65, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 26)
(49637, 4, -75, -74, -65, 127, -70, -71, -77, -74, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 26)
(49654, 3, -72, -61, 127, -82, -75, -75, -80, -73, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 11)
(49658, 7, -72, -73, -74, -76, -76, -74, 127, -75, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 11)
(49659, 8, -61, -66, -66, -89, -75, -69, -61, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 11)
(49675, 6, -70, -88, -72, 127, 127, 127, -63, -64, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 16)
(49676, 7, -73, -69, -79, 127, 127, -73, 127, -70, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 16)
(49677, 8, -61, -64, -65, 127, 127, -70, -61, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 16)
(49689, 2, -63, 127, -64, 127, 127, -76, -68, -67, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 21)
(49731, 8, -61, -66, 127, 127, -75, -69, -61, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 11)
(49761, 2, -64, 127, -64, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 21)
(49781, 4, -76, -73, -64, 127, 127, -71, -76, -74, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 26)
(49803, 8, -61, -66, -65, -88, -75, -69, -62, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 11)
(49820, 7, -73, -69, -79, -72, 127, 127, 127, -70, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 16)
(49833, 4, 127, 127, -67, 127, 127, 127, -72, -80, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 21)
(49851, 4, -75, -74, -65, 127, -70, 127, -77, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 26)
(49868, 3, -72, -61, 127, -82, -75, -75, -80, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 11)
(49873, 8, -61, -66, -66, 127, -75, -69, -61, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 11)
(49885, 2, -63, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 21)
