28703, 4, -31, -19, -13, 127, -13, -17, -20, -21, 21
28704, 5, -30, -19, -25, -14, 127, -14, -30, -30, 21
28705, 6, -32, -21, -28, -21, -14, 127, -16, -19, 21
28706, 7, -20, -31, -33, -29, -19, -19, 127, -14, 21
28707, 8, -15, -50, -33, -20, -27, -19, -15, 127, 21
28708, 1, 127, -15, -19, -34, -30, -32, -21, -15, 26
28709, 2, -15, 127, -13, -20, -17, -19, -30, -48, 26
28710, 3, -21, -20, 127, -16, -26, -30, -35, -34, 26
28711, 4, -26, -15, -14, 127, -12, -18, -27, -19, 26
28712, 5, -34, -23, -24, -15, 127, -15, -21, -28, 26
28713, 6, -27, -28, -23, -21, -17, 127, -19, -19, 26
28714, 7, -21, -31, -29, -29, -22, -17, 127, -15, 26
28715, 8, -17, -34, -28, -28, -24, -19, -15, 127, 26
28716, 1, 127, -17, -20, -28, -34, -28, -22, -18, 11
28717, 2, -13, 127, -17, -17, -21, -27, -31, -34, 11
28718, 3, -22, -17, 127, -18, -26, -25, -32, -30, 11
28719, 4, -25, -15, -13, 127, -13, -19, -27, -26, 11
28720, 5, -34, -22, -17, -17, 127, -17, -23, -25, 11
28721, 6, -25, -24, -19, -20, -11, 127, -18, -19, 11
28722, 7, -19, -21, -29, -23, -23, -15, 127, -15, 11
28723, 8, -12, -34, -34, -21, -18, -18, -17, 127, 11
28724, 1, 127, -15, -21, -28, -33, -26, -20, -12, 16
28725, 2, -15, 127, -13, -15, -19, -21, -20, -32, 16
28726, 3, -21, -16, 127, -16, -18, -21, -31, -36, 16
28727, 4, -23, -21, -14, 127, -13, -18, -21, -19, 16
28728, 5, -36, -21, -24, -17, 127, -12, -24, -19, 16
28729, 6, -27, -22, -23, -18, -13, 127, -16, -18, 16
28730, 7, -20, -35, -25, -19, -29, -15, 127, -17, 16
28731, 8, -13, -32, -32, -23, -30, -19, -15, 127, 16
28732, 1, 127, -17, -19, -26, -35, -28, -21, -14, 21
28733, 2, -13, 127, -13, -21, -19, -20, -34, -30, 21
28734, 3, -21, -16, 127, -18, -25, -25, -27, -34, 21
28735, 4, -30, -19, -13, 127, -14, -16, -18, -21, 21
28736, 5, -32, -19, -25, -14, 127, -14, -30, -31, 21
28737, 6, -31, -21, -29, -19, -15, 127, -15, -19, 21
28738, 7, -21, -31, -33, -25, -19, -20, 127, -15, 21
28739, 8, -15, -42, -32, -20, -26, -19, -15, 127, 21
28740, 1, 127, -15, -19, -32, -32, -31, -21, -15, 26
28741, 2, -15, 127, -13, -20, -17, -19, -30, -42, 26
28742, 3, -21, -19, 127, -17, -27, -31, -35, -34, 26
28743, 4, -26, -15, -13, 127, -11, -17, -24, -18, 26
28744, 5, -40, -23, -24, -15, 127, -15, -20, -27, 26
28745, 6, -28, -28, -24, -23, -17, 127, -21, -19, 26
28746, 7, -22, -36, -27, -27, -21, -17, 127, -15, 26
28747, 8, -18, -34, -28, -28, -23, -19, -15, 127, 26
28748, 1, 127, -16, -20, -28, -40, -28, -24, -19, 11
28749, 2, -13, 127, -17, -16, -21, -27, -36, -33, 11
28750, 3, -22, -16, 127, -17, -25, -25, -29, -31, 11
28751, 4, -26, -15, -13, 127, -12, -20, -25, -26, 11
