(55348, 1, 127, -17, 16)
(55349, 2, -16, 127, 16)
(55350, 1, 127, -19, 21)
(55351, 2, -12, 127, 21)
(55352, 1, 127, -15, 26)
(55353, 2, -19, 127, 26)
(55354, 1, 127, -21, 11)
(55355, 2, -14, 127, 11)
(55356, 1, 127, -17, 16)
(55357, 2, -16, 127, 16)
(55358, 1, 127, -19, 21)
(55359, 2, -12, 127, 21)
(55360, 1, 127, -15, 26)
(55361, 2, -19, 127, 26)
(55362, 1, 127, -21, 11)
(55363, 2, -14, 127, 11)
(55364, 1, 127, -17, 16)
(55365, 2, -16, 127, 16)
(55366, 1, 127, -19, 21)
(55367, 2, -12, 127, 21)
(55368, 1, 127, -15, 26)
(55369, 2, -19, 127, 26)
(55370, 1, 127, -21, 11)
(55371, 2, -14, 127, 11)
(55372, 1, 127, -17, 16)
(55373, 2, -16, 127, 16)
(55374, 1, 127, -19, 21)
(55375, 2, -12, 127, 21)
(55376, 1, 127, -15, 26)
(55377, 2, -19, 127, 26)
(55378, 1, 127, -21, 11)
(55379, 2, -14, 127, 11)
(55380, 1, 127, -17, 16)
(55381, 2, -16, 127, 16)
(55382, 1, 127, -19, 21)
(55383, 2, -13, 127, 21)
(55384, 1, 127, -15, 26)
(55385, 2, -19, 127, 26)
(55386, 1, 127, -21, 11)
(55387, 2, -14, 127, 11)
(55388, 1, 127, -17, 16)
(55389, 2, -16, 127, 16)
(55390, 1, 127, -19, 21)
(55391, 2, -13, 127, 21)
(55392, 1, 127, -15, 26)
(55393, 2, -19, 127, 26)
(55394, 1, 127, -21, 11)
(55395, 2, -14, 127, 11)
(55396, 1, 127, -17, 16)
(55397, 2, -16, 127, 16)
(55398, 1, 127, -19, 21)
(55399, 2, -12, 127, 21)
(55400, 1, 127, -15, 26)
(55401, 2, -19, 127, 26)
(55402, 1, 127, -21, 11)
(55403, 2, -14, 127, 11)
(55404, 1, 127, -17, 16)
(55405, 2, -16, 127, 16)
(55406, 1, 127, -19, 21)
(55407, 2, -12, 127, 21)
(55408, 1, 127, -15, 26)
(55409, 2, -19, 127, 26)
(55410, 1, 127, -21, 11)
(55411, 2, -14, 127, 11)
(55412, 1, 127, -17, 16)
(55413, 2, -16, 127, 16)
(55414, 1, 127, -19, 21)
(55415, 2, -12, 127, 21)
(55416, 1, 127, -15, 26)
(55417, 2, -19, 127, 26)
