(26331, 2, -15, 127, 11)
(26332, 1, 127, -18, 16)
(26333, 2, -18, 127, 16)
(26334, 1, 127, -20, 21)
(26335, 2, -15, 127, 21)
(26336, 1, 127, -18, 26)
(26337, 2, -16, 127, 26)
(26338, 1, 127, -19, 11)
(26339, 2, -15, 127, 11)
(26340, 1, 127, -18, 16)
(26341, 2, -18, 127, 16)
(26342, 1, 127, -20, 21)
(26343, 2, -15, 127, 21)
(26344, 1, 127, -18, 26)
(26345, 2, -16, 127, 26)
(26346, 1, 127, -19, 11)
(26347, 2, -15, 127, 11)
(26348, 1, 127, -18, 16)
(26349, 2, -18, 127, 16)
(26350, 1, 127, -20, 21)
(26351, 2, -15, 127, 21)
(26352, 1, 127, -18, 26)
(26353, 2, -16, 127, 26)
(26354, 1, 127, -19, 11)
(26355, 2, -15, 127, 11)
(26356, 1, 127, -18, 16)
(26357, 2, -18, 127, 16)
(26358, 1, 127, -20, 21)
(26359, 2, -15, 127, 21)
(26360, 1, 127, -18, 26)
(26361, 2, -16, 127, 26)
(26362, 1, 127, -19, 11)
(26363, 2, -15, 127, 11)
(26364, 1, 127, -18, 16)
(26365, 2, -18, 127, 16)
(26366, 1, 127, -20, 21)
(26367, 2, -15, 127, 21)
(26368, 1, 127, -18, 26)
(26369, 2, -16, 127, 26)
(26370, 1, 127, -19, 11)
(26371, 2, -15, 127, 11)
(26372, 1, 127, -18, 16)
(26373, 2, -18, 127, 16)
(26374, 1, 127, -20, 21)
(26375, 2, -15, 127, 21)
(26376, 1, 127, -18, 26)
(26377, 2, -16, 127, 26)
(26378, 1, 127, -19, 11)
(26379, 2, -15, 127, 11)
(26380, 1, 127, -18, 16)
(26381, 2, -18, 127, 16)
(26382, 1, 127, -20, 21)
(26383, 2, -15, 127, 21)
(26384, 1, 127, -18, 26)
(26385, 2, -16, 127, 26)
(26386, 1, 127, -19, 11)
(26387, 2, -15, 127, 11)
(26388, 1, 127, -18, 16)
(26389, 2, -18, 127, 16)
(26390, 1, 127, -20, 21)
(26391, 2, -15, 127, 21)
(26392, 1, 127, -18, 26)
(26393, 2, -16, 127, 26)
(26394, 1, 127, -19, 11)
(26395, 2, -15, 127, 11)
(26396, 1, 127, -18, 16)
(26397, 2, -18, 127, 16)
(26398, 1, 127, -20, 21)
(26399, 2, -16, 127, 21)
(26400, 1, 127, -18, 26)
(26401, 2, -16, 127, 26)
(26402, 1, 127, -19, 11)
(26403, 2, -15, 127, 11)
(26404, 1, 127, -18, 16)
(26405, 2, -18, 127, 16)
(26406, 1, 127, -20, 21)
(26407, 2, -15, 127, 21)
(26408, 1, 127, -18, 26)
(26409, 2, -16, 127, 26)
(26410, 1, 127, -19, 11)
(26411, 2, -15, 127, 11)
(26412, 1, 127, -18, 16)
(26413, 2, -18, 127, 16)
