(18830, 1, 127, -30, 16)
(19132, 1, 127, -25, 11)
(19133, 2, -28, 127, 11)
(19134, 1, 127, -30, 16)
(19135, 2, -25, 127, 16)
(19136, 1, 127, -28, 21)
(19137, 2, -18, 127, 21)
(19138, 1, 127, -21, 26)
(19139, 2, -22, 127, 26)
(19140, 1, 127, -25, 11)
(19141, 2, -28, 127, 11)
(19142, 1, 127, -30, 16)
(19143, 2, -25, 127, 16)
(19144, 1, 127, -28, 21)
(19145, 2, -19, 127, 21)
(19146, 1, 127, -21, 26)
(19147, 2, -22, 127, 26)
(19148, 1, 127, -25, 11)
(19149, 2, -28, 127, 11)
(19150, 1, 127, -30, 16)
(19151, 2, -25, 127, 16)
(19152, 1, 127, -28, 21)
(19153, 2, -19, 127, 21)
(19154, 1, 127, -21, 26)
(19155, 2, -22, 127, 26)
(19156, 1, 127, -25, 11)
(19157, 2, -28, 127, 11)
(19158, 1, 127, -30, 16)
(19159, 2, -25, 127, 16)
(19160, 1, 127, -28, 21)
(19161, 2, -19, 127, 21)
(19162, 1, 127, -21, 26)
(19163, 2, -22, 127, 26)
(19164, 1, 127, -25, 11)
(19165, 2, -28, 127, 11)
(19166, 1, 127, -30, 16)
(19167, 2, -25, 127, 16)
(19168, 1, 127, -28, 21)
(19169, 2, -19, 127, 21)
(19170, 1, 127, -21, 26)
(19171, 2, -22, 127, 26)
(19172, 1, 127, -25, 11)
(19173, 2, -28, 127, 11)
(19174, 1, 127, -30, 16)
(19175, 2, -25, 127, 16)
(19176, 1, 127, -28, 21)
(19177, 2, -19, 127, 21)
(19178, 1, 127, -21, 26)
(19179, 2, -22, 127, 26)
(19180, 1, 127, -25, 11)
(19181, 2, -28, 127, 11)
(19182, 1, 127, -30, 16)
(19183, 2, -24, 127, 16)
(19184, 1, 127, -28, 21)
(19185, 2, -19, 127, 21)
(19186, 1, 127, -21, 26)
(19187, 2, -22, 127, 26)
(19188, 1, 127, -25, 11)
(19189, 2, -28, 127, 11)
(19190, 1, 127, -30, 16)
(19191, 2, -25, 127, 16)
(19192, 1, 127, -28, 21)
(19193, 2, -19, 127, 21)
(19194, 1, 127, -21, 26)
(19195, 2, -22, 127, 26)
(19196, 1, 127, -25, 11)
(19197, 2, -28, 127, 11)
(19198, 1, 127, -30, 16)
