(62694, 1, 127, -33, 16)
(62695, 2, -19, 127, 16)
(62696, 1, 127, -21, 21)
(62697, 2, -28, 127, 21)
(62698, 1, 127, -30, 26)
(62699, 2, -21, 127, 26)
(62700, 1, 127, -23, 11)
(62701, 2, -30, 127, 11)
(62702, 1, 127, -34, 16)
(62703, 2, -19, 127, 16)
(62704, 1, 127, -21, 21)
(62705, 2, -28, 127, 21)
(62706, 1, 127, -30, 26)
(62707, 2, -21, 127, 26)
(62708, 1, 127, -23, 11)
(62709, 2, -30, 127, 11)
(62710, 1, 127, -34, 16)
(62711, 2, -19, 127, 16)
(62712, 1, 127, -21, 21)
(62713, 2, -28, 127, 21)
(62714, 1, 127, -30, 26)
(62715, 2, -21, 127, 26)
(62716, 1, 127, -23, 11)
(62717, 2, -30, 127, 11)
(62718, 1, 127, -33, 16)
(62719, 2, -19, 127, 16)
(62720, 1, 127, -21, 21)
(62721, 2, -28, 127, 21)
(62722, 1, 127, -30, 26)
(62723, 2, -21, 127, 26)
(62724, 1, 127, -23, 11)
(62725, 2, -30, 127, 11)
(62726, 1, 127, -33, 16)
(62727, 2, -19, 127, 16)
(62728, 1, 127, -21, 21)
(62729, 2, -28, 127, 21)
(62730, 1, 127, -30, 26)
(62731, 2, -21, 127, 26)
(62732, 1, 127, -23, 11)
(62733, 2, -30, 127, 11)
(62734, 1, 127, -33, 16)
(62735, 2, -19, 127, 16)
(62736, 1, 127, -21, 21)
(62737, 2, -28, 127, 21)
(62738, 1, 127, -30, 26)
(62739, 2, -21, 127, 26)
(62740, 1, 127, -23, 11)
(62741, 2, -30, 127, 11)
(62742, 1, 127, -33, 16)
(62743, 2, -19, 127, 16)
(62744, 1, 127, -21, 21)
(62745, 2, -28, 127, 21)
(62746, 1, 127, -30, 26)
(62747, 2, -21, 127, 26)
(62748, 1, 127, -23, 11)
(62749, 2, -30, 127, 11)
(62750, 1, 127, -33, 16)
(62751, 2, -19, 127, 16)
(62752, 1, 127, -21, 21)
(62754, 1, 127, -30, 26)
(62755, 2, -21, 127, 26)
(62756, 1, 127, -23, 11)
(62757, 2, -30, 127, 11)
(62758, 1, 127, -34, 16)
(62759, 2, -19, 127, 16)
(62760, 1, 127, -21, 21)
(62761, 2, -27, 127, 21)
(62762, 1, 127, -30, 26)
(62763, 2, -21, 127, 26)
(62764, 1, 127, -23, 11)
(62765, 2, -30, 127, 11)
(62766, 1, 127, -33, 16)
(62767, 2, -19, 127, 16)
(62768, 1, 127, -21, 21)
(62769, 2, -27, 127, 21)
(62770, 1, 127, -30, 26)
(62771, 2, -21, 127, 26)
(62772, 1, 127, -23, 11)
(62773, 2, -30, 127, 11)
(62774, 1, 127, -34, 16)
(62775, 2, -19, 127, 16)
