(14587, 2, -74, 127, -70, -71, 26)
(14588, 3, -69, -72, 127, -73, 26)
(14589, 4, -56, -67, -76, 127, 26)
(14590, 1, 127, -75, -81, -64, 11)
(14591, 2, -61, 127, -79, -75, 11)
(14592, 3, -58, -69, 127, -70, 11)
(14593, 4, -55, -59, -75, 127, 11)
(14594, 1, 127, -69, -68, -68, 16)
(14595, 2, -65, 127, -68, -65, 16)
(14596, 3, -62, -72, 127, -63, 16)
(14597, 4, -54, -60, -72, 127, 16)
(14598, 1, 127, -74, -70, -68, 21)
(14599, 2, -70, 127, -68, -69, 21)
(14602, 1, 127, -73, -75, -65, 26)
(14603, 2, -74, 127, -70, -71, 26)
(14604, 3, -69, -72, 127, -72, 26)
(14605, 4, -56, -67, -76, 127, 26)
(14606, 1, 127, -75, -82, -64, 11)
(14607, 2, -61, 127, -79, -75, 11)
(14608, 3, -58, -69, 127, -71, 11)
(14609, 4, -55, -59, -75, 127, 11)
(14610, 1, 127, -69, -68, -68, 16)
(14611, 2, -65, 127, -68, -64, 16)
(14612, 3, -62, -72, 127, -63, 16)
(14613, 4, -54, -60, -72, 127, 16)
(14614, 1, 127, -74, -71, -68, 21)
(14615, 2, -70, 127, -68, -69, 21)
(14618, 1, 127, -73, -75, -65, 26)
(14619, 2, -74, 127, -70, -71, 26)
(14620, 3, -69, -72, 127, -73, 26)
(14621, 4, -56, -68, -76, 127, 26)
(14622, 1, 127, -75, -81, -64, 11)
(14623, 2, -61, 127, -79, -74, 11)
(14624, 3, -58, -69, 127, -70, 11)
(14625, 4, -55, -59, -75, 127, 11)
(14626, 1, 127, -70, -68, -68, 16)
(14627, 2, -65, 127, -68, -64, 16)
(14628, 3, -62, -72, 127, -63, 16)
(14630, 1, 127, -74, -69, -68, 21)
(14631, 2, -70, 127, -68, -69, 21)
(14634, 1, 127, -73, -75, -64, 26)
(14635, 2, -74, 127, -70, -71, 26)
(14636, 3, -69, -72, 127, -72, 26)
(14637, 4, -56, -67, -76, 127, 26)
(14638, 1, 127, -75, -81, -64, 11)
(14639, 2, -61, 127, -79, -75, 11)
(14640, 3, -58, -69, 127, -71, 11)
(14641, 4, -55, -59, -74, 127, 11)
(14642, 1, 127, -69, -67, -68, 16)
(14643, 2, -65, 127, -68, -64, 16)
(14644, 3, -63, -72, 127, -63, 16)
(14646, 1, 127, -74, -70, -68, 21)
(14647, 2, -70, 127, -68, -69, 21)
(14650, 1, 127, -73, -75, -65, 26)
(14651, 2, -74, 127, -70, -71, 26)
(14652, 3, -69, -72, 127, -73, 26)
(14653, 4, -56, -67, -76, 127, 26)
(14654, 1, 127, -75, -81, -64, 11)
(14655, 2, -61, 127, -79, -75, 11)
(14656, 3, -58, -69, 127, -71, 11)
(14657, 4, -55, -59, -75, 127, 11)
(14658, 1, 127, -69, -68, -68, 16)
(14659, 2, -65, 127, -68, -64, 16)
(14660, 3, -63, -72, 127, -63, 16)
(14662, 1, 127, -74, -69, -69, 21)
(14663, 2, -70, 127, -68, -69, 21)
(14666, 1, 127, -73, -75, -65, 26)
(14667, 2, -74, 127, -70, -71, 26)
(14668, 3, -69, -72, 127, -73, 26)
(14669, 4, -56, -67, -76, 127, 26)
(14670, 1, 127, -75, -81, -64, 11)
(14671, 2, -61, 127, -79, -75, 11)
(14672, 3, -58, -69, 127, -71, 11)
(14673, 4, -55, -58, -75, 127, 11)
(14674, 1, 127, -69, -68, -68, 16)
(14675, 2, -65, 127, -68, -64, 16)
(14676, 3, -62, -72, 127, -63, 16)
(14677, 4, -54, -60, -72, 127, 16)
(14678, 1, 127, -74, -70, -68, 21)
(14679, 2, -70, 127, -68, -69, 21)
(14682, 1, 127, -73, -75, -64, 26)
(14683, 2, -74, 127, -70, -71, 26)
(14684, 3, -69, -72, 127, -72, 26)
(14685, 4, -56, -67, -76, 127, 26)
(14686, 1, 127, -75, -81, -64, 11)
(14687, 2, -61, 127, -79, -75, 11)
(14688, 3, -58, -69, 127, -70, 11)
(14689, 4, -55, -59, -74, 127, 11)
(14690, 1, 127, -69, -68, -68, 16)
(14691, 2, -65, 127, -68, -64, 16)
(14692, 3, -62, -72, 127, -63, 16)
(14694, 1, 127, -74, -69, -69, 21)
(14695, 2, -70, 127, -68, -69, 21)
(14698, 1, 127, -73, -75, -65, 26)
(14699, 2, -74, 127, -70, -71, 26)
(14700, 3, -69, -72, 127, -73, 26)
(14701, 4, -56, -68, -76, 127, 26)
(14702, 1, 127, -75, -81, -64, 11)
(14703, 2, -61, 127, -79, -75, 11)
(14704, 3, -58, -69, 127, -70, 11)
(14705, 4, -55, -59, -74, 127, 11)
(14706, 1, 127, -69, -68, -68, 16)
(14707, 2, -65, 127, -68, -64, 16)
(14708, 3, -63, -72, 127, -63, 16)
(14709, 4, -54, -60, -72, 127, 16)
(14710, 1, 127, -74, -69, -68, 21)
(14711, 2, -70, 127, -68, -70, 21)
(14714, 1, 127, -73, -75, -64, 26)
(14715, 2, -74, 127, -70, -71, 26)
(14716, 3, -69, -72, 127, -72, 26)
(14718, 1, 127, -75, -81, -64, 11)
(14719, 2, -61, 127, -79, -75, 11)
(14720, 3, -58, -69, 127, -70, 11)
(14721, 4, -55, -59, -74, 127, 11)
(14722, 1, 127, -69, -68, -67, 16)
(14723, 2, -65, 127, -68, -65, 16)
(14724, 3, -63, -72, 127, -63, 16)
(14725, 4, -54, -60, -72, 127, 16)
(14726, 1, 127, -74, -70, -68, 21)
(14727, 2, -70, 127, -68, -69, 21)
(14730, 1, 127, -73, -75, -65, 26)
(14731, 2, -74, 127, -70, -71, 26)
(14732, 3, -69, -72, 127, -73, 26)
(14733, 4, -56, -67, -76, 127, 26)
(14734, 1, 127, -75, -81, -64, 11)
(14735, 2, -62, 127, -79, -75, 11)
(14736, 3, -58, -69, 127, -71, 11)
(14737, 4, -55, -59, -74, 127, 11)
(14738, 1, 127, -69, -68, -68, 16)
(14739, 2, -65, 127, -68, -64, 16)
(14740, 3, -63, -72, 127, -63, 16)
(14742, 1, 127, -74, -69, -68, 21)
(14743, 2, -70, 127, -68, -69, 21)
(14746, 1, 127, -73, -75, -65, 26)
(14747, 2, -74, 127, -71, -71, 26)
(14748, 3, -69, -72, 127, -73, 26)
(14749, 4, -56, -68, -76, 127, 26)
(14750, 1, 127, -75, -81, -64, 11)
(14751, 2, -62, 127, -79, -75, 11)
(14752, 3, -58, -69, 127, -70, 11)
(14753, 4, -55, -59, -74, 127, 11)
(14754, 1, 127, -69, -68, -68, 16)
(14755, 2, -65, 127, -68, -65, 16)
(14756, 3, -63, -72, 127, -63, 16)
(14757, 4, -54, -60, -72, 127, 16)
(14758, 1, 127, -74, -69, -68, 21)
(14759, 2, -71, 127, -68, -69, 21)
(14762, 1, 127, -74, -75, -65, 26)
(14763, 2, -74, 127, -71, -71, 26)
(14764, 3, -69, -72, 127, -73, 26)
(14765, 4, -56, -67, -76, 127, 26)
(14766, 1, 127, -75, -81, -64, 11)
(14767, 2, -61, 127, -79, -75, 11)
(14768, 3, -58, -69, 127, -71, 11)
(14769, 4, -55, -59, -74, 127, 11)
(14770, 1, 127, -69, -68, -68, 16)
(14771, 2, -65, 127, -68, -64, 16)
(14772, 3, -63, -72, 127, -63, 16)
(14773, 4, -54, -60, -72, 127, 16)
(14774, 1, 127, -74, -69, -69, 21)
(14775, 2, -70, 127, -68, -70, 21)
(14778, 1, 127, -73, -75, -65, 26)
(14779, 2, -74, 127, -71, -71, 26)
(14780, 3, -69, -72, 127, -73, 26)
(14782, 1, 127, -75, -81, -64, 11)
(14783, 2, -61, 127, -79, -75, 11)
(14784, 3, -58, -69, 127, -70, 11)
(14785, 4, -55, -59, -74, 127, 11)
(14786, 1, 127, -69, -68, -68, 16)
(14787, 2, -65, 127, -68, -64, 16)
(14788, 3, -63, -72, 127, -63, 16)
(14790, 1, 127, -74, -70, -68, 21)
(14791, 2, -70, 127, -68, -69, 21)
(14794, 1, 127, -73, -75, -65, 26)
(14795, 2, -74, 127, -70, -71, 26)
(14796, 3, -69, -72, 127, -72, 26)
(14797, 4, -56, -67, -76, 127, 26)
(14798, 1, 127, -75, -81, -64, 11)
(14799, 2, -61, 127, -79, -74, 11)
(14800, 3, -58, -69, 127, -70, 11)
(14801, 4, -55, -59, -75, 127, 11)
(14802, 1, 127, -69, -68, -68, 16)
(14803, 2, -65, 127, -68, -65, 16)
(14804, 3, -63, -72, 127, -63, 16)
(14805, 4, -54, -60, -72, 127, 16)
(14806, 1, 127, -74, -70, -68, 21)
(14807, 2, -70, 127, -68, -69, 21)
(14810, 1, 127, -73, -77, -65, 26)
(14811, 2, -74, 127, -70, -71, 26)
(14812, 3, -69, -72, 127, -73, 26)
(14813, 4, -56, -68, -76, 127, 26)
(14814, 1, 127, -75, -81, -64, 11)
(14815, 2, -62, 127, -79, -75, 11)
(14816, 3, -58, -69, 127, -71, 11)
(14817, 4, -55, -59, -74, 127, 11)
(14818, 1, 127, -69, -68, -67, 16)
(14820, 3, -63, -72, 127, -63, 16)
(14822, 1, 127, -74, -69, -67, 21)
(14823, 2, -70, 127, -68, -69, 21)
(14826, 1, 127, -73, -75, -65, 26)
(14827, 2, -74, 127, -70, -71, 26)
(14828, 3, -70, -72, 127, -73, 26)
(14829, 4, -56, -67, -76, 127, 26)
(14830, 1, 127, -75, -81, -64, 11)
(14831, 2, -62, 127, -79, -75, 11)
(14832, 3, -58, -69, 127, -70, 11)
(14833, 4, -55, -59, -75, 127, 11)
(14834, 1, 127, -70, -68, -68, 16)
(14835, 2, -66, 127, -68, -65, 16)
(14836, 3, -63, -72, 127, -63, 16)
(14838, 1, 127, -74, -69, -68, 21)
(14843, 2, -74, 127, -70, -71, 26)
(14844, 3, -69, -72, 127, -72, 26)
(14845, 4, -56, -67, -76, 127, 26)
(14846, 1, 127, -75, -81, -64, 11)
(14847, 2, -62, 127, -79, -74, 11)
(14848, 3, -58, -69, 127, -70, 11)
(14849, 4, -55, -59, -74, 127, 11)
(14850, 1, 127, -69, -68, -68, 16)
(14851, 2, -65, 127, -68, -65, 16)
(14852, 3, -63, -72, 127, -63, 16)
(14853, 4, -54, -60, -72, 127, 16)
(14854, 1, 127, -74, -69, -68, 21)
(14855, 2, -70, 127, -68, -69, 21)
(14858, 1, 127, -73, -75, -65, 26)
(14859, 2, -74, 127, -70, -71, 26)
(14860, 3, -69, -72, 127, -72, 26)
(14861, 4, -56, -67, -76, 127, 26)
(14862, 1, 127, -75, -81, -64, 11)
(14863, 2, -61, 127, -79, -75, 11)
(14864, 3, -58, -69, 127, -70, 11)
(14865, 4, -55, -59, -74, 127, 11)
(14866, 1, 127, -69, -68, -67, 16)
(14867, 2, -65, 127, -68, -64, 16)
(14868, 3, -63, -72, 127, -63, 16)
(14870, 1, 127, -74, -70, -68, 21)
(14871, 2, -70, 127, -68, -69, 21)
(14874, 1, 127, -73, -75, -65, 26)
(14875, 2, -74, 127, -70, -71, 26)
(14876, 3, -69, -72, 127, -73, 26)
(14877, 4, -56, -67, -76, 127, 26)
(14878, 1, 127, -75, -82, -64, 11)
(14879, 2, -61, 127, -79, -74, 11)
(14880, 3, -58, -69, 127, -70, 11)
(14881, 4, -55, -59, -75, 127, 11)
(14882, 1, 127, -69, -68, -67, 16)
(14883, 2, -65, 127, -68, -64, 16)
(14884, 3, -63, -72, 127, -63, 16)
(14886, 1, 127, -74, -69, -68, 21)
(14887, 2, -70, 127, -68, -70, 21)
(14890, 1, 127, -73, -75, -65, 26)
(14891, 2, -74, 127, -71, -70, 26)
(14892, 3, -69, -72, 127, -73, 26)
(14893, 4, -56, -67, -76, 127, 26)
(14894, 1, 127, -75, -81, -64, 11)
(14895, 2, -61, 127, -79, -75, 11)
(14896, 3, -58, -69, 127, -70, 11)
(14897, 4, -55, -59, -74, 127, 11)
(14898, 1, 127, -69, -68, -67, 16)
(14899, 2, -65, 127, -68, -64, 16)
(14900, 3, -63, -72, 127, -63, 16)
(14901, 4, -54, -60, -72, 127, 16)
(14902, 1, 127, -74, -69, -68, 21)
(14903, 2, -71, 127, -68, -69, 21)
(14906, 1, 127, -73, -75, -65, 26)
(14907, 2, -74, 127, -71, -71, 26)
(14908, 3, -69, -72, 127, -72, 26)
(14909, 4, -56, -68, -76, 127, 26)
(14910, 1, 127, -75, -81, -64, 11)
(14911, 2, -62, 127, -79, -75, 11)
(14912, 3, -58, -69, 127, -71, 11)
(14913, 4, -55, -59, -75, 127, 11)
(14914, 1, 127, -69, -68, -68, 16)
(14915, 2, -64, 127, -68, -64, 16)
(14916, 3, -63, -72, 127, -63, 16)
(14918, 1, 127, -74, -70, -68, 21)
(14919, 2, -70, 127, -68, -70, 21)
(14922, 1, 127, -73, -75, -65, 26)
(14923, 2, -74, 127, -70, -71, 26)
(14924, 3, -69, -72, 127, -73, 26)
(14925, 4, -56, -67, -76, 127, 26)
(14926, 1, 127, -75, -81, -64, 11)
(14927, 2, -61, 127, -79, -75, 11)
(14928, 3, -58, -69, 127, -71, 11)
(14929, 4, -55, -59, -74, 127, 11)
(14930, 1, 127, -69, -68, -67, 16)
(14931, 2, -65, 127, -68, -65, 16)
(14932, 3, -63, -72, 127, -63, 16)
(14933, 4, -54, -60, -72, 127, 16)
(14934, 1, 127, -74, -70, -68, 21)
(14939, 2, -74, 127, -70, -71, 26)
(14940, 3, -70, -72, 127, -72, 26)
(14941, 4, -56, -67, -76, 127, 26)
(14942, 1, 127, -75, -81, -64, 11)
(14943, 2, -61, 127, -79, -75, 11)
(14944, 3, -58, -69, 127, -70, 11)
(14945, 4, -55, -59, -74, 127, 11)
(14946, 1, 127, -69, -68, -68, 16)
(14947, 2, -64, 127, -68, -65, 16)
(14948, 3, -63, -72, 127, -63, 16)
(14949, 4, -54, -60, -72, 127, 16)
(14950, 1, 127, -74, -70, -68, 21)
(14951, 2, -70, 127, -68, -69, 21)
(14954, 1, 127, -73, -75, -64, 26)
(14955, 2, -74, 127, -71, -71, 26)
(14956, 3, -69, -72, 127, -72, 26)
(14957, 4, -56, -68, -76, 127, 26)
(14958, 1, 127, -76, -81, -64, 11)
(14959, 2, -62, 127, -79, -74, 11)
(14960, 3, -58, -69, 127, -70, 11)
(14961, 4, -55, -59, -75, 127, 11)
(14962, 1, 127, -69, -68, -68, 16)
(14963, 2, -65, 127, -68, -65, 16)
(14964, 3, -63, -72, 127, -63, 16)
(14966, 1, 127, -74, -70, -68, 21)
(14971, 2, -74, 127, -71, -71, 26)
(14972, 3, -69, -72, 127, -72, 26)
(14973, 4, -56, -67, -76, 127, 26)
(14974, 1, 127, -75, -81, -64, 11)
(14975, 2, -62, 127, -79, -75, 11)
(14976, 3, -58, -69, 127, -70, 11)
(14977, 4, -55, -58, -75, 127, 11)
(14978, 1, 127, -69, -68, -67, 16)
(14979, 2, -65, 127, -68, -65, 16)
(14980, 3, -63, -72, 127, -63, 16)
(14982, 1, 127, -74, -70, -68, 21)
(14983, 2, -70, 127, -68, -70, 21)
(14986, 1, 127, -73, -75, -65, 26)
(14987, 2, -74, 127, -71, -71, 26)
(14988, 3, -69, -72, 127, -72, 26)
(14989, 4, -56, -67, -76, 127, 26)
(14990, 1, 127, -75, -81, -64, 11)
(14991, 2, -61, 127, -79, -75, 11)
(14992, 3, -58, -69, 127, -70, 11)
(14993, 4, -55, -59, -75, 127, 11)
(14994, 1, 127, -69, -68, -67, 16)
(14995, 2, -65, 127, -68, -64, 16)
(14996, 3, -63, -72, 127, -63, 16)
(14997, 4, -54, -60, -72, 127, 16)
(14998, 1, 127, -74, -69, -68, 21)
(14999, 2, -70, 127, -68, -70, 21)
(15003, 2, -74, 127, -70, -71, 26)
(15004, 3, -69, -72, 127, -72, 26)
(15005, 4, -56, -67, -76, 127, 26)
(15006, 1, 127, -75, -81, -64, 11)
(15007, 2, -61, 127, -79, -75, 11)
(15008, 3, -58, -69, 127, -70, 11)
(15009, 4, -55, -59, -74, 127, 11)
(15010, 1, 127, -69, -68, -67, 16)
(15011, 2, -65, 127, -68, -64, 16)
(15012, 3, -63, -72, 127, -63, 16)
(15014, 1, 127, -74, -70, -68, 21)
(15015, 2, -70, 127, -68, -69, 21)
(15018, 1, 127, -73, -75, -64, 26)
(15019, 2, -74, 127, -70, -71, 26)
(15020, 3, -69, -72, 127, -72, 26)
(15021, 4, -56, -67, -76, 127, 26)
(15022, 1, 127, -75, -81, -64, 11)
(15023, 2, -61, 127, -79, -75, 11)
(15024, 3, -58, -69, 127, -71, 11)
(15025, 4, -55, -58, -74, 127, 11)
(15026, 1, 127, -69, -68, -67, 16)
(15027, 2, -65, 127, -68, -64, 16)
(15028, 3, -62, -72, 127, -63, 16)
(15030, 1, 127, -74, -69, -68, 21)
(15031, 2, -70, 127, -68, -69, 21)
(15034, 1, 127, -73, -75, -65, 26)
(15035, 2, -74, 127, -70, -71, 26)
(15036, 3, -69, -72, 127, -72, 26)
(15037, 4, -56, -68, -76, 127, 26)
(15038, 1, 127, -74, -81, -64, 11)
(15039, 2, -61, 127, -79, -74, 11)
(15040, 3, -58, -69, 127, -71, 11)
(15041, 4, -55, -58, -74, 127, 11)
(15042, 1, 127, -69, -68, -67, 16)
(15043, 2, -65, 127, -68, -65, 16)
(15044, 3, -63, -72, 127, -63, 16)
(15045, 4, -54, -60, -72, 127, 16)
(15046, 1, 127, -74, -70, -68, 21)
(15047, 2, -70, 127, -68, -69, 21)
(15050, 1, 127, -73, -75, -64, 26)
(15051, 2, -74, 127, -70, -71, 26)
(15052, 3, -69, -72, 127, -72, 26)
(15053, 4, -56, -67, -76, 127, 26)
(15054, 1, 127, -75, -81, -64, 11)
(15055, 2, -61, 127, -79, -75, 11)
(15056, 3, -58, -69, 127, -71, 11)
(15057, 4, -55, -59, -74, 127, 11)
(15058, 1, 127, -69, -68, -68, 16)
(15059, 2, -66, 127, -68, -65, 16)
(15060, 3, -62, -72, 127, -63, 16)
(15061, 4, -54, -60, -72, 127, 16)
(15062, 1, 127, -74, -69, -68, 21)
(15063, 2, -71, 127, -68, -69, 21)
(15066, 1, 127, -73, -76, -65, 26)
(15067, 2, -74, 127, -71, -71, 26)
(15068, 3, -69, -72, 127, -72, 26)
(15069, 4, -56, -68, -76, 127, 26)
(15070, 1, 127, -75, -82, -64, 11)
(15071, 2, -61, 127, -79, -75, 11)
(15072, 3, -58, -69, 127, -71, 11)
(15073, 4, -55, -59, -75, 127, 11)
(15074, 1, 127, -69, -68, -68, 16)
(15075, 2, -65, 127, -68, -64, 16)
(15076, 3, -63, -72, 127, -63, 16)
(15077, 4, -54, -60, -72, 127, 16)
(15078, 1, 127, -74, -70, -68, 21)
(15079, 2, -70, 127, -68, -69, 21)
(15082, 1, 127, -73, -75, -64, 26)
(15083, 2, -74, 127, -71, -71, 26)
(15084, 3, -69, -72, 127, -72, 26)
(15085, 4, -56, -68, -76, 127, 26)
(15086, 1, 127, -75, -81, -64, 11)
(15087, 2, -62, 127, -79, -74, 11)
(15088, 3, -58, -69, 127, -71, 11)
(15089, 4, -55, -59, -75, 127, 11)
(15090, 1, 127, -69, -68, -68, 16)
(15091, 2, -65, 127, -68, -65, 16)
(15092, 3, -63, -72, 127, -63, 16)
(15093, 4, -54, -60, -72, 127, 16)
(15094, 1, 127, -74, -70, -68, 21)
(15095, 2, -70, 127, -68, -69, 21)
(15098, 1, 127, -73, -75, -65, 26)
(15099, 2, -74, 127, -70, -71, 26)
(15100, 3, -70, -72, 127, -72, 26)
(15101, 4, -56, -67, -76, 127, 26)
(15102, 1, 127, -74, -81, -64, 11)
(15103, 2, -61, 127, -79, -74, 11)
(15104, 3, -58, -69, 127, -71, 11)
(15105, 4, -55, -58, -74, 127, 11)
(15106, 1, 127, -69, -68, -68, 16)
(15107, 2, -65, 127, -68, -64, 16)
(15108, 3, -63, -72, 127, -63, 16)
(15109, 4, -54, -60, -72, 127, 16)
(15110, 1, 127, -74, -70, -68, 21)
(15111, 2, -70, 127, -68, -69, 21)
(15114, 1, 127, -73, -75, -65, 26)
(15115, 2, -74, 127, -71, -71, 26)
(15116, 3, -69, -72, 127, -72, 26)
(15117, 4, -56, -67, -76, 127, 26)
(15118, 1, 127, -75, -81, -64, 11)
(15119, 2, -62, 127, -79, -74, 11)
(15120, 3, -58, -69, 127, -71, 11)
(15121, 4, -55, -58, -75, 127, 11)
(15122, 1, 127, -69, -68, -67, 16)
(15123, 2, -66, 127, -68, -65, 16)
(15124, 3, -63, -72, 127, -63, 16)
(15125, 4, -54, -60, -72, 127, 16)
(15126, 1, 127, -74, -70, -68, 21)
(15127, 2, -70, 127, -68, -70, 21)
(15130, 1, 127, -73, -75, -65, 26)
(15131, 2, -74, 127, -70, -71, 26)
(15132, 3, -69, -72, 127, -72, 26)
(15133, 4, -56, -67, -76, 127, 26)
(15134, 1, 127, -75, -82, -64, 11)
(15135, 2, -61, 127, -79, -75, 11)
(15136, 3, -58, -69, 127, -70, 11)
(15137, 4, -55, -59, -74, 127, 11)
(15138, 1, 127, -69, -68, -68, 16)
(15139, 2, -64, 127, -68, -65, 16)
(15140, 3, -63, -72, 127, -63, 16)
(15141, 4, -54, -60, -72, 127, 16)
(15142, 1, 127, -74, -70, -68, 21)
(15143, 2, -70, 127, -68, -69, 21)
(15146, 1, 127, -73, -75, -64, 26)
(15147, 2, -75, 127, -70, -71, 26)
(15148, 3, -69, -72, 127, -72, 26)
(15149, 4, -56, -67, -76, 127, 26)
(15150, 1, 127, -75, -81, -64, 11)
(15151, 2, -61, 127, -79, -75, 11)
(15152, 3, -58, -69, 127, -71, 11)
(15153, 4, -55, -59, -74, 127, 11)
(15154, 1, 127, -69, -68, -68, 16)
(15155, 2, -65, 127, -68, -64, 16)
(15156, 3, -63, -71, 127, -63, 16)
(15158, 1, 127, -74, -70, -68, 21)
(15159, 2, -70, 127, -68, -70, 21)
(15162, 1, 127, -73, -75, -65, 26)
(15163, 2, -74, 127, -71, -71, 26)
(15164, 3, -69, -72, 127, -72, 26)
(15165, 4, -56, -67, -76, 127, 26)
(15166, 1, 127, -75, -81, -64, 11)
(15167, 2, -62, 127, -79, -75, 11)
(15168, 3, -58, -69, 127, -71, 11)
(15169, 4, -55, -59, -75, 127, 11)
(15170, 1, 127, -69, -68, -68, 16)
(15171, 2, -65, 127, -68, -65, 16)
(15172, 3, -63, -72, 127, -63, 16)
(15174, 1, 127, -74, -70, -69, 21)
(15175, 2, -70, 127, -68, -70, 21)
(15178, 1, 127, -73, -75, -64, 26)
(15179, 2, -74, 127, -71, -71, 26)
(15180, 3, -69, -72, 127, -72, 26)
(15181, 4, -56, -67, -76, 127, 26)
(15182, 1, 127, -75, -81, -64, 11)
(15183, 2, -62, 127, -79, -75, 11)
(15184, 3, -58, -69, 127, -71, 11)
(15185, 4, -55, -59, -74, 127, 11)
(15186, 1, 127, -69, -68, -67, 16)
(15187, 2, -65, 127, -68, -65, 16)
(15188, 3, -63, -72, 127, -63, 16)
(15189, 4, -54, -60, -72, 127, 16)
(15190, 1, 127, -74, -70, -68, 21)
(15191, 2, -71, 127, -68, -69, 21)
(15194, 1, 127, -73, -75, -64, 26)
(15195, 2, -74, 127, -71, -71, 26)
(15196, 3, -69, -72, 127, -72, 26)
(15197, 4, -56, -68, -76, 127, 26)
(15198, 1, 127, -75, -81, -64, 11)
(15199, 2, -61, 127, -79, -74, 11)
(15200, 3, -58, -69, 127, -71, 11)
(15201, 4, -55, -58, -74, 127, 11)
(15202, 1, 127, -69, -68, -68, 16)
(15203, 2, -65, 127, -68, -65, 16)
