(5920, 1, 127, -12, 26)
(5921, 2, -13, 127, 26)
(5922, 1, 127, -15, 11)
(5923, 2, -13, 127, 11)
(5924, 1, 127, -15, 16)
(5925, 2, -18, 127, 16)
(5926, 1, 127, -20, 21)
(5927, 2, -9, 127, 21)
(5928, 1, 127, -12, 26)
(5929, 2, -13, 127, 26)
(5930, 1, 127, -15, 11)
(5931, 2, -13, 127, 11)
(5932, 1, 127, -15, 16)
(5933, 2, -18, 127, 16)
(5934, 1, 127, -20, 21)
(5935, 2, -9, 127, 21)
(5936, 1, 127, -12, 26)
(5937, 2, -13, 127, 26)
(5938, 1, 127, -15, 11)
(5939, 2, -13, 127, 11)
(5940, 1, 127, -15, 16)
(5941, 2, -18, 127, 16)
(5942, 1, 127, -19, 21)
(5943, 2, -9, 127, 21)
(5944, 1, 127, -12, 26)
(5945, 2, -13, 127, 26)
(5946, 1, 127, -15, 11)
(5947, 2, -13, 127, 11)
(5948, 1, 127, -15, 16)
(5949, 2, -18, 127, 16)
(5950, 1, 127, -19, 21)
(5951, 2, -9, 127, 21)
(5952, 1, 127, -12, 26)
(5953, 2, -13, 127, 26)
(5954, 1, 127, -15, 11)
(5955, 2, -13, 127, 11)
(5956, 1, 127, -15, 16)
(5957, 2, -18, 127, 16)
(5958, 1, 127, -20, 21)
(5959, 2, -9, 127, 21)
(5960, 1, 127, -12, 26)
(5961, 2, -13, 127, 26)
(5962, 1, 127, -15, 11)
(5963, 2, -13, 127, 11)
(5964, 1, 127, -15, 16)
(5965, 2, -18, 127, 16)
(5966, 1, 127, -20, 21)
(5967, 2, -9, 127, 21)
(5968, 1, 127, -12, 26)
(5969, 2, -13, 127, 26)
(5970, 1, 127, -15, 11)
(5971, 2, -13, 127, 11)
(5972, 1, 127, -15, 16)
(5973, 2, -18, 127, 16)
(5974, 1, 127, -19, 21)
(5975, 2, -9, 127, 21)
(5976, 1, 127, -12, 26)
(5977, 2, -13, 127, 26)
(5978, 1, 127, -15, 11)
(5979, 2, -13, 127, 11)
(5980, 1, 127, -15, 16)
(5981, 2, -18, 127, 16)
(5982, 1, 127, -20, 21)
(5983, 2, -9, 127, 21)
(5984, 1, 127, -12, 26)
(5985, 2, -13, 127, 26)
(5986, 1, 127, -15, 11)
(5987, 2, -13, 127, 11)
(5988, 1, 127, -15, 16)
(5990, 1, 127, -19, 21)
(5991, 2, -9, 127, 21)
(5992, 1, 127, -12, 26)
(5993, 2, -13, 127, 26)
(5994, 1, 127, -15, 11)
(5995, 2, -13, 127, 11)
(5996, 1, 127, -15, 16)
(5997, 2, -18, 127, 16)
(5998, 1, 127, -20, 21)
(5999, 2, -9, 127, 21)
(6000, 1, 127, -12, 26)
(6001, 2, -13, 127, 26)
(6002, 1, 127, -15, 11)
(6003, 2, -13, 127, 11)
(6004, 1, 127, -15, 16)
(6005, 2, -18, 127, 16)
(6006, 1, 127, -19, 21)
(6007, 2, -9, 127, 21)
(6008, 1, 127, -12, 26)
(6009, 2, -13, 127, 26)
(6010, 1, 127, -15, 11)
(6011, 2, -13, 127, 11)
(6012, 1, 127, -15, 16)
(6013, 2, -18, 127, 16)
(6014, 1, 127, -19, 21)
(6015, 2, -9, 127, 21)
(6016, 1, 127, -12, 26)
(6017, 2, -13, 127, 26)
(6018, 1, 127, -15, 11)
(6019, 2, -13, 127, 11)
(6020, 1, 127, -15, 16)
(6021, 2, -17, 127, 16)
(6022, 1, 127, -19, 21)
(6023, 2, -9, 127, 21)
(6024, 1, 127, -12, 26)
(6025, 2, -13, 127, 26)
(6026, 1, 127, -15, 11)
(6027, 2, -13, 127, 11)
(6028, 1, 127, -15, 16)
(6029, 2, -18, 127, 16)
(6030, 1, 127, -19, 21)
(6031, 2, -9, 127, 21)
(6032, 1, 127, -12, 26)
(6033, 2, -13, 127, 26)
(6034, 1, 127, -15, 11)
(6035, 2, -13, 127, 11)
(6036, 1, 127, -15, 16)
(6037, 2, -18, 127, 16)
(6038, 1, 127, -19, 21)
(6039, 2, -9, 127, 21)
(6040, 1, 127, -12, 26)
(6041, 2, -13, 127, 26)
(6042, 1, 127, -15, 11)
(6043, 2, -13, 127, 11)
(6044, 1, 127, -15, 16)
(6045, 2, -18, 127, 16)
(6046, 1, 127, -19, 21)
(6047, 2, -9, 127, 21)
(6048, 1, 127, -12, 26)
(6049, 2, -13, 127, 26)
(6050, 1, 127, -15, 11)
(6051, 2, -13, 127, 11)
(6052, 1, 127, -15, 16)
(6053, 2, -18, 127, 16)
(6054, 1, 127, -19, 21)
(6055, 2, -9, 127, 21)
(6056, 1, 127, -12, 26)
(6057, 2, -13, 127, 26)
(6058, 1, 127, -15, 11)
(6059, 2, -13, 127, 11)
(6060, 1, 127, -15, 16)
(6061, 2, -18, 127, 16)
(6062, 1, 127, -19, 21)
(6063, 2, -9, 127, 21)
(6064, 1, 127, -12, 26)
(6065, 2, -13, 127, 26)
(6066, 1, 127, -15, 11)
(6067, 2, -13, 127, 11)
(6068, 1, 127, -15, 16)
(6069, 2, -18, 127, 16)
(6070, 1, 127, -19, 21)
(6071, 2, -9, 127, 21)
(6072, 1, 127, -12, 26)
(6073, 2, -13, 127, 26)
(6074, 1, 127, -15, 11)
(6075, 2, -13, 127, 11)
(6076, 1, 127, -15, 16)
(6077, 2, -18, 127, 16)
(6078, 1, 127, -19, 21)
(6079, 2, -9, 127, 21)
(6080, 1, 127, -12, 26)
(6081, 2, -13, 127, 26)
(6082, 1, 127, -15, 11)
(6083, 2, -13, 127, 11)
(6084, 1, 127, -15, 16)
(6085, 2, -18, 127, 16)
(6086, 1, 127, -19, 21)
(6087, 2, -9, 127, 21)
(6088, 1, 127, -12, 26)
(6089, 2, -13, 127, 26)
(6090, 1, 127, -15, 11)
(6091, 2, -13, 127, 11)
(6092, 1, 127, -15, 16)
(6093, 2, -18, 127, 16)
(6094, 1, 127, -19, 21)
(6095, 2, -9, 127, 21)
(6096, 1, 127, -12, 26)
(6097, 2, -13, 127, 26)
(6098, 1, 127, -15, 11)
(6099, 2, -13, 127, 11)
(6100, 1, 127, -15, 16)
(6101, 2, -18, 127, 16)
(6102, 1, 127, -19, 21)
(6103, 2, -9, 127, 21)
(6104, 1, 127, -12, 26)
(6105, 2, -13, 127, 26)
(6106, 1, 127, -15, 11)
(6107, 2, -13, 127, 11)
(6108, 1, 127, -15, 16)
(6109, 2, -18, 127, 16)
(6110, 1, 127, -19, 21)
(6111, 2, -9, 127, 21)
(6112, 1, 127, -12, 26)
(6113, 2, -13, 127, 26)
(6114, 1, 127, -15, 11)
(6115, 2, -13, 127, 11)
(6116, 1, 127, -15, 16)
(6117, 2, -18, 127, 16)
(6118, 1, 127, -19, 21)
(6119, 2, -9, 127, 21)
(6120, 1, 127, -12, 26)
(6121, 2, -13, 127, 26)
(6122, 1, 127, -15, 11)
(6123, 2, -13, 127, 11)
(6124, 1, 127, -15, 16)
(6125, 2, -18, 127, 16)
(6126, 1, 127, -19, 21)
(6127, 2, -9, 127, 21)
(6128, 1, 127, -12, 26)
(6129, 2, -13, 127, 26)
(6130, 1, 127, -15, 11)
(6131, 2, -13, 127, 11)
(6132, 1, 127, -15, 16)
(6133, 2, -18, 127, 16)
(6134, 1, 127, -19, 21)
(6135, 2, -9, 127, 21)
(6136, 1, 127, -12, 26)
(6137, 2, -13, 127, 26)
(6138, 1, 127, -15, 11)
(6139, 2, -13, 127, 11)
(6140, 1, 127, -15, 16)
(6141, 2, -18, 127, 16)
(6142, 1, 127, -20, 21)
(6143, 2, -9, 127, 21)
(6144, 1, 127, -12, 26)
(6145, 2, -13, 127, 26)
(6146, 1, 127, -15, 11)
(6147, 2, -13, 127, 11)
(6148, 1, 127, -15, 16)
(6149, 2, -18, 127, 16)
(6150, 1, 127, -19, 21)
(6151, 2, -9, 127, 21)
(6152, 1, 127, -12, 26)
(6153, 2, -13, 127, 26)
