(4946, 1, 127, -18, 11)
(4947, 2, -16, 127, 11)
(4948, 1, 127, -19, 16)
(4949, 2, -15, 127, 16)
(4950, 1, 127, -18, 21)
(4951, 2, -13, 127, 21)
(4952, 1, 127, -15, 26)
(4953, 2, -15, 127, 26)
(4954, 1, 127, -18, 11)
(4955, 2, -17, 127, 11)
(4956, 1, 127, -19, 16)
(4957, 2, -15, 127, 16)
(4958, 1, 127, -18, 21)
(4959, 2, -13, 127, 21)
(4960, 1, 127, -15, 26)
(4961, 2, -15, 127, 26)
(4962, 1, 127, -18, 11)
(4963, 2, -17, 127, 11)
(4964, 1, 127, -19, 16)
(4965, 2, -15, 127, 16)
(4966, 1, 127, -18, 21)
(4967, 2, -13, 127, 21)
(4968, 1, 127, -15, 26)
(4969, 2, -15, 127, 26)
(4970, 1, 127, -18, 11)
(4971, 2, -17, 127, 11)
(4972, 1, 127, -19, 16)
(4973, 2, -15, 127, 16)
(4974, 1, 127, -18, 21)
(4975, 2, -13, 127, 21)
(4976, 1, 127, -15, 26)
(4977, 2, -15, 127, 26)
(4978, 1, 127, -18, 11)
(4979, 2, -17, 127, 11)
(4980, 1, 127, -19, 16)
(4981, 2, -15, 127, 16)
(4982, 1, 127, -18, 21)
(4983, 2, -13, 127, 21)
(4984, 1, 127, -15, 26)
(4985, 2, -15, 127, 26)
(4986, 1, 127, -18, 11)
(4987, 2, -17, 127, 11)
(4988, 1, 127, -19, 16)
(4989, 2, -15, 127, 16)
(4990, 1, 127, -18, 21)
(4991, 2, -13, 127, 21)
(4992, 1, 127, -15, 26)
(4993, 2, -15, 127, 26)
(4994, 1, 127, -18, 11)
(4995, 2, -16, 127, 11)
(4996, 1, 127, -19, 16)
(4997, 2, -15, 127, 16)
(4998, 1, 127, -18, 21)
(4999, 2, -13, 127, 21)
(5000, 1, 127, -15, 26)
(5001, 2, -15, 127, 26)
(5002, 1, 127, -18, 11)
(5003, 2, -17, 127, 11)
(5004, 1, 127, -19, 16)
(5005, 2, -15, 127, 16)
(5006, 1, 127, -18, 21)
