4 | 1 | -43 | 108 | 26
4 | 2 | -34 | 108 | 26
4 | 3 | -36 | 108 | 26
4 | 4 | 127 | 127 | 26
4 | 5 | -36 | 108 | 26
4 | 6 | -34 | 108 | 26
4 | 7 | -34 | 108 | 26
4 | 8 | -42 | 108 | 26
5 | 1 | -48 | 108 | 26
5 | 2 | -35 | 108 | 26
5 | 3 | -37 | 108 | 26
5 | 4 | -30 | 108 | 26
5 | 5 | 127 | 127 | 26
5 | 6 | -35 | 108 | 26
5 | 7 | -39 | 108 | 26
5 | 8 | -39 | 108 | 26
6 | 1 | -47 | 108 | 26
6 | 2 | -42 | 108 | 26
6 | 3 | -43 | 108 | 26
6 | 4 | -37 | 108 | 26
6 | 5 | -34 | 108 | 26
6 | 6 | 127 | 127 | 26
6 | 7 | -35 | 108 | 26
6 | 8 | -38 | 108 | 26
7 | 1 | -42 | 108 | 26
7 | 2 | -34 | 108 | 26
7 | 3 | -45 | 108 | 26
7 | 4 | -46 | 108 | 26
7 | 5 | -43 | 108 | 26
7 | 6 | -38 | 108 | 26
7 | 7 | 127 | 127 | 26
7 | 8 | -36 | 107 | 26
8 | 1 | -40 | 108 | 26
8 | 2 | -34 | 108 | 26
8 | 3 | -43 | 108 | 26
8 | 4 | -41 | 108 | 26
8 | 5 | -37 | 108 | 26
8 | 6 | -36 | 108 | 26
8 | 7 | -38 | 108 | 26
8 | 8 | 127 | 127 | 26
1 | 1 | 127 | 127 | 11
1 | 2 | -37 | 108 | 11
1 | 3 | -44 | 108 | 11
1 | 4 | -43 | 108 | 11
1 | 5 | -48 | 108 | 11
1 | 6 | -47 | 108 | 11
1 | 7 | -40 | 108 | 11
1 | 8 | -41 | 108 | 11
2 | 1 | -39 | 108 | 11
2 | 2 | 127 | 127 | 11
2 | 3 | -40 | 108 | 11
2 | 4 | -34 | 108 | 11
2 | 5 | -36 | 108 | 11
2 | 6 | -43 | 108 | 11
2 | 7 | -34 | 108 | 11
2 | 8 | -34 | 108 | 11
3 | 1 | -42 | 108 | 11
3 | 2 | -33 | 108 | 11
3 | 3 | 127 | 127 | 11
3 | 4 | -36 | 108 | 11
3 | 5 | -38 | 108 | 11
3 | 6 | -43 | 108 | 11
3 | 7 | -43 | 108 | 11
3 | 8 | -44 | 108 | 11
4 | 1 | -40 | 108 | 11
4 | 2 | -33 | 108 | 11
4 | 3 | -30 | 108 | 11
4 | 4 | 127 | 127 | 11
4 | 5 | -32 | 107 | 11
4 | 6 | -39 | 107 | 11
4 | 7 | -36 | 107 | 11
4 | 8 | -41 | 107 | 11
5 | 1 | -44 | 108 | 11
5 | 2 | -36 | 108 | 11
5 | 3 | -38 | 108 | 11
5 | 4 | -29 | 108 | 11
5 | 5 | 127 | 127 | 11
5 | 6 | -33 | 108 | 11
5 | 7 | -36 | 108 | 11
5 | 8 | -40 | 108 | 11
6 | 1 | -46 | 108 | 11
6 | 2 | -44 | 108 | 11
6 | 3 | -40 | 108 | 11
6 | 4 | -39 | 108 | 11
6 | 5 | -33 | 108 | 11
6 | 6 | 127 | 127 | 11
6 | 7 | -32 | 108 | 11
6 | 8 | -36 | 108 | 11
7 | 1 | -41 | 108 | 11
7 | 2 | -36 | 108 | 11
7 | 3 | -37 | 108 | 11
7 | 4 | -36 | 108 | 11
7 | 5 | -39 | 108 | 11
7 | 6 | -35 | 108 | 11
7 | 7 | 127 | 127 | 11
7 | 8 | -34 | 108 | 11
8 | 1 | -38 | 108 | 11
8 | 2 | -38 | 108 | 11
8 | 3 | -42 | 108 | 11
8 | 4 | -41 | 108 | 11
8 | 5 | -45 | 108 | 11
8 | 6 | -40 | 108 | 11
8 | 7 | -34 | 108 | 11
8 | 8 | 127 | 127 | 11
1 | 1 | 127 | 127 | 16
1 | 2 | -38 | 108 | 16
1 | 3 | -44 | 108 | 16
1 | 4 | -40 | 108 | 16
1 | 5 | -44 | 108 | 16
1 | 6 | -46 | 108 | 16
1 | 7 | -40 | 108 | 16
1 | 8 | -38 | 108 | 16
2 | 1 | -40 | 108 | 16
2 | 2 | 127 | 127 | 16
2 | 3 | -30 | 108 | 16
2 | 4 | -34 | 108 | 16
2 | 5 | -36 | 108 | 16
2 | 6 | -45 | 108 | 16
2 | 7 | -36 | 108 | 16
2 | 8 | -39 | 108 | 16
3 | 1 | -44 | 108 | 16
3 | 2 | -29 | 108 | 16
3 | 3 | 127 | 127 | 16
