(4158, 1, 127, -28, 21)
(4159, 2, -30, 127, 21)
(4160, 1, 127, -32, 26)
(4161, 2, -24, 127, 26)
(4162, 1, 127, -27, 11)
(4163, 2, -27, 127, 11)
(4164, 1, 127, -30, 16)
(4165, 2, -26, 127, 16)
(4166, 1, 127, -28, 21)
(4167, 2, -30, 127, 21)
(4168, 1, 127, -32, 26)
(4169, 2, -24, 127, 26)
(4170, 1, 127, -27, 11)
(4171, 2, -27, 127, 11)
(4172, 1, 127, -30, 16)
(4173, 2, -26, 127, 16)
(4174, 1, 127, -28, 21)
(4175, 2, -30, 127, 21)
(4176, 1, 127, -32, 26)
(4177, 2, -24, 127, 26)
(4178, 1, 127, -27, 11)
(4179, 2, -27, 127, 11)
(4180, 1, 127, -30, 16)
(4181, 2, -26, 127, 16)
(4182, 1, 127, -28, 21)
(4183, 2, -30, 127, 21)
(4184, 1, 127, -32, 26)
(4185, 2, -24, 127, 26)
(4186, 1, 127, -27, 11)
(4187, 2, -27, 127, 11)
(4188, 1, 127, -30, 16)
(4189, 2, -25, 127, 16)
(4190, 1, 127, -28, 21)
(4191, 2, -30, 127, 21)
(4192, 1, 127, -32, 26)
(4193, 2, -24, 127, 26)
(4194, 1, 127, -27, 11)
(4195, 2, -27, 127, 11)
(4196, 1, 127, -30, 16)
(4197, 2, -26, 127, 16)
(4198, 1, 127, -28, 21)
(4199, 2, -30, 127, 21)
(4200, 1, 127, -32, 26)
(4201, 2, -24, 127, 26)
(4202, 1, 127, -27, 11)
(4203, 2, -27, 127, 11)
(4204, 1, 127, -30, 16)
(4205, 2, -26, 127, 16)
(4206, 1, 127, -28, 21)
(4207, 2, -30, 127, 21)
(4208, 1, 127, -32, 26)
(4209, 2, -24, 127, 26)
(4210, 1, 127, -27, 11)
(4211, 2, -27, 127, 11)
(4212, 1, 127, -30, 16)
(4213, 2, -26, 127, 16)
(4214, 1, 127, -28, 21)
(4215, 2, -30, 127, 21)
(4216, 1, 127, -32, 26)
(4217, 2, -24, 127, 26)
(4218, 1, 127, -27, 11)
(4219, 2, -27, 127, 11)
(4220, 1, 127, -30, 16)
(4221, 2, -26, 127, 16)
(4222, 1, 127, -28, 21)
(4223, 2, -30, 127, 21)
(4224, 1, 127, -32, 26)
(4225, 2, -24, 127, 26)
(4226, 1, 127, -27, 11)
(4227, 2, -27, 127, 11)
(4228, 1, 127, -30, 16)
(4229, 2, -26, 127, 16)
(4230, 1, 127, -28, 21)
(4231, 2, -30, 127, 21)
(4232, 1, 127, -32, 26)
(4233, 2, -24, 127, 26)
(4234, 1, 127, -27, 11)
(4235, 2, -27, 127, 11)
(4236, 1, 127, -30, 16)
(4237, 2, -26, 127, 16)
(4238, 1, 127, -28, 21)
(4239, 2, -30, 127, 21)
(4240, 1, 127, -32, 26)
(4241, 2, -24, 127, 26)
(4242, 1, 127, -27, 11)
(4243, 2, -27, 127, 11)
(4244, 1, 127, -30, 16)
(4245, 2, -26, 127, 16)
(4246, 1, 127, -28, 21)
(4247, 2, -30, 127, 21)
(4248, 1, 127, -32, 26)
(4249, 2, -24, 127, 26)
(4250, 1, 127, -27, 11)
(4251, 2, -27, 127, 11)
(4252, 1, 127, -30, 16)
(4253, 2, -26, 127, 16)
(4254, 1, 127, -28, 21)
(4255, 2, -30, 127, 21)
(4256, 1, 127, -32, 26)
(4257, 2, -24, 127, 26)
(4258, 1, 127, -27, 11)
(4259, 2, -27, 127, 11)
(4260, 1, 127, -30, 16)
(4261, 2, -26, 127, 16)
(4262, 1, 127, -28, 21)
(4263, 2, -30, 127, 21)
(4264, 1, 127, -32, 26)
(4265, 2, -24, 127, 26)
(4266, 1, 127, -27, 11)
(4267, 2, -27, 127, 11)
(4268, 1, 127, -30, 16)
(4269, 2, -26, 127, 16)
(4270, 1, 127, -28, 21)
(4271, 2, -30, 127, 21)
(4272, 1, 127, -32, 26)
(4273, 2, -24, 127, 26)
(4274, 1, 127, -27, 11)
(4275, 2, -27, 127, 11)
(4276, 1, 127, -30, 16)
(4277, 2, -26, 127, 16)
(4278, 1, 127, -28, 21)
(4279, 2, -30, 127, 21)
(4280, 1, 127, -32, 26)
(4281, 2, -24, 127, 26)
(4282, 1, 127, -27, 11)
(4283, 2, -27, 127, 11)
(4284, 1, 127, -30, 16)
(4285, 2, -26, 127, 16)
(4286, 1, 127, -28, 21)
(4287, 2, -30, 127, 21)
(4288, 1, 127, -32, 26)
(4289, 2, -24, 127, 26)
(4290, 1, 127, -27, 11)
(4291, 2, -27, 127, 11)
(4292, 1, 127, -30, 16)
(4293, 2, -26, 127, 16)
(4294, 1, 127, -28, 21)
(4295, 2, -30, 127, 21)
(4296, 1, 127, -32, 26)
(4297, 2, -24, 127, 26)
(4298, 1, 127, -27, 11)
(4299, 2, -27, 127, 11)
(4300, 1, 127, -30, 16)
(4301, 2, -26, 127, 16)
(4302, 1, 127, -28, 21)
(4303, 2, -30, 127, 21)
(4304, 1, 127, -32, 26)
(4305, 2, -24, 127, 26)
(4306, 1, 127, -27, 11)
(4307, 2, -27, 127, 11)
(4308, 1, 127, -30, 16)
(4309, 2, -26, 127, 16)
(4310, 1, 127, -28, 21)
(4311, 2, -30, 127, 21)
(4312, 1, 127, -32, 26)
(4313, 2, -24, 127, 26)
(4314, 1, 127, -27, 11)
(4315, 2, -27, 127, 11)
(4316, 1, 127, -30, 16)
(4317, 2, -26, 127, 16)
(4318, 1, 127, -28, 21)
(4319, 2, -30, 127, 21)
(4320, 1, 127, -32, 26)
(4321, 2, -24, 127, 26)
(4322, 1, 127, -27, 11)
(4323, 2, -27, 127, 11)
(4324, 1, 127, -30, 16)
(4325, 2, -26, 127, 16)
(4326, 1, 127, -28, 21)
(4327, 2, -30, 127, 21)
(4328, 1, 127, -32, 26)
(4329, 2, -24, 127, 26)
(4330, 1, 127, -27, 11)
(4331, 2, -27, 127, 11)
(4332, 1, 127, -30, 16)
(4333, 2, -26, 127, 16)
(4334, 1, 127, -28, 21)
(4335, 2, -30, 127, 21)
(4336, 1, 127, -32, 26)
(4337, 2, -24, 127, 26)
(4338, 1, 127, -27, 11)
(4339, 2, -27, 127, 11)
(4340, 1, 127, -30, 16)
(4341, 2, -26, 127, 16)
(4342, 1, 127, -28, 21)
(4343, 2, -30, 127, 21)
(4344, 1, 127, -32, 26)
(4345, 2, -24, 127, 26)
(4346, 1, 127, -27, 11)
(4347, 2, -27, 127, 11)
(4348, 1, 127, -30, 16)
(4349, 2, -26, 127, 16)
(4350, 1, 127, -28, 21)
(4351, 2, -30, 127, 21)
(4352, 1, 127, -32, 26)
(4353, 2, -24, 127, 26)
(4354, 1, 127, -27, 11)
(4355, 2, -27, 127, 11)
(4356, 1, 127, -30, 16)
(4357, 2, -26, 127, 16)
(4358, 1, 127, -28, 21)
(4359, 2, -30, 127, 21)
(4360, 1, 127, -32, 26)
(4361, 2, -24, 127, 26)
(4362, 1, 127, -27, 11)
(4363, 2, -27, 127, 11)
(4364, 1, 127, -30, 16)
(4365, 2, -26, 127, 16)
(4366, 1, 127, -28, 21)
(4367, 2, -30, 127, 21)
(4368, 1, 127, -32, 26)
(4369, 2, -24, 127, 26)
(4370, 1, 127, -27, 11)
(4371, 2, -27, 127, 11)
(4372, 1, 127, -30, 16)
(4373, 2, -26, 127, 16)
(4374, 1, 127, -28, 21)
(4375, 2, -30, 127, 21)
(4376, 1, 127, -32, 26)
(4377, 2, -24, 127, 26)
(4378, 1, 127, -27, 11)
(4379, 2, -27, 127, 11)
(4380, 1, 127, -30, 16)
(4381, 2, -26, 127, 16)
(4382, 1, 127, -28, 21)
(4383, 2, -30, 127, 21)
(4384, 1, 127, -32, 26)
(4385, 2, -24, 127, 26)
(4386, 1, 127, -27, 11)
(4387, 2, -27, 127, 11)
(4388, 1, 127, -30, 16)
(4389, 2, -26, 127, 16)
(4390, 1, 127, -28, 21)
(4391, 2, -30, 127, 21)
(4392, 1, 127, -32, 26)
(4393, 2, -24, 127, 26)
(4394, 1, 127, -27, 11)
(4395, 2, -27, 127, 11)
