(45222, 1, 127, -26, 21)
(45223, 2, -24, 127, 21)
(45224, 1, 127, -27, 26)
(45225, 2, -22, 127, 26)
(45226, 1, 127, -25, 11)
(45227, 2, -28, 127, 11)
(45228, 1, 127, -30, 16)
(45229, 2, -24, 127, 16)
(45230, 1, 127, -26, 21)
(45231, 2, -24, 127, 21)
(45232, 1, 127, -27, 26)
(45233, 2, -22, 127, 26)
(45234, 1, 127, -25, 11)
(45235, 2, -28, 127, 11)
(45236, 1, 127, -30, 16)
(45237, 2, -24, 127, 16)
(45238, 1, 127, -26, 21)
(45239, 2, -24, 127, 21)
(45240, 1, 127, -27, 26)
(45241, 2, -22, 127, 26)
(45242, 1, 127, -25, 11)
(45243, 2, -28, 127, 11)
(45244, 1, 127, -30, 16)
(45245, 2, -24, 127, 16)
(45246, 1, 127, -26, 21)
(45247, 2, -24, 127, 21)
(45248, 1, 127, -27, 26)
(45249, 2, -22, 127, 26)
(45250, 1, 127, -25, 11)
(45251, 2, -28, 127, 11)
(45252, 1, 127, -30, 16)
(45253, 2, -24, 127, 16)
(45254, 1, 127, -26, 21)
(45255, 2, -24, 127, 21)
(45256, 1, 127, -27, 26)
(45257, 2, -22, 127, 26)
(45258, 1, 127, -25, 11)
(45259, 2, -27, 127, 11)
(45260, 1, 127, -30, 16)
(45261, 2, -24, 127, 16)
(45262, 1, 127, -26, 21)
(45263, 2, -24, 127, 21)
(45264, 1, 127, -27, 26)
(45265, 2, -22, 127, 26)
(45266, 1, 127, -25, 11)
(45267, 2, -27, 127, 11)
(45268, 1, 127, -30, 16)
(45269, 2, -24, 127, 16)
(45270, 1, 127, -26, 21)
(45271, 2, -24, 127, 21)
(45272, 1, 127, -27, 26)
(45273, 2, -22, 127, 26)
(45274, 1, 127, -25, 11)
(45275, 2, -27, 127, 11)
(45276, 1, 127, -30, 16)
(45277, 2, -24, 127, 16)
(45278, 1, 127, -26, 21)
(45279, 2, -24, 127, 21)
(45280, 1, 127, -27, 26)
(45281, 2, -22, 127, 26)
(45282, 1, 127, -25, 11)
(45283, 2, -28, 127, 11)
(45284, 1, 127, -30, 16)
(45285, 2, -24, 127, 16)
(45286, 1, 127, -26, 21)
(45287, 2, -24, 127, 21)
(45288, 1, 127, -27, 26)
(45289, 2, -22, 127, 26)
(45290, 1, 127, -25, 11)
(45291, 2, -28, 127, 11)
(45292, 1, 127, -30, 16)
(45293, 2, -24, 127, 16)
(45294, 1, 127, -26, 21)
(45295, 2, -24, 127, 21)
(45296, 1, 127, -27, 26)
(45297, 2, -22, 127, 26)
(45298, 1, 127, -25, 11)
(45299, 2, -28, 127, 11)
(45300, 1, 127, -30, 16)
(45301, 2, -24, 127, 16)
(45302, 1, 127, -26, 21)
(45303, 2, -24, 127, 21)
(45304, 1, 127, -27, 26)
(45305, 2, -22, 127, 26)
(45306, 1, 127, -25, 11)
(45307, 2, -28, 127, 11)
(45308, 1, 127, -30, 16)
(45309, 2, -24, 127, 16)
(45310, 1, 127, -26, 21)
(45311, 2, -24, 127, 21)
(45312, 1, 127, -27, 26)
(45313, 2, -22, 127, 26)
(45314, 1, 127, -25, 11)
(45315, 2, -28, 127, 11)
(45316, 1, 127, -30, 16)
(45317, 2, -24, 127, 16)
(45318, 1, 127, -26, 21)
(45319, 2, -24, 127, 21)
(45320, 1, 127, -27, 26)
(45321, 2, -22, 127, 26)
(45322, 1, 127, -25, 11)
(45323, 2, -28, 127, 11)
(45324, 1, 127, -30, 16)
(45325, 2, -24, 127, 16)
(45326, 1, 127, -26, 21)
(45327, 2, -24, 127, 21)
(45328, 1, 127, -27, 26)
(45329, 2, -22, 127, 26)
(45330, 1, 127, -24, 11)
(45331, 2, -28, 127, 11)
(45332, 1, 127, -30, 16)
(45333, 2, -24, 127, 16)
(45334, 1, 127, -26, 21)
(45335, 2, -24, 127, 21)
(45336, 1, 127, -27, 26)
(45337, 2, -22, 127, 26)
(45338, 1, 127, -25, 11)
(45339, 2, -28, 127, 11)
(45340, 1, 127, -30, 16)
(45341, 2, -24, 127, 16)
(45342, 1, 127, -26, 21)
(45343, 2, -24, 127, 21)
(45344, 1, 127, -27, 26)
(45345, 2, -22, 127, 26)
(45346, 1, 127, -25, 11)
(45347, 2, -28, 127, 11)
(45348, 1, 127, -30, 16)
(45349, 2, -24, 127, 16)
(45350, 1, 127, -26, 21)
(45351, 2, -24, 127, 21)
(45352, 1, 127, -27, 26)
(45353, 2, -22, 127, 26)
(45354, 1, 127, -25, 11)
(45355, 2, -28, 127, 11)
(45356, 1, 127, -30, 16)
(45357, 2, -24, 127, 16)
(45358, 1, 127, -26, 21)
(45359, 2, -24, 127, 21)
(45360, 1, 127, -27, 26)
(45361, 2, -22, 127, 26)
(45362, 1, 127, -25, 11)
(45363, 2, -28, 127, 11)
(45364, 1, 127, -30, 16)
(45365, 2, -24, 127, 16)
(45366, 1, 127, -26, 21)
(45367, 2, -24, 127, 21)
(45368, 1, 127, -27, 26)
(45369, 2, -22, 127, 26)
(45370, 1, 127, -25, 11)
(45371, 2, -27, 127, 11)
(45372, 1, 127, -30, 16)
(45373, 2, -24, 127, 16)
(45374, 1, 127, -26, 21)
(45375, 2, -25, 127, 21)
(45376, 1, 127, -27, 26)
(45377, 2, -22, 127, 26)
(45378, 1, 127, -25, 11)
(45379, 2, -27, 127, 11)
(45380, 1, 127, -30, 16)
(45381, 2, -24, 127, 16)
(45382, 1, 127, -26, 21)
(45383, 2, -25, 127, 21)
(45384, 1, 127, -27, 26)
(45385, 2, -22, 127, 26)
(45386, 1, 127, -25, 11)
(45387, 2, -28, 127, 11)
(45388, 1, 127, -30, 16)
(45389, 2, -24, 127, 16)
(45390, 1, 127, -26, 21)
(45391, 2, -25, 127, 21)
(45392, 1, 127, -27, 26)
(45393, 2, -22, 127, 26)
(45394, 1, 127, -25, 11)
(45395, 2, -27, 127, 11)
(45396, 1, 127, -30, 16)
(45397, 2, -24, 127, 16)
(45398, 1, 127, -26, 21)
(45399, 2, -24, 127, 21)
(45400, 1, 127, -27, 26)
(45401, 2, -22, 127, 26)
(45402, 1, 127, -25, 11)
(45403, 2, -27, 127, 11)
(45404, 1, 127, -30, 16)
(45405, 2, -24, 127, 16)
(45406, 1, 127, -26, 21)
(45407, 2, -24, 127, 21)
(45408, 1, 127, -27, 26)
(45409, 2, -22, 127, 26)
(45410, 1, 127, -25, 11)
(45411, 2, -27, 127, 11)
(45412, 1, 127, -30, 16)
(45413, 2, -24, 127, 16)
(45414, 1, 127, -26, 21)
(45415, 2, -25, 127, 21)
(45416, 1, 127, -27, 26)
(45417, 2, -22, 127, 26)
(45418, 1, 127, -25, 11)
(45419, 2, -27, 127, 11)
(45420, 1, 127, -30, 16)
(45421, 2, -24, 127, 16)
(45422, 1, 127, -26, 21)
(45423, 2, -25, 127, 21)
(45424, 1, 127, -27, 26)
(45425, 2, -22, 127, 26)
(45426, 1, 127, -25, 11)
(45427, 2, -27, 127, 11)
(45428, 1, 127, -30, 16)
(45429, 2, -24, 127, 16)
(45430, 1, 127, -26, 21)
(45431, 2, -24, 127, 21)
(45432, 1, 127, -27, 26)
(45433, 2, -22, 127, 26)
(45434, 1, 127, -25, 11)
(45435, 2, -27, 127, 11)
(45436, 1, 127, -30, 16)
(45437, 2, -24, 127, 16)
(45438, 1, 127, -26, 21)
(45439, 2, -25, 127, 21)
(45440, 1, 127, -27, 26)
(45441, 2, -22, 127, 26)
(45442, 1, 127, -25, 11)
(45443, 2, -27, 127, 11)
(45444, 1, 127, -30, 16)
(45445, 2, -24, 127, 16)
(45446, 1, 127, -26, 21)
(45447, 2, -25, 127, 21)
(45448, 1, 127, -27, 26)
(45449, 2, -22, 127, 26)
(45450, 1, 127, -25, 11)
(45451, 2, -27, 127, 11)
(45452, 1, 127, -30, 16)
(45453, 2, -24, 127, 16)
(45454, 1, 127, -26, 21)
(45455, 2, -25, 127, 21)
(45456, 1, 127, -27, 26)
(45457, 2, -22, 127, 26)
(45458, 1, 127, -25, 11)
(45459, 2, -27, 127, 11)
(45460, 1, 127, -30, 16)
(45461, 2, -24, 127, 16)
(45462, 1, 127, -26, 21)
(45463, 2, -25, 127, 21)
(45464, 1, 127, -27, 26)
(45465, 2, -22, 127, 26)
(45466, 1, 127, -25, 11)
(45467, 2, -27, 127, 11)
(45468, 1, 127, -30, 16)
(45469, 2, -24, 127, 16)
(45470, 1, 127, -26, 21)
(45471, 2, -25, 127, 21)
(45472, 1, 127, -27, 26)
(45473, 2, -22, 127, 26)
(45474, 1, 127, -25, 11)
(45475, 2, -27, 127, 11)
(45476, 1, 127, -30, 16)
(45477, 2, -24, 127, 16)
(45478, 1, 127, -26, 21)
(45479, 2, -24, 127, 21)
(45480, 1, 127, -27, 26)
(45481, 2, -22, 127, 26)
(45482, 1, 127, -25, 11)
(45483, 2, -27, 127, 11)
(45484, 1, 127, -30, 16)
(45485, 2, -24, 127, 16)
(45486, 1, 127, -26, 21)
(45487, 2, -25, 127, 21)
(45488, 1, 127, -27, 26)
(45489, 2, -22, 127, 26)
(45490, 1, 127, -25, 11)
(45491, 2, -27, 127, 11)
(45492, 1, 127, -30, 16)
(45493, 2, -24, 127, 16)
(45494, 1, 127, -26, 21)
(45495, 2, -24, 127, 21)
(45496, 1, 127, -27, 26)
(45497, 2, -22, 127, 26)
(45498, 1, 127, -25, 11)
(45499, 2, -27, 127, 11)
(45500, 1, 127, -30, 16)
(45501, 2, -24, 127, 16)
(45502, 1, 127, -26, 21)
(45503, 2, -25, 127, 21)
(45504, 1, 127, -27, 26)
(45505, 2, -22, 127, 26)
(45506, 1, 127, -25, 11)
(45507, 2, -27, 127, 11)
(45508, 1, 127, -30, 16)
(45509, 2, -24, 127, 16)
(45510, 1, 127, -26, 21)
(45511, 2, -25, 127, 21)
(45512, 1, 127, -27, 26)
(45513, 2, -22, 127, 26)
