(50906, 1, 127, -30, 11)
(50907, 2, -21, 127, 11)
(50908, 1, 127, -24, 16)
(50909, 2, -23, 127, 16)
(50910, 1, 127, -25, 21)
(50911, 2, -24, 127, 21)
(50912, 1, 127, -27, 26)
(50913, 2, -28, 127, 26)
(50914, 1, 127, -30, 11)
(50915, 2, -21, 127, 11)
(50916, 1, 127, -24, 16)
(50917, 2, -23, 127, 16)
(50918, 1, 127, -25, 21)
(50919, 2, -24, 127, 21)
(50920, 1, 127, -27, 26)
(50921, 2, -28, 127, 26)
(50922, 1, 127, -31, 11)
(50923, 2, -21, 127, 11)
(50924, 1, 127, -24, 16)
(50925, 2, -23, 127, 16)
(50926, 1, 127, -25, 21)
(50927, 2, -24, 127, 21)
(50928, 1, 127, -27, 26)
(50929, 2, -28, 127, 26)
(50930, 1, 127, -30, 11)
(50931, 2, -21, 127, 11)
(50932, 1, 127, -24, 16)
(50933, 2, -23, 127, 16)
(50934, 1, 127, -25, 21)
(50935, 2, -24, 127, 21)
(50936, 1, 127, -27, 26)
(50937, 2, -28, 127, 26)
(50938, 1, 127, -30, 11)
(50939, 2, -21, 127, 11)
(50940, 1, 127, -24, 16)
(50941, 2, -23, 127, 16)
(50942, 1, 127, -25, 21)
(50943, 2, -24, 127, 21)
(50944, 1, 127, -27, 26)
(50945, 2, -28, 127, 26)
(50946, 1, 127, -30, 11)
(50947, 2, -21, 127, 11)
(50948, 1, 127, -24, 16)
(50949, 2, -23, 127, 16)
(50950, 1, 127, -25, 21)
(50951, 2, -24, 127, 21)
(50952, 1, 127, -27, 26)
(50953, 2, -28, 127, 26)
(50954, 1, 127, -30, 11)
(50955, 2, -21, 127, 11)
(50956, 1, 127, -24, 16)
(50957, 2, -23, 127, 16)
(50958, 1, 127, -25, 21)
(50959, 2, -24, 127, 21)
(50960, 1, 127, -27, 26)
(50961, 2, -28, 127, 26)
(50962, 1, 127, -30, 11)
(50963, 2, -21, 127, 11)
(50964, 1, 127, -24, 16)
(50965, 2, -23, 127, 16)
(50966, 1, 127, -25, 21)
(50967, 2, -24, 127, 21)
(50968, 1, 127, -27, 26)
(50969, 2, -28, 127, 26)
(50970, 1, 127, -30, 11)
(50971, 2, -21, 127, 11)
(50972, 1, 127, -24, 16)
(50973, 2, -23, 127, 16)
(50974, 1, 127, -25, 21)
(50975, 2, -24, 127, 21)
(50976, 1, 127, -27, 26)
(50977, 2, -28, 127, 26)
(50978, 1, 127, -30, 11)
(50979, 2, -21, 127, 11)
(50980, 1, 127, -24, 16)
(50981, 2, -23, 127, 16)
(50982, 1, 127, -25, 21)
(50983, 2, -24, 127, 21)
(50984, 1, 127, -27, 26)
(50985, 2, -28, 127, 26)
(50986, 1, 127, -30, 11)
(50987, 2, -21, 127, 11)
(50988, 1, 127, -24, 16)
(50989, 2, -23, 127, 16)
(50990, 1, 127, -25, 21)
(50991, 2, -24, 127, 21)
(50992, 1, 127, -27, 26)
(50993, 2, -28, 127, 26)
(50994, 1, 127, -30, 11)
(50995, 2, -21, 127, 11)
(50996, 1, 127, -24, 16)
(50997, 2, -23, 127, 16)
(50998, 1, 127, -25, 21)
(50999, 2, -24, 127, 21)
(51000, 1, 127, -27, 26)
(51001, 2, -28, 127, 26)
(51002, 1, 127, -30, 11)
(51003, 2, -21, 127, 11)
(51004, 1, 127, -24, 16)
