(37474, 3, -72, -78, 127, -65, 21)
(37475, 4, -56, -74, -67, 127, 21)
(37476, 1, 127, -70, -75, -64, 26)
(37478, 3, -71, -74, 127, -68, 26)
(37479, 4, -57, -78, -75, 127, 26)
(37480, 1, 127, -72, -75, -64, 11)
(37481, 2, -67, 127, -76, -72, 11)
(37482, 3, -67, -81, 127, -68, 11)
(37483, 4, -57, -65, -67, 127, 11)
(37484, 1, 127, -74, -74, -67, 16)
(37485, 2, -69, 127, -75, -63, 16)
(37486, 3, -72, -80, 127, -61, 16)
(37487, 4, -55, -72, -66, 127, 16)
(37488, 1, 127, -72, -75, -67, 21)
(37489, 2, -72, 127, -72, -66, 21)
(37490, 3, -71, -78, 127, -65, 21)
(37491, 4, -56, -74, -67, 127, 21)
(37492, 1, 127, -70, -75, -64, 26)
(37494, 3, -71, -74, 127, -68, 26)
(37495, 4, -57, -78, -75, 127, 26)
(37496, 1, 127, -72, -75, -64, 11)
(37497, 2, -67, 127, -76, -72, 11)
(37498, 3, -67, -81, 127, -68, 11)
(37499, 4, -57, -64, -67, 127, 11)
(37500, 1, 127, -74, -74, -66, 16)
(37501, 2, -69, 127, -75, -63, 16)
(37502, 3, -72, -80, 127, -61, 16)
(37503, 4, -55, -72, -66, 127, 16)
(37504, 1, 127, -72, -75, -67, 21)
(37505, 2, -72, 127, -72, -66, 21)
(37506, 3, -72, -78, 127, -65, 21)
(37507, 4, -56, -74, -67, 127, 21)
(37508, 1, 127, -70, -75, -64, 26)
(37510, 3, -71, -74, 127, -67, 26)
(37511, 4, -57, -78, -75, 127, 26)
(37512, 1, 127, -72, -75, -63, 11)
(37513, 2, -67, 127, -76, -72, 11)
(37514, 3, -67, -81, 127, -68, 11)
(37515, 4, -57, -65, -67, 127, 11)
(37516, 1, 127, -74, -74, -66, 16)
(37517, 2, -69, 127, -75, -63, 16)
(37518, 3, -72, -80, 127, -61, 16)
(37519, 4, -55, -72, -66, 127, 16)
(37520, 1, 127, -72, -75, -67, 21)
(37521, 2, -72, 127, -72, -66, 21)
(37522, 3, -72, -79, 127, -65, 21)
(37523, 4, -56, -74, -67, 127, 21)
(37524, 1, 127, -71, -75, -64, 26)
(37526, 3, -71, -73, 127, -67, 26)
(37527, 4, -57, -78, -75, 127, 26)
(37528, 1, 127, -72, -75, -63, 11)
(37529, 2, -67, 127, -76, -72, 11)
(37530, 3, -67, -81, 127, -67, 11)
(37531, 4, -57, -65, -67, 127, 11)
(37532, 1, 127, -74, -74, -66, 16)
(37534, 3, -72, -80, 127, -61, 16)
(37535, 4, -55, -72, -66, 127, 16)
(37536, 1, 127, -72, -75, -67, 21)
(37537, 2, -72, 127, -72, -66, 21)
(37538, 3, -72, -78, 127, -65, 21)
(37539, 4, -56, -74, -67, 127, 21)
(37540, 1, 127, -70, -75, -64, 26)
(37542, 3, -71, -73, 127, -68, 26)
(37543, 4, -57, -78, -75, 127, 26)
(37544, 1, 127, -72, -75, -64, 11)
(37545, 2, -68, 127, -76, -72, 11)
(37546, 3, -67, -81, 127, -68, 11)
(37547, 4, -57, -65, -67, 127, 11)
(37548, 1, 127, -74, -74, -66, 16)
(37549, 2, -69, 127, -75, -63, 16)
(37550, 3, -72, -80, 127, -61, 16)
(37551, 4, -55, -72, -66, 127, 16)
(37552, 1, 127, -72, -75, -67, 21)
(37553, 2, -72, 127, -72, -66, 21)
(37554, 3, -72, -78, 127, -65, 21)
(37555, 4, -56, -74, -67, 127, 21)
(37556, 1, 127, -70, -75, -64, 26)
(37558, 3, -71, -73, 127, -67, 26)
(37559, 4, -57, -78, -75, 127, 26)
(37560, 1, 127, -72, -75, -64, 11)
(37561, 2, -68, 127, -76, -72, 11)
(37562, 3, -67, -81, 127, -67, 11)
(37563, 4, -57, -64, -67, 127, 11)
(37564, 1, 127, -74, -74, -66, 16)
(37566, 3, -72, -80, 127, -61, 16)
(37567, 4, -55, -72, -66, 127, 16)
(37568, 1, 127, -73, -75, -67, 21)
(37569, 2, -72, 127, -72, -66, 21)
(37570, 3, -72, -78, 127, -65, 21)
(37571, 4, -56, -74, -67, 127, 21)
(37572, 1, 127, -70, -76, -64, 26)
(37574, 3, -71, -73, 127, -67, 26)
(37575, 4, -57, -78, -75, 127, 26)
(37576, 1, 127, -72, -75, -63, 11)
(37577, 2, -68, 127, -76, -72, 11)
(37578, 3, -67, -81, 127, -68, 11)
(37579, 4, -57, -65, -67, 127, 11)
(37580, 1, 127, -74, -74, -66, 16)
(37582, 3, -72, -80, 127, -61, 16)
(37583, 4, -55, -72, -66, 127, 16)
(37584, 1, 127, -72, -75, -67, 21)
(37585, 2, -72, 127, -72, -66, 21)
(37586, 3, -72, -78, 127, -65, 21)
(37587, 4, -56, -74, -67, 127, 21)
(37588, 1, 127, -70, -75, -64, 26)
(37590, 3, -71, -74, 127, -67, 26)
(37591, 4, -57, -78, -75, 127, 26)
(37592, 1, 127, -72, -75, -64, 11)
(37593, 2, -67, 127, -76, -72, 11)
(37594, 3, -67, -81, 127, -67, 11)
(37595, 4, -57, -65, -67, 127, 11)
(37596, 1, 127, -74, -74, -66, 16)
(37597, 2, -69, 127, -75, -63, 16)
(37598, 3, -72, -80, 127, -61, 16)
(37599, 4, -55, -72, -66, 127, 16)
(37600, 1, 127, -72, -75, -67, 21)
(37601, 2, -72, 127, -72, -66, 21)
(37602, 3, -72, -78, 127, -65, 21)
(37603, 4, -56, -74, -67, 127, 21)
(37604, 1, 127, -70, -75, -64, 26)
(37606, 3, -71, -74, 127, -67, 26)
(37607, 4, -57, -78, -75, 127, 26)
(37608, 1, 127, -72, -75, -64, 11)
(37609, 2, -68, 127, -76, -72, 11)
(37610, 3, -67, -81, 127, -67, 11)
(37611, 4, -57, -64, -67, 127, 11)
(37612, 1, 127, -74, -74, -66, 16)
(37613, 2, -69, 127, -75, -63, 16)
(37614, 3, -72, -80, 127, -61, 16)
(37615, 4, -55, -72, -66, 127, 16)
(37616, 1, 127, -72, 127, -67, 21)
(37617, 2, -72, 127, -73, -66, 21)
(37618, 3, -72, -78, 127, -65, 21)
(37619, 4, -56, -73, -67, 127, 21)
(37620, 1, 127, -70, -75, -64, 26)
(37622, 3, -71, -73, 127, -68, 26)
(37623, 4, -58, -78, -74, 127, 26)
(37624, 1, 127, -72, -75, -64, 11)
(37625, 2, -68, 127, -76, -72, 11)
(37626, 3, -67, -81, 127, -67, 11)
(37627, 4, -57, -65, -67, 127, 11)
(37628, 1, 127, -74, -74, -67, 16)
(37629, 2, -69, 127, -75, -63, 16)
(37630, 3, -72, -80, 127, -61, 16)
(37631, 4, -55, -72, -66, 127, 16)
(37632, 1, 127, -72, -75, -67, 21)
(37633, 2, -72, 127, -72, -66, 21)
(37634, 3, -72, -78, 127, -65, 21)
(37635, 4, -56, -74, -67, 127, 21)
(37636, 1, 127, -70, -75, -64, 26)
(37638, 3, -71, -73, 127, -67, 26)
(37639, 4, -58, -78, -75, 127, 26)
(37640, 1, 127, -72, -75, -64, 11)
(37641, 2, -67, 127, -76, -72, 11)
(37642, 3, -67, -81, 127, -67, 11)
(37643, 4, -57, -65, -67, 127, 11)
(37644, 1, 127, -74, -74, -66, 16)
(37645, 2, -69, 127, -75, -63, 16)
(37646, 3, -72, -80, 127, -61, 16)
(37647, 4, -55, -72, -66, 127, 16)
(37648, 1, 127, -72, -76, -67, 21)
(37649, 2, -72, 127, -72, -66, 21)
(37650, 3, -72, -79, 127, -65, 21)
(37651, 4, -56, -74, -67, 127, 21)
(37652, 1, 127, -70, -75, -64, 26)
(37654, 3, -71, -74, 127, -67, 26)
(37655, 4, -58, -78, -75, 127, 26)
(37656, 1, 127, -72, -75, -64, 11)
(37657, 2, -67, 127, -76, -72, 11)
(37658, 3, -67, -81, 127, -68, 11)
(37659, 4, -57, -64, -67, 127, 11)
(37660, 1, 127, -74, -74, -66, 16)
(37661, 2, -69, 127, -75, -63, 16)
(37662, 3, -72, -80, 127, -61, 16)
(37663, 4, -55, -72, -66, 127, 16)
(37664, 1, 127, -72, -76, -67, 21)
(37666, 3, -72, -79, 127, -65, 21)
(37667, 4, -56, -74, -67, 127, 21)
(37668, 1, 127, -70, -75, -64, 26)
(37670, 3, -71, -74, 127, -67, 26)
(37671, 4, -58, -78, -75, 127, 26)
(37672, 1, 127, -72, -75, -64, 11)
(37673, 2, -68, 127, -76, -72, 11)
(37674, 3, -67, -81, 127, -67, 11)
(37675, 4, -57, -64, -67, 127, 11)
(37676, 1, 127, -74, -74, -66, 16)
(37678, 3, -72, -80, 127, -61, 16)
(37679, 4, -55, -72, -66, 127, 16)
(37680, 1, 127, -72, -75, -68, 21)
(37681, 2, -72, 127, -72, -66, 21)
(37684, 1, 127, -70, -75, -64, 26)
(37686, 3, -71, -73, 127, -69, 26)
(37687, 4, -57, -78, -75, 127, 26)
(37688, 1, 127, -72, -75, -63, 11)
(37689, 2, -68, 127, -76, -72, 11)
(37690, 3, -67, -81, 127, -68, 11)
(37691, 4, -57, -64, -67, 127, 11)
(37692, 1, 127, -74, -74, -66, 16)
(37693, 2, -69, 127, -75, -63, 16)
(37694, 3, -72, -80, 127, -61, 16)
(37695, 4, -55, -72, -66, 127, 16)
(37696, 1, 127, -72, -76, -67, 21)
(37697, 2, -72, 127, -72, -66, 21)
(37698, 3, -72, -78, 127, -65, 21)
(37699, 4, -56, -74, -67, 127, 21)
(37700, 1, 127, -70, -75, -64, 26)
(37702, 3, -71, -73, 127, -68, 26)
(37703, 4, -57, -78, -75, 127, 26)
(37704, 1, 127, -72, -75, -64, 11)
(37705, 2, -67, 127, -76, -72, 11)
(37706, 3, -67, -81, 127, -67, 11)
(37707, 4, -57, -65, -67, 127, 11)
(37708, 1, 127, -74, -74, -66, 16)
(37709, 2, -69, 127, -75, -63, 16)
(37710, 3, -72, -80, 127, -61, 16)
(37711, 4, -55, -72, -66, 127, 16)
(37712, 1, 127, -72, -75, -67, 21)
(37713, 2, -72, 127, -72, -66, 21)
(37714, 3, -72, -78, 127, -64, 21)
(37715, 4, -56, -74, -67, 127, 21)
(37716, 1, 127, -70, -75, -64, 26)
(37718, 3, -71, -73, 127, -68, 26)
(37719, 4, -57, -78, -75, 127, 26)
(37720, 1, 127, -74, -75, -64, 11)
(37721, 2, -68, 127, -76, -72, 11)
(37722, 3, -67, -81, 127, -67, 11)
(37723, 4, -57, -64, -67, 127, 11)
(37724, 1, 127, -74, -74, -66, 16)
(37725, 2, -70, 127, -75, -63, 16)
(37726, 3, -72, -80, 127, -61, 16)
(37727, 4, -56, -72, -66, 127, 16)
(37728, 1, 127, -72, -75, -67, 21)
(37730, 3, -72, -78, 127, -65, 21)
(37731, 4, -56, -74, -67, 127, 21)
(37732, 1, 127, -70, -75, -64, 26)
(37734, 3, -71, -73, 127, -68, 26)
(37735, 4, -58, -78, -75, 127, 26)
(37736, 1, 127, -72, -75, -64, 11)
(37737, 2, -67, 127, -76, -72, 11)
(37738, 3, -67, -81, 127, -67, 11)
(37739, 4, -57, -64, -67, 127, 11)
(37740, 1, 127, -74, -74, -66, 16)
(37741, 2, -69, 127, -75, -63, 16)
(37742, 3, -72, -80, 127, -61, 16)
(37743, 4, -55, -72, -66, 127, 16)
(37744, 1, 127, -72, -75, -67, 21)
(37745, 2, -72, 127, -72, -66, 21)
(37746, 3, -72, -79, 127, -65, 21)
(37747, 4, -56, -74, -67, 127, 21)
(37748, 1, 127, -70, -75, -64, 26)
(37750, 3, -71, -73, 127, -68, 26)
(37751, 4, -57, -78, -75, 127, 26)
(37752, 1, 127, -72, -75, -64, 11)
(37753, 2, -67, 127, -76, -72, 11)
(37754, 3, -67, -81, 127, -68, 11)
(37755, 4, -57, -65, -67, 127, 11)
(37756, 1, 127, -74, -74, -66, 16)
(37757, 2, -69, 127, -75, -63, 16)
(37758, 3, -72, -80, 127, -61, 16)
(37759, 4, -55, -72, -66, 127, 16)
(37760, 1, 127, -72, -76, -67, 21)
(37761, 2, -72, 127, -72, -66, 21)
(37762, 3, -72, -79, 127, -65, 21)
(37763, 4, -56, -74, -67, 127, 21)
(37764, 1, 127, -70, -75, -64, 26)
(37766, 3, -71, -73, 127, -68, 26)
(37767, 4, -58, -78, -75, 127, 26)
(37768, 1, 127, -72, -77, -64, 11)
(37769, 2, -68, 127, -76, -72, 11)
(37770, 3, -67, -81, 127, -69, 11)
(37771, 4, -57, -64, -67, 127, 11)
(37772, 1, 127, -74, -74, -66, 16)
(37774, 3, -72, -80, 127, -61, 16)
(37775, 4, -55, -72, -66, 127, 16)
(37776, 1, 127, -73, -75, -67, 21)
(37778, 3, -72, -78, 127, -65, 21)
(37779, 4, -56, -73, -67, 127, 21)
(37780, 1, 127, -70, -75, -64, 26)
(37782, 3, -71, -73, 127, -68, 26)
(37783, 4, -58, -78, -75, 127, 26)
(37784, 1, 127, -72, -75, -64, 11)
(37785, 2, -68, 127, -76, -72, 11)
(37786, 3, -67, -81, 127, -67, 11)
(37787, 4, -57, -64, -67, 127, 11)
(37788, 1, 127, -74, -74, -66, 16)
(37789, 2, -69, 127, -75, -63, 16)
(37790, 3, -72, -80, 127, -61, 16)
(37791, 4, -55, -72, -66, 127, 16)
(37792, 1, 127, -72, -76, -67, 21)
(37793, 2, -72, 127, -72, -66, 21)
(37794, 3, -72, -78, 127, -64, 21)
(37795, 4, -56, -74, -67, 127, 21)
(37796, 1, 127, -70, -75, -64, 26)
(37798, 3, -71, -74, 127, -68, 26)
(37799, 4, -57, -78, -75, 127, 26)
(37800, 1, 127, -72, -75, -63, 11)
(37801, 2, -68, 127, -76, -72, 11)
(37802, 3, -67, -81, 127, -67, 11)
(37803, 4, -57, -64, -67, 127, 11)
(37804, 1, 127, -74, -74, -66, 16)
(37805, 2, -69, 127, -75, -63, 16)
(37806, 3, -72, -80, 127, -61, 16)
(37807, 4, -55, -72, -66, 127, 16)
(37808, 1, 127, -72, -75, -67, 21)
(37809, 2, -72, 127, -72, -66, 21)
(37810, 3, -72, -79, 127, -65, 21)
(37811, 4, -56, -74, -67, 127, 21)
(37812, 1, 127, -70, -75, -64, 26)
(37814, 3, -71, -73, 127, -68, 26)
(37815, 4, -57, -78, -75, 127, 26)
(37816, 1, 127, -72, -75, -64, 11)
(37817, 2, -68, 127, -76, -72, 11)
(37818, 3, -67, -81, 127, -68, 11)
(37819, 4, -57, -64, -67, 127, 11)
(37820, 1, 127, -74, -74, -66, 16)
(37821, 2, -69, 127, -75, -63, 16)
(37822, 3, -72, -80, 127, -61, 16)
(37823, 4, -55, -72, -66, 127, 16)
(37824, 1, 127, -72, -75, -67, 21)
(37825, 2, -72, 127, -72, -66, 21)
(37826, 3, -72, -79, 127, -65, 21)
(37827, 4, -56, -74, -67, 127, 21)
(37828, 1, 127, -70, -75, -64, 26)
(37830, 3, -71, -73, 127, -67, 26)
(37831, 4, -58, -78, -75, 127, 26)
(37832, 1, 127, -72, -75, -64, 11)
(37833, 2, -67, 127, -76, -72, 11)
(37834, 3, -67, -81, 127, -67, 11)
(37835, 4, -57, -64, -67, 127, 11)
(37836, 1, 127, -74, -74, -66, 16)
(37837, 2, -69, 127, -75, -63, 16)
(37838, 3, -72, -80, 127, -61, 16)
(37839, 4, -55, -72, -66, 127, 16)
(37840, 1, 127, -72, -75, -67, 21)
(37841, 2, -72, 127, -72, -66, 21)
(37842, 3, -71, -79, 127, -65, 21)
(37843, 4, -56, -74, -67, 127, 21)
(37844, 1, 127, -70, -75, -64, 26)
(37846, 3, -71, -73, 127, -68, 26)
(37847, 4, -58, -78, -75, 127, 26)
(37848, 1, 127, -72, -75, -64, 11)
(37849, 2, -68, 127, -76, -72, 11)
(37850, 3, -67, -81, 127, -67, 11)
(37851, 4, -57, -65, -67, 127, 11)
(37852, 1, 127, -74, -74, -66, 16)
(37853, 2, -69, 127, -75, -63, 16)
(37854, 3, -72, -80, 127, -61, 16)
(37855, 4, -55, -72, -66, 127, 16)
(37856, 1, 127, -72, -75, -67, 21)
(37857, 2, -72, 127, -72, -66, 21)
(37858, 3, -72, -79, 127, -65, 21)
(37859, 4, -56, -74, -67, 127, 21)
(37860, 1, 127, -70, -75, -64, 26)
(37862, 3, -71, -73, 127, -68, 26)
(37863, 4, -57, -78, -75, 127, 26)
(37864, 1, 127, -72, -75, -63, 11)
(37865, 2, -68, 127, -76, -72, 11)
(37866, 3, -67, -81, 127, -68, 11)
(37867, 4, -57, -65, -67, 127, 11)
(37868, 1, 127, -74, -74, -66, 16)
(37870, 3, -72, -80, 127, -61, 16)
(37871, 4, -55, -72, -66, 127, 16)
(37872, 1, 127, -72, -75, -67, 21)
(37874, 3, -72, -78, 127, -65, 21)
(37875, 4, -56, -74, -67, 127, 21)
(37876, 1, 127, -70, -75, -64, 26)
(37878, 3, -71, -73, 127, -68, 26)
(37879, 4, -57, -78, -75, 127, 26)
(37880, 1, 127, -72, -75, -63, 11)
(37881, 2, -68, 127, -76, -72, 11)
(37882, 3, -67, -81, 127, -67, 11)
(37883, 4, -57, -65, -67, 127, 11)
(37884, 1, 127, -74, -74, -66, 16)
(37885, 2, -69, 127, -75, -63, 16)
(37886, 3, -72, -80, 127, -61, 16)
(37887, 4, -55, -72, -66, 127, 16)
(37888, 1, 127, -72, -75, -67, 21)
(37889, 2, -72, 127, -72, -66, 21)
(37890, 3, -72, -79, 127, -65, 21)
(37891, 4, -56, -74, -67, 127, 21)
(37892, 1, 127, -70, -75, -64, 26)
(37894, 3, -71, -73, 127, -68, 26)
(37895, 4, -57, -78, -75, 127, 26)
(37896, 1, 127, -72, -75, -64, 11)
