9521, 6, -26, -26, -21, -19, -11, 127, -17, -18, 11
9522, 7, -21, -18, -22, -22, -21, -15, 127, -14, 11
9523, 8, -13, -19, -22, -21, -18, -18, -16, 127, 11
9524, 1, 127, -19, -21, -28, -31, -27, -22, -13, 16
9525, 2, -18, 127, -13, -15, -19, -25, -17, -18, 16
9526, 3, -24, -15, 127, -16, -19, -22, -25, -24, 16
9527, 4, -21, -19, -13, 127, -13, -17, -20, -20, 16
9528, 5, -40, -20, -27, -17, 127, -12, -23, -19, 16
9529, 6, -24, -21, -24, -18, -14, 127, -15, -18, 16
9530, 7, -19, -23, -24, -19, -25, -15, 127, -15, 16
9531, 8, -15, -37, -23, -28, -25, -19, -14, 127, 16
9532, 1, 127, -19, -22, -23, -40, -25, -21, -15, 21
9533, 2, -17, 127, -12, -19, -18, -20, -21, -36, 21
9534, 3, -21, -16, 127, -17, -28, -26, -27, -24, 21
9535, 4, -21, -21, -12, 127, -13, -16, -17, -26, 21
9536, 5, -31, -21, -24, -15, 127, -15, -27, -27, 21
9537, 6, -45, -19, -28, -22, -14, 127, -15, -19, 21
9538, 7, -18, -24, -29, -22, -19, -19, 127, -14, 21
9539, 8, -16, -31, -24, -22, -26, -18, -16, 127, 21
9540, 1, 127, -19, -19, -24, -30, -44, -18, -17, 26
9541, 2, -19, 127, -13, -22, -19, -18, -23, -30, 26
9542, 3, -23, -19, 127, -16, -25, -30, -31, -26, 26
9543, 4, -19, -15, -13, 127, -12, -20, -21, -20, 26
9544, 5, -34, -23, -24, -15, 127, -15, -21, -27, 26
9545, 6, -32, -28, -23, -21, -16, 127, -20, -19, 26
9546, 7, -21, -32, -26, -31, -23, -16, 127, -15, 26
9547, 8, -16, -27, -28, -26, -25, -18, -14, 127, 26
9548, 1, 127, -20, -21, -21, -34, -33, -22, -17, 11
9549, 2, -18, 127, -16, -17, -21, -27, -31, -26, 11
9550, 3, -22, -16, 127, -16, -26, -25, -28, -30, 11
9551, 4, -26, -14, -13, 127, -13, -19, -29, -24, 11
9552, 5, -31, -22, -18, -16, 127, -17, -24, -26, 11
9553, 6, -26, -26, -21, -19, -11, 127, -17, -18, 11
9554, 7, -21, -18, -22, -22, -21, -15, 127, -14, 11
9555, 8, -13, -19, -22, -21, -18, -18, -16, 127, 11
9556, 1, 127, -19, -21, -28, -30, -27, -22, -13, 16
9557, 2, -18, 127, -13, -15, -19, -25, -17, -18, 16
9558, 3, -24, -15, 127, -16, -19, -22, -25, -24, 16
9559, 4, -21, -19, -13, 127, -13, -17, -21, -20, 16
9560, 5, -40, -20, -28, -17, 127, -12, -23, -19, 16
9561, 6, -24, -21, -24, -18, -14, 127, -15, -18, 16
9562, 7, -19, -23, -24, -19, -25, -15, 127, -15, 16
9563, 8, -15, -37, -22, -28, -25, -19, -14, 127, 16
9564, 1, 127, -19, -22, -23, -40, -25, -21, -15, 21
9565, 2, -17, 127, -12, -19, -18, -20, -21, -36, 21
9566, 3, -21, -16, 127, -17, -28, -26, -27, -24, 21
9567, 4, -21, -21, -12, 127, -14, -16, -17, -26, 21
9568, 5, -31, -21, -24, -15, 127, -15, -27, -27, 21
9569, 6, -44, -19, -28, -22, -14, 127, -15, -19, 21
9570, 7, -18, -24, -29, -22, -19, -19, 127, -14, 21
9571, 8, -16, -31, -24, -22, -26, -18, -16, 127, 21
9572, 1, 127, -19, -19, -24, -30, -44, -18, -17, 26
9573, 2, -19, 127, -13, -22, -19, -17, -23, -30, 26
9574, 3, -23, -19, 127, -16, -25, -30, -31, -26, 26
9575, 4, -19, -15, -13, 127, -12, -20, -21, -20, 26
9576, 5, -34, -24, -24, -15, 127, -15, -21, -27, 26
9577, 6, -32, -28, -23, -21, -16, 127, -20, -19, 26
9578, 7, -21, -32, -26, -31, -23, -16, 127, -15, 26
9579, 8, -16, -27, -28, -26, -25, -18, -14, 127, 26
9580, 1, 127, -20, -21, -21, -33, -33, -22, -17, 11
9581, 2, -18, 127, -16, -17, -21, -27, -31, -26, 11
9582, 3, -22, -16, 127, -16, -26, -25, -28, -30, 11
9583, 4, -26, -14, -13, 127, -13, -19, -29, -24, 11
9584, 5, -31, -22, -18, -16, 127, -17, -24, -26, 11
9585, 6, -26, -26, -21, -19, -11, 127, -17, -18, 11
9586, 7, -21, -18, -22, -22, -21, -15, 127, -14, 11
9587, 8, -13, -19, -22, -21, -18, -18, -16, 127, 11
9588, 1, 127, -19, -21, -28, -30, -27, -22, -13, 16
9589, 2, -18, 127, -13, -15, -19, -25, -17, -18, 16
9590, 3, -24, -15, 127, -16, -19, -22, -24, -24, 16
9591, 4, -21, -19, -13, 127, -13, -17, -21, -20, 16
9592, 5, -40, -20, -28, -17, 127, -12, -23, -19, 16
9593, 6, -25, -21, -24, -18, -14, 127, -15, -18, 16
9594, 7, -19, -23, -24, -19, -25, -15, 127, -15, 16
9595, 8, -14, -38, -22, -28, -25, -19, -14, 127, 16
9596, 1, 127, -19, -22, -23, -40, -25, -21, -15, 21
9597, 2, -17, 127, -12, -19, -18, -20, -21, -36, 21
9598, 3, -21, -16, 127, -17, -28, -26, -27, -25, 21
9599, 4, -21, -21, -12, 127, -14, -16, -17, -26, 21
9600, 5, -31, -21, -24, -15, 127, -15, -27, -27, 21
9601, 6, -45, -19, -28, -22, -14, 127, -15, -19, 21
9602, 7, -18, -24, -29, -22, -19, -19, 127, -14, 21
9603, 8, -16, -31, -24, -22, -26, -18, -15, 127, 21
9604, 1, 127, -19, -19, -24, -30, -45, -18, -17, 26
9605, 2, -19, 127, -13, -23, -19, -17, -23, -30, 26
9606, 3, -23, -19, 127, -16, -25, -30, -31, -26, 26
9607, 4, -19, -15, -13, 127, -12, -20, -21, -20, 26
9608, 5, -34, -24, -24, -15, 127, -15, -21, -27, 26
9609, 6, -32, -28, -23, -21, -16, 127, -20, -19, 26
9610, 7, -21, -32, -26, -31, -24, -16, 127, -15, 26
9611, 8, -16, -27, -28, -26, -25, -18, -14, 127, 26
9612, 1, 127, -20, -21, -21, -34, -32, -22, -17, 11
9613, 2, -17, 127, -16, -17, -22, -27, -31, -26, 11
9614, 3, -22, -16, 127, -16, -26, -25, -28, -30, 11
9615, 4, -26, -14, -13, 127, -13, -19, -30, -24, 11
9616, 5, -31, -22, -18, -16, 127, -17, -24, -26, 11
9619, 8, -13, -19, -22, -21, -18, -18, -16, 127, 11
9620, 1, 127, -19, -21, -28, -30, -27, -22, -13, 16
9621, 2, -18, 127, -13, -15, -19, -25, -17, -18, 16
9622, 3, -24, -15, 127, -16, -19, -22, -24, -24, 16
9623, 4, -21, -19, -13, 127, -13, -17, -21, -19, 16
9624, 5, -40, -20, -28, -17, 127, -12, -23, -19, 16
9625, 6, -24, -21, -24, -18, -13, 127, -15, -18, 16
9626, 7, -19, -23, -24, -19, -25, -15, 127, -15, 16
9627, 8, -15, -37, -22, -28, -25, -19, -14, 127, 16
9628, 1, 127, -19, -22, -24, -40, -24, -20, -15, 21
9629, 2, -17, 127, -12, -19, -18, -20, -21, -36, 21
9630, 3, -21, -16, 127, -16, -28, -26, -27, -24, 21
9631, 4, -21, -21, -12, 127, -14, -16, -17, -26, 21
9632, 5, -31, -22, -24, -15, 127, -15, -27, -27, 21
9633, 6, -46, -19, -28, -22, -14, 127, -15, -19, 21
9634, 7, -18, -24, -29, -22, -19, -19, 127, -14, 21
9635, 8, -16, -31, -24, -22, -26, -18, -15, 127, 21
9636, 1, 127, -19, -19, -24, -30, -46, -18, -17, 26
9637, 2, -19, 127, -13, -22, -19, -17, -23, -30, 26
9638, 3, -23, -19, 127, -16, -25, -30, -31, -25, 26
9639, 4, -19, -15, -13, 127, -12, -20, -21, -20, 26
9640, 5, -34, -23, -24, -15, 127, -15, -21, -27, 26
9641, 6, -32, -28, -23, -21, -16, 127, -20, -19, 26
9642, 7, -21, -32, -26, -31, -23, -16, 127, -15, 26
9643, 8, -16, -27, -28, -26, -24, -18, -14, 127, 26
9644, 1, 127, -20, -21, -21, -34, -32, -23, -17, 11
9645, 2, -17, 127, -16, -17, -22, -27, -32, -26, 11
9646, 3, -22, -16, 127, -16, -26, -25, -28, -30, 11
9647, 4, -26, -14, -13, 127, -13, -19, -30, -24, 11
9648, 5, -31, -22, -18, -16, 127, -17, -24, -26, 11
9649, 6, -26, -26, -21, -19, -11, 127, -17, -18, 11
9650, 7, -21, -18, -22, -22, -22, -15, 127, -14, 11
9651, 8, -13, -19, -22, -21, -18, -18, -16, 127, 11
9652, 1, 127, -19, -21, -28, -31, -27, -22, -13, 16
9653, 2, -18, 127, -13, -15, -19, -25, -17, -18, 16
9654, 3, -24, -15, 127, -16, -19, -22, -24, -24, 16
9655, 4, -21, -19, -13, 127, -13, -17, -21, -20, 16
9656, 5, -41, -20, -27, -17, 127, -12, -23, -19, 16
9657, 6, -24, -21, -24, -18, -14, 127, -15, -18, 16
9658, 7, -19, -23, -24, -19, -25, -15, 127, -15, 16
9659, 8, -15, -37, -22, -28, -25, -19, -14, 127, 16
9660, 1, 127, -19, -22, -24, -41, -24, -20, -15, 21
9661, 2, -17, 127, -12, -19, -18, -20, -21, -36, 21
9662, 3, -21, -16, 127, -16, -28, -26, -27, -24, 21
9663, 4, -21, -21, -13, 127, -14, -16, -17, -26, 21
9664, 5, -31, -21, -24, -15, 127, -15, -27, -27, 21
9665, 6, -47, -19, -28, -22, -14, 127, -15, -19, 21
9666, 7, -18, -24, -29, -22, -19, -19, 127, -14, 21
9667, 8, -16, -30, -24, -22, -26, -18, -15, 127, 21
9668, 1, 127, -19, -19, -24, -30, -46, -19, -17, 26
9669, 2, -19, 127, -13, -22, -19, -17, -23, -30, 26
9670, 3, -23, -19, 127, -16, -25, -30, -31, -26, 26
9671, 4, -19, -15, -13, 127, -12, -20, -21, -20, 26
9672, 5, -34, -23, -24, -15, 127, -15, -21, -27, 26
9673, 6, -33, -28, -23, -21, -16, 127, -20, -19, 26
9674, 7, -21, -32, -26, -31, -24, -16, 127, -15, 26
9675, 8, -16, -27, -28, -26, -24, -18, -14, 127, 26
9676, 1, 127, -20, -21, -21, -34, -33, -23, -17, 11
9677, 2, -18, 127, -16, -17, -21, -27, -32, -26, 11
9678, 3, -22, -16, 127, -16, -26, -25, -28, -30, 11
9679, 4, -26, -14, -13, 127, -13, -19, -30, -24, 11
9680, 5, -31, -22, -18, -16, 127, -17, -24, -26, 11
9681, 6, -27, -26, -21, -19, -11, 127, -17, -18, 11
9682, 7, -21, -18, -22, -22, -21, -15, 127, -14, 11
9683, 8, -13, -19, -22, -21, -18, -17, -16, 127, 11
9684, 1, 127, -19, -21, -28, -31, -27, -22, -13, 16
9685, 2, -17, 127, -13, -15, -19, -25, -17, -18, 16
9686, 3, -24, -15, 127, -16, -19, -22, -24, -24, 16
9687, 4, -21, -19, -13, 127, -13, -17, -21, -20, 16
9688, 5, -40, -20, -28, -17, 127, -12, -23, -19, 16
9689, 6, -24, -21, -24, -18, -14, 127, -15, -18, 16
9690, 7, -19, -23, -24, -19, -25, -15, 127, -15, 16
9691, 8, -14, -37, -22, -28, -25, -19, -14, 127, 16
9692, 1, 127, -19, -22, -24, -39, -24, -20, -15, 21
9693, 2, -17, 127, -12, -19, -18, -19, -21, -36, 21
9694, 3, -21, -16, 127, -16, -28, -26, -27, -24, 21
9695, 4, -21, -21, -12, 127, -14, -16, -17, -26, 21
9696, 5, -31, -21, -24, -15, 127, -15, -27, -27, 21
9697, 6, -48, -19, -28, -22, -14, 127, -15, -19, 21
9698, 7, -18, -24, -28, -22, -19, -19, 127, -14, 21
9699, 8, -16, -30, -24, -22, -26, -18, -15, 127, 21
9700, 1, 127, -19, -19, -24, -30, -47, -19, -17, 26
9701, 2, -19, 127, -13, -22, -19, -18, -23, -29, 26
9702, 3, -23, -19, 127, -16, -25, -30, -31, -26, 26
9703, 4, -19, -15, -13, 127, -12, -20, -20, -20, 26
9704, 5, -34, -23, -24, -15, 127, -15, -21, -27, 26
9705, 6, -33, -28, -23, -21, -16, 127, -20, -19, 26
9706, 7, -22, -32, -26, -31, -24, -16, 127, -15, 26
9707, 8, -16, -27, -28, -26, -25, -18, -14, 127, 26
9708, 1, 127, -20, -21, -21, -34, -34, -23, -17, 11
9709, 2, -18, 127, -16, -17, -21, -26, -32, -26, 11
9710, 3, -22, -16, 127, -16, -26, -25, -28, -30, 11
9711, 4, -26, -14, -13, 127, -13, -19, -30, -24, 11
9712, 5, -31, -22, -18, -16, 127, -17, -25, -26, 11
9713, 6, -26, -26, -21, -19, -11, 127, -17, -18, 11
9714, 7, -21, -18, -22, -22, -21, -15, 127, -14, 11
9715, 8, -13, -19, -22, -22, -18, -17, -16, 127, 11
9716, 1, 127, -19, -21, -28, -31, -27, -21, -13, 16
9717, 2, -18, 127, -13, -15, -19, -24, -17, -18, 16
9718, 3, -24, -15, 127, -16, -19, -22, -24, -24, 16
9719, 4, -21, -19, -13, 127, -13, -17, -21, -20, 16
9720, 5, -39, -20, -27, -17, 127, -12, -23, -19, 16
9721, 6, -24, -21, -24, -18, -13, 127, -15, -18, 16
9722, 7, -19, -23, -24, -19, -25, -15, 127, -15, 16
9723, 8, -14, -36, -22, -28, -25, -19, -14, 127, 16
9724, 1, 127, -19, -22, -24, -39, -24, -20, -15, 21
9725, 2, -17, 127, -12, -19, -18, -19, -22, -35, 21
9726, 3, -21, -16, 127, -17, -28, -26, -27, -24, 21
9727, 4, -21, -21, -12, 127, -14, -16, -17, -26, 21
9728, 5, -31, -21, -24, -15, 127, -15, -27, -27, 21
9729, 6, -46, -19, -28, -22, -14, 127, -15, -19, 21
9730, 7, -18, -23, -29, -22, -19, -19, 127, -14, 21
9731, 8, -16, -30, -24, -22, -26, -18, -15, 127, 21
9732, 1, 127, -19, -19, -24, -30, -46, -19, -17, 26
9733, 2, -19, 127, -13, -22, -19, -18, -23, -30, 26
9734, 3, -23, -19, 127, -16, -25, -30, -31, -26, 26
9735, 4, -19, -15, -13, 127, -12, -20, -20, -20, 26
9736, 5, -34, -23, -24, -15, 127, -15, -21, -27, 26
9737, 6, -33, -28, -23, -21, -16, 127, -20, -19, 26
9738, 7, -22, -33, -26, -32, -24, -16, 127, -15, 26
9739, 8, -16, -27, -28, -26, -25, -18, -14, 127, 26
9740, 1, 127, -20, -21, -21, -34, -33, -23, -17, 11
9741, 2, -18, 127, -16, -17, -21, -26, -32, -26, 11
9742, 3, -22, -16, 127, -16, -26, -25, -28, -30, 11
9743, 4, -26, -14, -13, 127, -13, -19, -30, -24, 11
9744, 5, -31, -22, -18, -16, 127, -17, -24, -26, 11
9745, 6, -26, -27, -21, -19, -11, 127, -17, -18, 11
9746, 7, -21, -18, -22, -22, -21, -15, 127, -14, 11
9747, 8, -13, -19, -22, -22, -18, -17, -16, 127, 11
9748, 1, 127, -19, -21, -28, -30, -27, -22, -13, 16
9749, 2, -18, 127, -13, -15, -19, -25, -17, -18, 16
9750, 3, -24, -15, 127, -16, -19, -22, -24, -24, 16
9751, 4, -21, -19, -13, 127, -13, -17, -21, -20, 16
9752, 5, -39, -20, -28, -17, 127, -12, -23, -19, 16
9753, 6, -24, -21, -24, -18, -14, 127, -15, -18, 16
9754, 7, -19, -23, -24, -19, -25, -15, 127, -15, 16
9755, 8, -15, -36, -23, -28, -25, -19, -14, 127, 16
9756, 1, 127, -19, -22, -24, -39, -25, -20, -15, 21
9757, 2, -17, 127, -12, -19, -18, -19, -22, -35, 21
9758, 3, -21, -16, 127, -17, -28, -26, -27, -24, 21
9759, 4, -21, -21, -12, 127, -14, -16, -17, -26, 21
9760, 5, -30, -21, -24, -15, 127, -15, -27, -26, 21
9761, 6, -46, -19, -28, -22, -14, 127, -15, -19, 21
9762, 7, -18, -24, -29, -22, -19, -19, 127, -14, 21
9763, 8, -16, -30, -24, -22, -26, -18, -15, 127, 21
9764, 1, 127, -19, -20, -24, -30, -46, -19, -17, 26
9765, 2, -19, 127, -13, -22, -19, -17, -23, -30, 26
9766, 3, -23, -19, 127, -16, -25, -30, -31, -25, 26
9767, 4, -19, -15, -13, 127, -12, -20, -20, -20, 26
9768, 5, -34, -23, -24, -15, 127, -15, -20, -27, 26
9769, 6, -33, -28, -23, -21, -16, 127, -20, -19, 26
9770, 7, -22, -33, -26, -31, -23, -16, 127, -15, 26
9771, 8, -16, -27, -28, -25, -24, -18, -14, 127, 26
9772, 1, 127, -20, -21, -21, -34, -34, -23, -17, 11
9773, 2, -18, 127, -16, -17, -21, -26, -33, -26, 11
9774, 3, -22, -16, 127, -16, -26, -24, -28, -30, 11
9775, 4, -26, -14, -13, 127, -13, -19, -30, -24, 11
9776, 5, -31, -22, -18, -16, 127, -17, -24, -26, 11
9777, 6, -27, -27, -21, -19, -11, 127, -17, -18, 11
9778, 7, -21, -18, -22, -22, -21, -15, 127, -14, 11
9779, 8, -13, -19, -22, -22, -18, -17, -16, 127, 11
9780, 1, 127, -19, -21, -28, -31, -27, -21, -13, 16
9781, 2, -18, 127, -13, -15, -19, -25, -17, -18, 16
9782, 3, -24, -15, 127, -16, -19, -22, -25, -24, 16
9783, 4, -21, -19, -13, 127, -13, -17, -21, -20, 16
9784, 5, -39, -20, -27, -17, 127, -12, -23, -19, 16
9785, 6, -24, -21, -24, -18, -14, 127, -15, -18, 16
9786, 7, -19, -23, -24, -19, -25, -15, 127, -15, 16
9787, 8, -15, -37, -23, -27, -25, -19, -14, 127, 16
9788, 1, 127, -19, -22, -24, -39, -25, -20, -15, 21
9789, 2, -17, 127, -12, -19, -18, -19, -22, -36, 21
9790, 3, -21, -16, 127, -16, -28, -26, -26, -25, 21
9791, 4, -21, -21, -12, 127, -14, -16, -17, -25, 21
9792, 5, -30, -21, -24, -15, 127, -15, -27, -27, 21
9793, 6, -46, -19, -28, -22, -14, 127, -15, -19, 21
9794, 7, -18, -24, -29, -21, -19, -19, 127, -14, 21
9795, 8, -16, -30, -23, -22, -26, -18, -15, 127, 21
9796, 1, 127, -19, -20, -23, -30, -46, -19, -17, 26
9797, 2, -19, 127, -13, -22, -19, -17, -23, -30, 26
9798, 3, -23, -19, 127, -16, -25, -29, -31, -25, 26
9799, 4, -19, -15, -13, 127, -12, -20, -20, -20, 26
9800, 5, -34, -23, -24, -15, 127, -15, -20, -27, 26
9801, 6, -34, -28, -23, -21, -16, 127, -20, -19, 26
9802, 7, -22, -33, -26, -32, -24, -16, 127, -15, 26
9803, 8, -17, -27, -28, -25, -25, -18, -14, 127, 26
9804, 1, 127, -20, -21, -21, -34, -34, -23, -17, 11
9805, 2, -17, 127, -16, -17, -21, -26, -32, -26, 11
9806, 3, -22, -16, 127, -16, -26, -24, -28, -30, 11
9807, 4, -26, -14, -13, 127, -13, -19, -30, -24, 11
9808, 5, -32, -22, -18, -16, 127, -17, -24, -26, 11
9809, 6, -27, -27, -20, -19, -11, 127, -17, -18, 11
9810, 7, -21, -18, -22, -22, -21, -15, 127, -14, 11
9811, 8, -13, -19, -22, -22, -18, -18, -16, 127, 11
9812, 1, 127, -19, -21, -28, -32, -27, -22, -13, 16
9813, 2, -18, 127, -13, -15, -19, -25, -17, -18, 16
9814, 3, -24, -15, 127, -16, -19, -22, -24, -24, 16
9815, 4, -21, -19, -13, 127, -13, -17, -20, -20, 16
9816, 5, -40, -20, -27, -17, 127, -12, -23, -19, 16
9817, 6, -24, -21, -24, -18, -14, 127, -15, -18, 16
9818, 7, -19, -23, -24, -19, -25, -15, 127, -15, 16
9819, 8, -15, -36, -23, -27, -26, -19, -14, 127, 16
9820, 1, 127, -19, -22, -24, -39, -25, -20, -15, 21
9821, 2, -17, 127, -12, -19, -18, -19, -22, -35, 21
9822, 3, -21, -16, 127, -16, -28, -26, -26, -25, 21
9823, 4, -21, -21, -12, 127, -14, -16, -17, -25, 21
9824, 5, -30, -21, -24, -15, 127, -15, -27, -27, 21
9825, 6, -47, -19, -28, -22, -14, 127, -15, -19, 21
9826, 7, -18, -23, -29, -22, -19, -19, 127, -14, 21
9827, 8, -16, -31, -23, -22, -26, -18, -15, 127, 21
9828, 1, 127, -19, -20, -23, -30, -46, -19, -16, 26
9829, 2, -19, 127, -13, -23, -19, -17, -23, -30, 26
9830, 3, -23, -19, 127, -16, -25, -29, -32, -25, 26
9831, 4, -19, -15, -13, 127, -12, -20, -20, -20, 26
9832, 5, -33, -23, -24, -15, 127, -15, -20, -27, 26
9833, 6, -34, -28, -23, -21, -17, 127, -20, -19, 26
9834, 7, -22, -33, -26, -31, -24, -16, 127, -15, 26
9835, 8, -17, -27, -28, -25, -25, -18, -14, 127, 26
9836, 1, 127, -20, -21, -21, -33, -34, -23, -17, 11
9837, 2, -17, 127, -16, -17, -21, -26, -32, -26, 11
9838, 3, -23, -16, 127, -16, -26, -24, -28, -31, 11
9839, 4, -26, -14, -13, 127, -13, -19, -30, -24, 11
9840, 5, -33, -22, -18, -15, 127, -17, -24, -26, 11
9841, 6, -27, -27, -20, -19, -11, 127, -17, -18, 11
9842, 7, -21, -18, -22, -21, -21, -15, 127, -14, 11
9843, 8, -13, -19, -22, -22, -18, -17, -16, 127, 11
9844, 1, 127, -19, -21, -28, -32, -28, -22, -13, 16
9845, 2, -18, 127, -13, -15, -19, -25, -17, -18, 16
9846, 3, -23, -15, 127, -16, -19, -22, -24, -24, 16
9847, 4, -21, -19, -13, 127, -13, -17, -20, -20, 16
9848, 5, -40, -20, -27, -17, 127, -12, -23, -19, 16
9849, 6, -24, -21, -24, -18, -14, 127, -15, -18, 16
9850, 7, -19, -23, -24, -19, -25, -15, 127, -15, 16
9851, 8, -15, -36, -23, -27, -26, -19, -14, 127, 16
9852, 1, 127, -19, -22, -24, -40, -24, -21, -15, 21
9853, 2, -17, 127, -12, -19, -18, -19, -22, -34, 21
9854, 3, -21, -16, 127, -17, -28, -26, -27, -25, 21
9855, 4, -21, -21, -12, 127, -14, -16, -17, -26, 21
9856, 5, -30, -21, -24, -15, 127, -15, -26, -27, 21
9857, 6, -46, -19, -27, -22, -14, 127, -15, -19, 21
9858, 7, -18, -23, -30, -22, -19, -19, 127, -14, 21
9859, 8, -16, -32, -23, -22, -26, -18, -15, 127, 21
9860, 1, 127, -19, -20, -23, -29, -46, -19, -17, 26
9861, 2, -19, 127, -13, -23, -19, -18, -22, -30, 26
9862, 3, -22, -19, 127, -16, -25, -29, -32, -25, 26
9863, 4, -19, -15, -13, 127, -12, -20, -20, -20, 26
9864, 5, -33, -23, -24, -15, 127, -15, -20, -27, 26
9865, 6, -33, -28, -23, -21, -16, 127, -20, -19, 26
9866, 7, -22, -33, -26, -31, -23, -16, 127, -15, 26
9867, 8, -17, -27, -29, -26, -25, -18, -14, 127, 26
9868, 1, 127, -20, -21, -21, -32, -33, -23, -17, 11
9869, 2, -17, 127, -16, -17, -21, -26, -32, -26, 11
9870, 3, -23, -16, 127, -16, -26, -25, -28, -31, 11
9871, 4, -26, -14, -13, 127, -13, -19, -29, -24, 11
9872, 5, -33, -22, -18, -15, 127, -17, -24, -26, 11
9873, 6, -28, -27, -20, -19, -11, 127, -17, -18, 11
9874, 7, -21, -18, -22, -21, -21, -15, 127, -14, 11
9875, 8, -13, -19, -21, -22, -18, -17, -16, 127, 11
9876, 1, 127, -19, -21, -28, -33, -28, -22, -13, 16
9877, 2, -18, 127, -13, -15, -19, -25, -17, -18, 16
9878, 3, -23, -15, 127, -16, -19, -22, -24, -24, 16
9879, 4, -21, -19, -13, 127, -13, -17, -20, -21, 16
9880, 5, -40, -20, -27, -17, 127, -12, -23, -19, 16
