35959, 4, -21, -21, -14, 127, -15, -14, -21, -19, 16
35960, 5, -27, -23, -34, -15, 127, -12, -21, -21, 16
35961, 6, -28, -20, -30, -18, -14, 127, -16, -17, 16
35962, 7, -18, -25, -31, -19, -24, -15, 127, -18, 16
35963, 8, -15, -18, -24, -26, -23, -20, -15, 127, 16
35964, 1, 127, -23, -21, -23, -27, -28, -19, -15, 21
35965, 2, -15, 127, -14, -22, -21, -19, -24, -17, 21
35966, 3, -20, -17, 127, -18, -34, -32, -34, -27, 21
35967, 4, -26, -28, -13, 127, -13, -15, -18, -24, 21
35968, 5, -30, -26, -24, -13, 127, -15, -25, -24, 21
35969, 6, -31, -18, -29, -22, -13, 127, -15, -20, 21
35970, 7, -19, -24, -29, -26, -19, -19, 127, -15, 21
35971, 8, -15, -19, -25, -22, -30, -21, -14, 127, 21
35972, 1, 127, -17, -19, -28, -30, -31, -21, -15, 26
35973, 2, -19, 127, -14, -29, -24, -16, -23, -18, 26
35974, 3, -23, -24, 127, -16, -25, -30, -31, -27, 26
35975, 4, -30, -21, -13, 127, -11, -20, -24, -20, 26
35976, 5, -27, -24, -25, -15, 127, -14, -20, -30, 26
35977, 6, -32, -28, -23, -20, -16, 127, -20, -21, 26
35978, 7, -25, -31, -41, -26, -24, -17, 127, -14, 26
35979, 8, -18, -18, -23, -25, -23, -19, -15, 127, 26
35980, 1, 127, -21, -22, -33, -27, -32, -26, -19, 11
35981, 2, -18, 127, -21, -22, -23, -28, -30, -17, 11
35982, 3, -20, -19, 127, -18, -26, -25, -43, -25, 11
35983, 4, -26, -19, -13, 127, -13, -18, -24, -23, 11
35984, 5, -30, -22, -19, -19, 127, -16, -24, -24, 11
35985, 6, -21, -21, -22, -16, -10, 127, -18, -20, 11
35986, 7, -19, -17, -25, -22, -20, -16, 127, -15, 11
35987, 8, -12, -19, -23, -21, -19, -17, -18, 127, 11
35988, 1, 127, -20, -19, -28, -29, -21, -20, -12, 16
35989, 2, -21, 127, -15, -19, -19, -19, -16, -17, 16
35990, 3, -22, -17, 127, -17, -19, -24, -28, -25, 16
