(27436, 1, 127, -14, 16)
(27437, 2, -19, 127, 16)
(27438, 1, 127, -21, 21)
(27439, 2, -13, 127, 21)
(27440, 1, 127, -16, 26)
(27441, 2, -15, 127, 26)
(27442, 1, 127, -17, 11)
(27443, 2, -12, 127, 11)
(27444, 1, 127, -14, 16)
(27445, 2, -19, 127, 16)
(27446, 1, 127, -21, 21)
(27447, 2, -13, 127, 21)
(27448, 1, 127, -16, 26)
(27449, 2, -15, 127, 26)
(27450, 1, 127, -17, 11)
(27451, 2, -12, 127, 11)
(27452, 1, 127, -14, 16)
(27453, 2, -19, 127, 16)
(27454, 1, 127, -21, 21)
(27455, 2, -13, 127, 21)
(27456, 1, 127, -16, 26)
(27457, 2, -15, 127, 26)
(27458, 1, 127, -18, 11)
(27459, 2, -12, 127, 11)
(27460, 1, 127, -15, 16)
(27461, 2, -19, 127, 16)
(27462, 1, 127, -21, 21)
(27463, 2, -13, 127, 21)
(27464, 1, 127, -16, 26)
(27465, 2, -15, 127, 26)
(27466, 1, 127, -17, 11)
(27467, 2, -12, 127, 11)
(27468, 1, 127, -15, 16)
(27469, 2, -19, 127, 16)
(27470, 1, 127, -21, 21)
(27471, 2, -13, 127, 21)
(27472, 1, 127, -16, 26)
(27473, 2, -15, 127, 26)
(27474, 1, 127, -17, 11)
(27475, 2, -12, 127, 11)
(27476, 1, 127, -15, 16)
(27477, 2, -19, 127, 16)
(27478, 1, 127, -21, 21)
(27479, 2, -13, 127, 21)
(27480, 1, 127, -16, 26)
(27481, 2, -15, 127, 26)
(27482, 1, 127, -17, 11)
(27483, 2, -12, 127, 11)
(27484, 1, 127, -15, 16)
(27485, 2, -19, 127, 16)
(27486, 1, 127, -21, 21)
(27487, 2, -13, 127, 21)
(27488, 1, 127, -16, 26)
(27489, 2, -15, 127, 26)
(27490, 1, 127, -17, 11)
(27491, 2, -12, 127, 11)
(27492, 1, 127, -15, 16)
(27493, 2, -19, 127, 16)
(27494, 1, 127, -21, 21)
(27495, 2, -13, 127, 21)
(27496, 1, 127, -16, 26)
(27497, 2, -15, 127, 26)
(27498, 1, 127, -17, 11)
(27499, 2, -12, 127, 11)
(27500, 1, 127, -15, 16)
(27501, 2, -19, 127, 16)
(27502, 1, 127, -21, 21)
(27503, 2, -13, 127, 21)
(27504, 1, 127, -16, 26)
(27505, 2, -15, 127, 26)
(27506, 1, 127, -17, 11)
(27507, 2, -12, 127, 11)
(27508, 1, 127, -15, 16)
(27509, 2, -19, 127, 16)
(27510, 1, 127, -21, 21)
