(40780, 1, 127, -19, 21)
(40781, 2, -18, 127, 21)
(40782, 1, 127, -20, 26)
(40783, 2, -16, 127, 26)
(40784, 1, 127, -19, 11)
(40785, 2, -12, 127, 11)
(40786, 1, 127, -14, 16)
(40787, 2, -17, 127, 16)
(40788, 1, 127, -19, 21)
(40789, 2, -18, 127, 21)
(40790, 1, 127, -20, 26)
(40791, 2, -16, 127, 26)
(40792, 1, 127, -19, 11)
(40793, 2, -12, 127, 11)
(40794, 1, 127, -14, 16)
(40795, 2, -17, 127, 16)
(40796, 1, 127, -19, 21)
(40797, 2, -18, 127, 21)
(40798, 1, 127, -20, 26)
(40799, 2, -16, 127, 26)
(40800, 1, 127, -19, 11)
(40801, 2, -12, 127, 11)
(40802, 1, 127, -14, 16)
(40803, 2, -17, 127, 16)
(40804, 1, 127, -19, 21)
(40805, 2, -18, 127, 21)
(40806, 1, 127, -20, 26)
(40807, 2, -16, 127, 26)
(40808, 1, 127, -19, 11)
(40809, 2, -12, 127, 11)
(40810, 1, 127, -14, 16)
(40811, 2, -17, 127, 16)
(40812, 1, 127, -19, 21)
(40813, 2, -18, 127, 21)
(40814, 1, 127, -20, 26)
(40815, 2, -16, 127, 26)
(40816, 1, 127, -19, 11)
(40817, 2, -12, 127, 11)
(40818, 1, 127, -14, 16)
(40819, 2, -17, 127, 16)
(40820, 1, 127, -19, 21)
(40821, 2, -18, 127, 21)
(40822, 1, 127, -20, 26)
(40823, 2, -16, 127, 26)
(40824, 1, 127, -19, 11)
(40825, 2, -12, 127, 11)
(40826, 1, 127, -14, 16)
(40827, 2, -17, 127, 16)
(40828, 1, 127, -19, 21)
(40829, 2, -18, 127, 21)
(40830, 1, 127, -20, 26)
(40831, 2, -16, 127, 26)
(40832, 1, 127, -19, 11)
(40833, 2, -12, 127, 11)
(40834, 1, 127, -14, 16)
(40835, 2, -17, 127, 16)
(40836, 1, 127, -19, 21)
(40837, 2, -18, 127, 21)
(40838, 1, 127, -20, 26)
(40839, 2, -16, 127, 26)
(40840, 1, 127, -19, 11)
(40841, 2, -12, 127, 11)
(40842, 1, 127, -14, 16)
(40843, 2, -17, 127, 16)
(40844, 1, 127, -19, 21)
(40845, 2, -18, 127, 21)
(40846, 1, 127, -20, 26)
(40847, 2, -16, 127, 26)
(40848, 1, 127, -19, 11)
(40849, 2, -12, 127, 11)
(40850, 1, 127, -14, 16)
(40851, 2, -17, 127, 16)
(40852, 1, 127, -19, 21)
(40853, 2, -18, 127, 21)
(40854, 1, 127, -20, 26)
(40855, 2, -16, 127, 26)
(40856, 1, 127, -19, 11)
(40857, 2, -12, 127, 11)
(40858, 1, 127, -14, 16)
(40859, 2, -17, 127, 16)
(40860, 1, 127, -19, 21)
(40861, 2, -18, 127, 21)
(40862, 1, 127, -20, 26)
(40863, 2, -16, 127, 26)
(40864, 1, 127, -19, 11)
(40865, 2, -12, 127, 11)
(40866, 1, 127, -14, 16)
(40867, 2, -17, 127, 16)
(40868, 1, 127, -19, 21)
(40869, 2, -18, 127, 21)
(40870, 1, 127, -20, 26)
(40871, 2, -16, 127, 26)
(40872, 1, 127, -19, 11)
(40873, 2, -12, 127, 11)
(40874, 1, 127, -14, 16)
(40875, 2, -17, 127, 16)
(40876, 1, 127, -19, 21)
(40877, 2, -18, 127, 21)
(40878, 1, 127, -20, 26)
(40879, 2, -16, 127, 26)
(40880, 1, 127, -19, 11)
(40881, 2, -12, 127, 11)
(40882, 1, 127, -14, 16)
(40883, 2, -18, 127, 16)
(40884, 1, 127, -19, 21)
(40885, 2, -18, 127, 21)
(40886, 1, 127, -20, 26)
(40887, 2, -16, 127, 26)
(40888, 1, 127, -19, 11)
(40889, 2, -12, 127, 11)
(40890, 1, 127, -14, 16)
(40891, 2, -17, 127, 16)
(40892, 1, 127, -19, 21)
(40893, 2, -18, 127, 21)
(40894, 1, 127, -20, 26)
(40895, 2, -16, 127, 26)
(40896, 1, 127, -19, 11)
(40897, 2, -12, 127, 11)
(40898, 1, 127, -14, 16)
(40899, 2, -17, 127, 16)
(40900, 1, 127, -19, 21)
(40901, 2, -18, 127, 21)
(40902, 1, 127, -20, 26)
(40903, 2, -16, 127, 26)
(40904, 1, 127, -19, 11)
(40905, 2, -12, 127, 11)
(40906, 1, 127, -14, 16)
(40907, 2, -17, 127, 16)
(40908, 1, 127, -19, 21)
(40909, 2, -18, 127, 21)
(40910, 1, 127, -20, 26)
(40911, 2, -16, 127, 26)
(40912, 1, 127, -19, 11)
(40913, 2, -12, 127, 11)
(40914, 1, 127, -14, 16)
(40915, 2, -17, 127, 16)
(40916, 1, 127, -19, 21)
(40917, 2, -18, 127, 21)
(40918, 1, 127, -20, 26)
(40919, 2, -16, 127, 26)
(40920, 1, 127, -19, 11)
(40921, 2, -12, 127, 11)
(40922, 1, 127, -14, 16)
(40923, 2, -17, 127, 16)
(40924, 1, 127, -19, 21)
(40925, 2, -18, 127, 21)
(40926, 1, 127, -20, 26)
(40927, 2, -16, 127, 26)
(40928, 1, 127, -19, 11)
(40929, 2, -12, 127, 11)
(40930, 1, 127, -14, 16)
(40931, 2, -17, 127, 16)
(40932, 1, 127, -19, 21)
(40933, 2, -18, 127, 21)
(40934, 1, 127, -20, 26)
(40935, 2, -16, 127, 26)
(40936, 1, 127, -19, 11)
(40937, 2, -12, 127, 11)
(40938, 1, 127, -14, 16)
(40939, 2, -17, 127, 16)
(40940, 1, 127, -19, 21)
(40941, 2, -18, 127, 21)
(40942, 1, 127, -20, 26)
(40943, 2, -16, 127, 26)
(40944, 1, 127, -19, 11)
(40945, 2, -12, 127, 11)
(40946, 1, 127, -14, 16)
(40947, 2, -17, 127, 16)
(40948, 1, 127, -19, 21)
(40949, 2, -18, 127, 21)
(40950, 1, 127, -20, 26)
(40951, 2, -16, 127, 26)
(40952, 1, 127, -19, 11)
(40953, 2, -12, 127, 11)
(40954, 1, 127, -14, 16)
(40955, 2, -17, 127, 16)
(40956, 1, 127, -19, 21)
(40957, 2, -18, 127, 21)
(40958, 1, 127, -20, 26)
(40959, 2, -16, 127, 26)
(40960, 1, 127, -19, 11)
(40961, 2, -12, 127, 11)
(40962, 1, 127, -14, 16)
(40963, 2, -17, 127, 16)
(40964, 1, 127, -19, 21)
(40965, 2, -18, 127, 21)
(40966, 1, 127, -20, 26)
(40967, 2, -16, 127, 26)
(40968, 1, 127, -19, 11)
(40969, 2, -12, 127, 11)
(40970, 1, 127, -14, 16)
(40971, 2, -17, 127, 16)
(40972, 1, 127, -19, 21)
(40973, 2, -18, 127, 21)
(40974, 1, 127, -20, 26)
(40975, 2, -16, 127, 26)
(40976, 1, 127, -19, 11)
(40977, 2, -12, 127, 11)
(40978, 1, 127, -14, 16)
(40979, 2, -17, 127, 16)
(40980, 1, 127, -19, 21)
(40981, 2, -18, 127, 21)
(40982, 1, 127, -20, 26)
(40983, 2, -16, 127, 26)
(40984, 1, 127, -19, 11)
(40985, 2, -12, 127, 11)
(40986, 1, 127, -14, 16)
(40987, 2, -17, 127, 16)
(40988, 1, 127, -19, 21)
(40989, 2, -18, 127, 21)
(40990, 1, 127, -20, 26)
(40991, 2, -16, 127, 26)
(40992, 1, 127, -19, 11)
(40993, 2, -12, 127, 11)
(40994, 1, 127, -14, 16)
(40995, 2, -17, 127, 16)
(40996, 1, 127, -19, 21)
(40997, 2, -18, 127, 21)
(40998, 1, 127, -20, 26)
(40999, 2, -16, 127, 26)
(41000, 1, 127, -19, 11)
(41001, 2, -12, 127, 11)
(41002, 1, 127, -14, 16)
(41003, 2, -17, 127, 16)
(41004, 1, 127, -19, 21)
(41005, 2, -18, 127, 21)
(41006, 1, 127, -20, 26)
(41007, 2, -16, 127, 26)
(41008, 1, 127, -19, 11)
(41009, 2, -12, 127, 11)
(41010, 1, 127, -14, 16)
(41011, 2, -18, 127, 16)
(41012, 1, 127, -19, 21)
(41013, 2, -18, 127, 21)
(41014, 1, 127, -20, 26)
(41015, 2, -16, 127, 26)
(41016, 1, 127, -19, 11)
(41017, 2, -12, 127, 11)
(41018, 1, 127, -14, 16)
(41019, 2, -17, 127, 16)
(41020, 1, 127, -19, 21)
(41021, 2, -18, 127, 21)
(41022, 1, 127, -20, 26)
(41023, 2, -16, 127, 26)
(41024, 1, 127, -19, 11)
(41025, 2, -12, 127, 11)
(41026, 1, 127, -14, 16)
(41027, 2, -17, 127, 16)
(41028, 1, 127, -19, 21)
(41029, 2, -18, 127, 21)
(41030, 1, 127, -20, 26)
(41031, 2, -16, 127, 26)
(41032, 1, 127, -19, 11)
(41033, 2, -12, 127, 11)
(41034, 1, 127, -14, 16)
(41035, 2, -17, 127, 16)
(41036, 1, 127, -19, 21)
(41037, 2, -18, 127, 21)
(41038, 1, 127, -20, 26)
(41039, 2, -16, 127, 26)
(41040, 1, 127, -19, 11)
(41041, 2, -12, 127, 11)
(41042, 1, 127, -14, 16)
(41043, 2, -17, 127, 16)
(41044, 1, 127, -19, 21)
(41045, 2, -18, 127, 21)
(41046, 1, 127, -20, 26)
(41047, 2, -16, 127, 26)
(41048, 1, 127, -19, 11)
(41049, 2, -12, 127, 11)
(41050, 1, 127, -14, 16)
(41051, 2, -17, 127, 16)
(41052, 1, 127, -19, 21)
(41053, 2, -18, 127, 21)
(41054, 1, 127, -20, 26)
(41055, 2, -16, 127, 26)
(41056, 1, 127, -19, 11)
(41057, 2, -12, 127, 11)
