48723,4,-71,-65,-61,127,-66,-78,127,-79,127,127,127,127,127,127,127,127,127,127
48725,6,-72,-78,-70,-64,-64,127,-71,-70,127,127,127,127,127,127,127,127,127,127
48744,8,127,-64,-65,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127
48756,2,-63,127,-64,-69,-74,127,127,-67,127,127,127,127,127,127,127,127,127,127
48757,3,-77,-64,127,-71,-73,127,127,-66,127,127,127,127,127,127,127,127,127,127
48760,6,-75,-80,-72,-66,-66,127,127,-68,127,127,127,127,127,127,127,127,127,127
48773,1,127,-81,-72,127,127,127,-73,-65,127,127,127,127,127,127,127,127,127,127
48774,2,-66,127,-65,-74,-75,127,-74,-71,127,127,127,127,127,127,127,127,127,127
48816,8,-61,127,-66,-78,-76,-70,-60,127,127,127,127,127,127,127,127,127,127,127
48827,1,127,127,-69,-67,-75,-73,-70,-64,127,127,127,127,127,127,127,127,127,127
48828,2,-64,127,-64,-69,-74,-76,-67,-67,127,127,127,127,127,127,127,127,127,127
48829,3,-77,-65,127,-71,-73,-73,-89,-66,127,127,127,127,127,127,127,127,127,127
48830,4,-80,-72,-68,127,-71,-71,-72,-80,127,127,127,127,127,127,127,127,127,127
48832,6,-75,-80,-72,-66,-66,127,-64,-69,127,127,127,127,127,127,127,127,127,127
48845,1,127,-81,-72,-77,127,127,127,-66,127,127,127,127,127,127,127,127,127,127
48848,4,-75,-74,-65,127,127,127,127,-74,127,127,127,127,127,127,127,127,127,127
48865,3,-72,-61,127,-81,-76,-74,-80,-74,127,127,127,127,127,127,127,127,127,127
48866,4,-71,-64,-61,127,-67,-77,-81,-79,127,127,127,127,127,127,127,127,127,127
48868,6,-73,-78,-70,-64,-63,127,-71,-70,127,127,127,127,127,127,127,127,127,127
48870,8,-61,-66,-66,-88,-75,-68,-61,127,127,127,127,127,127,127,127,127,127,127
48885,5,127,-73,-80,-61,127,-69,-75,-73,127,127,127,127,127,127,127,127,127,127
48886,6,127,127,-71,-67,-63,127,-64,-64,127,127,127,127,127,127,127,127,127,127
48888,8,-63,-64,-66,-78,-76,-70,-61,127,127,127,127,127,127,127,127,127,127,127
48899,1,127,-71,-69,-67,-75,-74,-70,-64,127,127,127,127,127,127,127,127,127,127
48900,2,-63,127,-64,-69,-74,-76,-67,-67,127,127,127,127,127,127,127,127,127,127
48901,3,-77,-64,127,-71,-73,-72,-88,-67,127,127,127,127,127,127,127,127,127,127
48902,4,-80,-71,-67,127,-71,-71,-72,-79,127,127,127,127,127,127,127,127,127,127
48904,6,-75,-80,-73,-66,-66,127,-64,-69,127,127,127,127,127,127,127,127,127,127
48917,1,127,-81,-72,-77,-84,-78,-73,-66,127,127,127,127,127,127,127,127,127,127
48936,3,127,-61,127,-81,-75,-74,-80,-73,127,127,127,127,127,127,127,127,127,127
48937,4,127,-64,-61,127,-66,-77,-81,-79,127,127,127,127,127,127,127,127,127,127
48953,2,-64,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127
48952,1,127,-76,-76,-72,-78,-77,-79,-66,127,127,127,127,127,127,127,127,127,127
48975,6,-75,-81,-72,-66,-66,127,-65,-68,127,127,127,127,127,127,127,127,127,127
48988,1,127,-81,-72,-77,-84,-78,-73,-65,127,127,127,127,127,127,127,127,127,127
48991,4,-75,-74,-65,127,-71,-71,-77,-74,127,127,127,127,127,127,127,127,127,127
49008,3,-72,-61,127,-81,-75,-74,-80,-73,127,127,127,127,127,127,127,127,127,127
49013,8,-61,-66,-66,127,-75,-68,-61,127,127,127,127,127,127,127,127,127,127,127
49026,5,127,127,-80,127,127,-69,-75,-73,127,127,127,127,127,127,127,127,127,127
49027,6,127,127,-71,127,-63,127,-63,-64,127,127,127,127,127,127,127,127,127,127
49028,7,127,127,-79,127,-78,-74,127,-69,127,127,127,127,127,127,127,127,127,127
49029,8,-62,127,-66,127,-76,-70,-60,127,127,127,127,127,127,127,127,127,127,127
49041,2,-64,127,-64,127,-74,-76,-67,-67,127,127,127,127,127,127,127,127,127,127
49045,6,-75,-80,-73,-66,-66,127,-64,-69,127,127,127,127,127,127,127,127,127,127
49058,1,127,127,-72,-77,-84,-78,-73,-66,127,127,127,127,127,127,127,127,127,127
49061,4,-77,-73,-65,127,-71,-71,-77,-74,127,127,127,127,127,127,127,127,127,127
49078,3,-72,-62,127,-81,-75,-74,-80,-74,127,127,127,127,127,127,127,127,127,127
49083,8,-62,-66,-66,-88,-75,-69,-61,127,127,127,127,127,127,127,127,127,127,127
49098,5,-75,127,127,-61,127,-69,-75,-73,127,127,127,127,127,127,127,127,127,127
49099,6,-70,127,127,-68,-63,127,-64,-64,127,127,127,127,127,127,127,127,127,127
49101,8,-61,127,127,127,-76,-70,-61,127,127,127,127,127,127,127,127,127,127,127
49112,1,127,127,127,-67,-75,-73,127,-64,127,127,127,127,127,127,127,127,127,127
49113,2,-64,127,127,-69,-74,-76,-68,-67,127,127,127,127,127,127,127,127,127,127
49115,4,-80,127,-67,127,-71,-71,127,-79,127,127,127,127,127,127,127,127,127,127
49117,6,-75,-79,-73,-66,-66,127,-65,-68,127,127,127,127,127,127,127,127,127,127
49130,1,127,127,127,-77,-84,-78,-72,-66,127,127,127,127,127,127,127,127,127,127
49133,4,-75,-75,-65,127,-71,-71,-77,-74,127,127,127,127,127,127,127,127,127,127
49150,3,-72,-61,127,-81,-75,-74,-80,-73,127,127,127,127,127,127,127,127,127,127
49153,6,-73,127,-69,-64,-63,127,-71,-70,127,127,127,127,127,127,127,127,127,127
49170,5,-75,-73,127,-61,127,-69,-75,-73,127,127,127,127,127,127,127,127,127,127
49171,6,-70,-89,127,-68,-63,127,-63,-64,127,127,127,127,127,127,127,127,127,127
49172,7,-72,-69,127,-72,-78,-73,127,-69,127,127,127,127,127,127,127,127,127,127
49173,8,-61,-64,127,-78,-76,-70,-60,127,127,127,127,127,127,127,127,127,127,127
49184,1,127,-71,127,-67,-75,-73,-70,-64,127,127,127,127,127,127,127,127,127,127
49185,2,-63,127,127,-69,-74,-76,-68,-67,127,127,127,127,127,127,127,127,127,127
49189,6,-75,-80,-73,-66,-66,127,-65,-68,127,127,127,127,127,127,127,127,127,127
49202,1,127,-81,127,127,-84,-78,-73,-65,127,127,127,127,127,127,127,127,127,127
49205,4,-75,-74,-66,127,-70,-71,-76,-74,127,127,127,127,127,127,127,127,127,127
49227,8,-61,-66,-66,-88,-75,-68,-61,127,127,127,127,127,127,127,127,127,127,127
49243,6,-70,-88,-72,127,127,127,-64,-64,127,127,127,127,127,127,127,127,127,127
49244,7,-73,-69,127,127,127,-74,127,-69,127,127,127,127,127,127,127,127,127,127
49245,8,-61,-64,-66,127,127,-70,-61,127,127,127,127,127,127,127,127,127,127,127
49257,2,-63,127,-64,127,127,-76,-67,-67,127,127,127,127,127,127,127,127,127,127
49259,4,-79,-70,127,127,127,-71,-72,-79,127,127,127,127,127,127,127,127,127,127
49261,6,-75,-80,-73,-66,-66,127,-64,-69,127,127,127,127,127,127,127,127,127,127
49274,1,127,-81,127,127,-84,-78,-73,-65,127,127,127,127,127,127,127,127,127,127
49276,3,-77,-66,127,-72,-73,-75,-87,-72,127,127,127,127,127,127,127,127,127,127
49277,4,-75,-74,-66,127,-70,-71,-77,-74,127,127,127,127,127,127,127,127,127,127
49294,3,-72,-61,127,-82,-75,-75,-80,-73,127,127,127,127,127,127,127,127,127,127
49295,4,-71,-65,-61,127,-66,-77,-80,-79,127,127,127,127,127,127,127,127,127,127
49299,8,-61,-66,-66,-88,-75,-69,-62,127,127,127,127,127,127,127,127,127,127,127
49316,7,-73,-69,-79,127,127,127,127,-70,127,127,127,127,127,127,127,127,127,127
49317,8,-62,-64,-66,127,127,127,-61,127,127,127,127,127,127,127,127,127,127,127
49329,2,-64,127,-64,127,127,127,-67,-67,127,127,127,127,127,127,127,127,127,127
49331,4,-79,-71,-67,127,127,127,-72,-80,127,127,127,127,127,127,127,127,127,127
49333,6,-75,-80,-72,-66,-66,127,-64,-68,127,127,127,127,127,127,127,127,127,127
49346,1,127,-81,-72,127,127,-78,-72,-65,127,127,127,127,127,127,127,127,127,127
49349,4,-75,-74,-66,127,127,-71,-77,-73,127,127,127,127,127,127,127,127,127,127
49366,3,-72,-62,127,-83,-75,-74,-80,-74,127,127,127,127,127,127,127,127,127,127
49387,6,-70,-88,-71,127,127,127,-63,-64,127,127,127,127,127,127,127,127,127,127
49388,7,-72,-69,-79,127,127,-73,127,-69,127,127,127,127,127,127,127,127,127,127
49401,2,-64,127,-64,127,127,-76,-68,-67,127,127,127,127,127,127,127,127,127,127
49403,4,-79,-70,127,127,127,-71,-72,-80,127,127,127,127,127,127,127,127,127,127
49405,6,-75,-80,-73,-66,-66,127,-64,-68,127,127,127,127,127,127,127,127,127,127
49418,1,127,-81,127,127,-84,-78,-72,-65,127,127,127,127,127,127,127,127,127,127
49421,4,-75,-74,-66,127,-70,-71,-77,-74,127,127,127,127,127,127,127,127,127,127
49438,3,-72,-61,127,-81,-75,-74,-80,-73,127,127,127,127,127,127,127,127,127,127
49443,8,-61,-66,-65,-88,-75,-68,-61,127,127,127,127,127,127,127,127,127,127,127
49460,7,-73,-69,127,127,127,127,127,-70,127,127,127,127,127,127,127,127,127,127
49461,8,-61,-64,127,127,127,127,-60,127,127,127,127,127,127,127,127,127,127,127
49473,2,-64,127,127,127,127,127,-68,-67,127,127,127,127,127,127,127,127,127,127
49475,4,-79,127,-67,127,127,127,-72,-79,127,127,127,127,127,127,127,127,127,127
49477,6,-75,-80,-73,-66,-66,127,-65,-69,127,127,127,127,127,127,127,127,127,127
49490,1,127,127,-72,127,-84,-78,-72,-65,127,127,127,127,127,127,127,127,127,127
49493,4,-75,-74,-66,127,-70,-71,-77,-74,127,127,127,127,127,127,127,127,127,127
49510,3,-72,-61,127,-82,-75,-74,-80,-73,127,127,127,127,127,127,127,127,127,127
49515,8,-62,-66,-66,-89,-75,-68,-61,127,127,127,127,127,127,127,127,127,127,127
49531,6,-70,-88,-72,127,127,127,-63,-64,127,127,127,127,127,127,127,127,127,127
49532,7,-73,-69,-79,127,127,-73,127,-69,127,127,127,127,127,127,127,127,127,127
49533,8,-62,-64,-66,127,127,-70,-61,127,127,127,127,127,127,127,127,127,127,127
49545,2,-64,127,-64,127,127,-76,-68,-67,127,127,127,127,127,127,127,127,127,127
49547,4,-79,-71,127,127,127,-71,-72,-79,127,127,127,127,127,127,127,127,127,127
49549,6,-75,-80,-73,-66,-66,127,-65,-69,127,127,127,127,127,127,127,127,127,127
49562,1,127,-81,127,127,-84,-78,127,-65,127,127,127,127,127,127,127,127,127,127
49565,4,-75,-74,-65,127,-70,-71,127,-74,127,127,127,127,127,127,127,127,127,127
49587,8,-63,-66,-66,-88,127,-69,-61,127,127,127,127,127,127,127,127,127,127,127
49603,6,-70,-88,-71,127,127,127,-64,-64,127,127,127,127,127,127,127,127,127,127
49604,7,-72,-69,-79,127,127,-73,127,-70,127,127,127,127,127,127,127,127,127,127
49605,8,-61,-63,-66,127,127,-70,-61,127,127,127,127,127,127,127,127,127,127,127
49617,2,-64,127,-64,127,127,-76,-67,-67,127,127,127,127,127,127,127,127,127,127
49618,3,-77,-65,127,127,127,-72,-89,-67,127,127,127,127,127,127,127,127,127,127
49619,4,-79,-71,-67,127,127,-71,-72,-80,127,127,127,127,127,127,127,127,127,127
49621,6,-75,-80,-72,-66,-66,127,-65,-68,127,127,127,127,127,127,127,127,127,127
49634,1,127,-81,-72,-77,127,-78,-72,-65,127,127,127,127,127,127,127,127,127,127
49637,4,-75,-74,-65,127,-70,-71,-77,-74,127,127,127,127,127,127,127,127,127,127
49654,3,-72,-61,127,-82,-75,-75,-80,-73,127,127,127,127,127,127,127,127,127,127
49658,7,-72,-73,-74,-76,-76,-74,127,-75,127,127,127,127,127,127,127,127,127,127
49659,8,-61,-66,-66,-89,-75,-69,-61,127,127,127,127,127,127,127,127,127,127,127
49675,6,-70,-88,-72,127,127,127,-63,-64,127,127,127,127,127,127,127,127,127,127
49676,7,-73,-69,-79,127,127,-73,127,-70,127,127,127,127,127,127,127,127,127,127
49677,8,-61,-64,-65,127,127,-70,-61,127,127,127,127,127,127,127,127,127,127,127
49689,2,-63,127,-64,127,127,-76,-68,-67,127,127,127,127,127,127,127,127,127,127
49731,8,-61,-66,127,127,-75,-69,-61,127,127,127,127,127,127,127,127,127,127,127
49761,2,-64,127,-64,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127
49781,4,-76,-73,-64,127,127,-71,-76,-74,127,127,127,127,127,127,127,127,127,127
49803,8,-61,-66,-65,-88,-75,-69,-62,127,127,127,127,127,127,127,127,127,127,127
49820,7,-73,-69,-79,-72,127,127,127,-70,127,127,127,127,127,127,127,127,127,127
49833,4,127,127,-67,127,127,127,-72,-80,127,127,127,127,127,127,127,127,127,127
49851,4,-75,-74,-65,127,-70,127,-77,127,127,127,127,127,127,127,127,127,127,127
49868,3,-72,-61,127,-82,-75,-75,-80,127,127,127,127,127,127,127,127,127,127,127
49873,8,-61,-66,-66,127,-75,-69,-61,127,127,127,127,127,127,127,127,127,127,127
49885,2,-63,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127
49887,4,-78,-72,-68,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127
49889,6,-75,-80,-73,-66,-66,127,127,127,127,127,127,127,127,127,127,127,127,127
49902,1,127,-80,-72,-77,127,127,127,-66,127,127,127,127,127,127,127,127,127,127
49905,4,-75,-74,-65,127,-70,-70,127,127,127,127,127,127,127,127,127,127,127,127
49922,3,-72,-61,127,-82,-76,-74,-80,-73,127,127,127,127,127,127,127,127,127,127
49927,8,-62,-66,-66,127,127,-68,-61,127,127,127,127,127,127,127,127,127,127,127
49941,5,127,-73,-80,127,127,-69,-75,-73,127,127,127,127,127,127,127,127,127,127
49943,7,127,-69,-79,127,-78,127,127,-69,127,127,127,127,127,127,127,127,127,127
49956,2,-64,127,-64,127,-74,127,-68,127,127,127,127,127,127,127,127,127,127,127
49958,4,-79,-72,-67,127,-71,127,-72,127,127,127,127,127,127,127,127,127,127,127
49975,3,-77,-66,127,-72,-73,-75,-87,-72,127,127,127,127,127,127,127,127,127,127
49976,4,-75,-74,-65,127,-71,-71,-77,-74,127,127,127,127,127,127,127,127,127,127
49993,3,-72,-61,127,-81,-75,-74,-80,-73,127,127,127,127,127,127,127,127,127,127
49998,8,-62,-66,-66,127,-74,-68,-61,127,127,127,127,127,127,127,127,127,127,127
50012,5,127,-73,-80,-61,127,-69,-75,-73,127,127,127,127,127,127,127,127,127,127
50013,6,127,-88,-72,-67,-61,127,-63,-64,127,127,127,127,127,127,127,127,127,127
50014,7,127,-69,-79,-72,-78,-73,127,-69,127,127,127,127,127,127,127,127,127,127
50015,8,127,-64,-66,-78,-76,-70,-60,127,127,127,127,127,127,127,127,127,127,127
50027,2,-64,127,-64,-69,-74,-76,-67,-67,127,127,127,127,127,127,127,127,127,127
50029,4,127,-70,-67,127,-70,-71,-72,-79,127,127,127,127,127,127,127,127,127,127
50031,6,-75,-81,-73,-66,-66,127,-64,-68,127,127,127,127,127,127,127,127,127,127
50068,7,-72,-73,-75,-76,-76,-74,127,-75,127,127,127,127,127,127,127,127,127,127
50069,8,-61,-66,-66,-87,-75,-69,-62,127,127,127,127,127,127,127,127,127,127,127
50082,5,127,127,-80,-61,127,-69,-75,-73,127,127,127,127,127,127,127,127,127,127
50083,6,127,127,-72,-67,-61,127,-64,-64,127,127,127,127,127,127,127,127,127,127
50084,7,127,127,-79,-72,-78,-73,127,-69,127,127,127,127,127,127,127,127,127,127
50085,8,127,127,-66,-78,-76,-70,-60,127,127,127,127,127,127,127,127,127,127,127
50097,2,-64,127,-64,-69,-74,-77,-67,-67,127,127,127,127,127,127,127,127,127,127
50099,4,127,-72,-68,127,-71,-71,-72,-79,127,127,127,127,127,127,127,127,127,127
50101,6,-75,-79,-73,-66,-66,127,-65,-68,127,127,127,127,127,127,127,127,127,127
50114,1,127,-81,-72,-77,-84,-78,-72,-65,127,127,127,127,127,127,127,127,127,127
50117,4,-75,-74,-65,127,-71,-71,-77,-74,127,127,127,127,127,127,127,127,127,127
50139,8,-61,-66,-66,127,-75,-68,-61,127,127,127,127,127,127,127,127,127,127,127
50152,5,127,127,-80,-61,127,-69,-75,-73,127,127,127,127,127,127,127,127,127,127
50154,7,127,127,-78,-72,-78,-73,127,-69,127,127,127,127,127,127,127,127,127,127
50155,8,127,127,-66,-78,-76,-70,-61,127,127,127,127,127,127,127,127,127,127,127
50167,2,-63,127,-64,-69,-74,-77,-68,-67,127,127,127,127,127,127,127,127,127,127
50168,3,127,-65,127,-71,-73,-72,-88,-67,127,127,127,127,127,127,127,127,127,127
50169,4,127,-72,-68,127,-70,-72,-72,-80,127,127,127,127,127,127,127,127,127,127
50171,6,-75,-80,-73,-66,-66,127,-64,-68,127,127,127,127,127,127,127,127,127,127
50184,1,127,127,-72,-77,-84,-78,-72,-65,127,127,127,127,127,127,127,127,127,127
50187,4,-77,-74,-66,127,-71,-71,-77,-74,127,127,127,127,127,127,127,127,127,127
50204,3,-72,-61,127,-81,-75,-74,-80,-74,127,127,127,127,127,127,127,127,127,127
50209,8,-62,-66,-66,127,127,-68,-61,127,127,127,127,127,127,127,127,127,127,127
50224,5,-75,127,127,-61,127,-69,-75,127,127,127,127,127,127,127,127,127,127,127
50225,6,-70,127,127,-68,-61,127,-63,-64,127,127,127,127,127,127,127,127,127,127
50226,7,-73,127,127,-72,-78,-73,127,-70,127,127,127,127,127,127,127,127,127,127
50227,8,-61,127,127,-79,-76,-70,-60,127,127,127,127,127,127,127,127,127,127,127
50239,2,-64,127,127,-69,-74,-77,-68,-67,127,127,127,127,127,127,127,127,127,127
50241,4,-78,127,-67,127,-71,-71,-72,-79,127,127,127,127,127,127,127,127,127,127
50243,6,-75,-80,-73,-66,-66,127,-64,-69,127,127,127,127,127,127,127,127,127,127
50256,1,127,127,-72,-77,-84,-78,-73,-65,127,127,127,127,127,127,127,127,127,127
50299,8,-61,-63,127,127,-76,-70,-60,127,127,127,127,127,127,127,127,127,127,127
50311,2,-63,127,127,127,-74,-77,-68,-67,127,127,127,127,127,127,127,127,127,127
50313,4,-79,127,-68,127,-71,-71,-72,-79,127,127,127,127,127,127,127,127,127,127
50315,6,-75,-80,-73,-66,-66,127,-65,-69,127,127,127,127,127,127,127,127,127,127
50328,1,127,127,-72,127,127,-78,-73,127,127,127,127,127,127,127,127,127,127,127
50331,4,-75,-75,-65,127,-71,-71,-77,127,127,127,127,127,127,127,127,127,127,127
50348,3,-71,-61,127,-81,-75,-74,-80,-73,127,127,127,127,127,127,127,127,127,127
50353,8,-61,-66,-66,-85,127,-68,127,127,127,127,127,127,127,127,127,127,127,127
50369,6,-70,127,127,-68,-61,127,-63,-64,127,127,127,127,127,127,127,127,127,127
50370,7,-73,127,127,-72,-78,-73,127,-70,127,127,127,127,127,127,127,127,127,127
50371,8,-61,127,127,-78,-76,-70,-60,127,127,127,127,127,127,127,127,127,127,127
50383,2,-63,127,127,-69,-74,-77,-68,-67,127,127,127,127,127,127,127,127,127,127
50384,3,-77,-65,127,-71,-72,-72,-87,-67,127,127,127,127,127,127,127,127,127,127
50385,4,-79,-71,-68,127,-71,-71,-72,-79,127,127,127,127,127,127,127,127,127,127
50387,6,-75,-80,-73,-66,-66,127,-64,-69,127,127,127,127,127,127,127,127,127,127
50400,1,127,127,-72,-77,-84,-78,-73,-65,127,127,127,127,127,127,127,127,127,127
50403,4,-75,-73,-66,127,-71,-71,-77,-74,127,127,127,127,127,127,127,127,127,127
