5, -66, -65, -56, -60, -49, -45, -59, -60, -59, -53, -54, -58, -59, -60, -61, -69, -63, -68, -76, -70, -67, -74, -66, -60, -62, -62, -64, -60, 11, 35, 0
6, -69, -58, -62, -62, -54, -49, -45, -45, -51, -47, -54, -60, -58, -60, -58, -60, -60, -55, -64, -66, -67, -74, -68, -76, -64, -62, -77, -60, 11, 35, 0
7, -63, -68, -63, -70, -66, -54, -45, -45, -51, -61, -62, -73, -73, -74, -78, -71, -65, -64, -74, -64, -75, -70, -64, -62, -62, -76, -63, -60, 11, 35, 0
8, -66, -81, -73, -74, -71, -59, -52, -51, -45, -55, -59, -62, -73, -64, -64, -76, -66, -66, -61, -62, -68, -68, -68, -60, -62, -64, -71, -77, 11, 35, 0
9, -56, -79, -70, -64, -72, -47, -49, -60, -54, -45, -53, -58, -62, -65, -62, -74, -68, -69, -58, -55, -63, -64, -63, -64, -61, -56, -61, -61, 11, 35, 0
25, -45, -74, -59, -57, -64, -57, -61, -77, -60, -59, -58, -59, -64, -72, -71, -62, -61, -57, -58, -59, -55, -54, -47, -47, -45, -45, -45, -56, 11, 35, 0
26, -46, -62, -53, -56, -55, -57, -62, -62, -65, -60, -55, -56, -60, -68, -72, -70, -62, -59, -55, -58, -56, -60, -55, -59, -51, -48, -45, -47, 11, 35, 0
27, -39, -47, -51, -56, -57, -58, -59, -59, -75, -60, -66, -66, -62, -64, -68, -62, -62, -59, -64, -65, -56, -62, -59, -62, -66, -60, -46, -45, 11, 35, 0
0, -45, -47, -55, -61, -64, -62, -76, -64, -70, -61, -65, -65, -63, -62, -67, -65, -69, -68, -66, -69, -83, -58, -54, -67, -56, -49, -48, -41, 11, 35, 0
1, -43, -45, -47, -55, -55, -60, -58, -66, -79, -74, -68, -62, -68, -68, -67, -62, -77, -56, -58, -68, -68, -71, -72, -74, -73, -75, -60, -45, 11, 35, 0
2, -54, -53, -45, -54, -54, -59, -62, -64, -80, -74, -64, -61, -59, -65, -77, -84, -64, -63, -64, -67, -75, -68, -62, -68, -76, -63, -55, -53, 11, 35, 0
3, -58, -57, -55, -45, -50, -54, -58, -71, -71, -63, -61, -63, -54, -58, -64, -63, -67, -59, -62, -68, -63, -64, -70, -70, -66, -59, -56, -55, 11, 35, 0
4, -60, -54, -55, -49, -45, -45, -57, -56, -64, -62, -57, -55, -53, -56, -60, -64, -57, -55, -66, -54, -65, -64, -63, -59, -59, -64, -53, -55, 11, 35, 0
5, -62, -66, -60, -60, -53, -45, -54, -60, -62, -51, -58, -60, -66, -68, -68, -73, -64, -62, -66, -66, -70, -70, -67, -61, -62, -64, -59, -60, 11, 35, 1
6, -74, -59, -62, -60, -54, -55, -45, -45, -49, -49, -59, -58, -54, -60, -58, -62, -67, -58, -63, -70, -65, -68, -70, -76, -62, -63, -62, -60, 11, 35, 1
7, -64, -70, -62, -76, -61, -55, -44, -45, -47, -60, -60, -65, -78, -77, -74, -74, -72, -65, -74, -65, -80, -66, -64, -63, -65, -80, -63, -60, 11, 35, 1
