14, -68, -71, -74, -63, -63, -56, -58, -68, -64, -60, -62, -55, -56, -42, -45, -43, -51, -56, -67, -60, -59, -60, -60, -62, -64, -68, -72, -64, 11, 38, 40
15, -59, -62, -82, -61, -62, -64, -54, -66, -73, -77, -74, -68, -60, -45, -43, -45, -53, -55, -60, -57, -66, -77, -54, -61, -64, -60, -64, -59, 11, 38, 40
16, -66, -81, -66, -65, -55, -58, -60, -64, -65, -68, -60, -58, -53, -55, -53, -55, -45, -45, -53, -54, -59, -55, -75, -62, -66, -64, -61, -65, 11, 38, 40
17, -71, -64, -62, -61, -54, -61, -58, -64, -66, -72, -60, -54, -53, -55, -61, -54, -46, -45, -54, -55, -71, -64, -62, -73, -59, -55, -54, -68, 11, 38, 40
26, -45, -64, -52, -56, -55, -57, -65, -58, -64, -62, -55, -61, -60, -64, -73, -66, -60, -58, -59, -60, -60, -60, -56, -55, -54, -47, -45, -47, 11, 38, 40
27, -39, -46, -51, -55, -57, -57, -61, -59, -60, -58, -64, -66, -64, -64, -78, -54, -62, -60, -64, -63, -60, -61, -62, -59, -64, -56, -47, -45, 11, 38, 40
0, -45, -46, -57, -62, -62, -62, -69, -63, -62, -62, -66, -68, -64, -61, -74, -60, -70, -68, -66, -70, -72, -58, -53, -73, -57, -48, -49, -41, 11, 38, 40
1, -43, -45, -46, -58, -56, -59, -57, -66, -74, -81, -66, -62, -63, -78, -82, -58, -81, -59, -58, -70, -69, -66, -73, -71, -68, -74, -60, -45, 11, 38, 40
2, -57, -52, -45, -57, -60, -57, -62, -64, -75, -72, -64, -63, -60, -62, -83, -76, -65, -62, -64, -66, -73, -66, -62, -72, -70, -62, -54, -50, 11, 38, 40
3, -60, -55, -55, -45, -53, -58, -60, -71, -69, -60, -60, -60, -58, -54, -70, -62, -65, -58, -62, -67, -62, -64, -72, -71, -66, -58, -55, -56, 11, 38, 40
4, -58, -56, -59, -52, -45, -45, -56, -60, -65, -54, -54, -57, -54, -55, -70, -62, -56, -56, -69, -54, -64, -62, -62, -57, -56, -62, -53, -56, 11, 38, 40
5, -62, -65, -60, -60, -50, -45, -58, -60, -60, -50, -55, -55, -60, -59, -64, -68, -60, -62, -68, -68, -68, -72, -66, -62, -62, -63, -58, -58, 11, 38, 40
6, -68, -58, -61, -62, -55, -57, -45, -44, -51, -49, -58, -59, -56, -64, -55, -60, -61, -56, -64, -66, -66, -78, -64, -65, -54, -60, -66, -62, 11, 38, 40
