2, -54, -54, -45, -56, -54, -57, -64, -62, -70, -68, -64, -61, -59, -65, -82, -83, -64, -64, -69, -79, -76, -67, -62, -66, -87, -62, -54, -53, 11, 31, 26
3, -58, -56, -53, -45, -52, -55, -62, -78, -73, -60, -60, -61, -54, -57, -62, -64, -61, -60, -62, -63, -67, -62, -80, -70, -80, -63, -58, -57, 11, 31, 26
4, -60, -53, -53, -51, -45, -45, -57, -59, -66, -54, -54, -55, -53, -56, -62, -62, -56, -55, -70, -54, -62, -63, -62, -59, -60, -61, -59, -53, 11, 31, 26
5, -64, -64, -58, -60, -52, -45, -59, -60, -61, -51, -54, -57, -60, -60, -62, -70, -60, -62, -67, -65, -68, -72, -66, -60, -62, -62, -66, -62, 11, 31, 26
6, -74, -58, -62, -64, -58, -57, -45, -44, -51, -49, -54, -59, -58, -60, -58, -61, -68, -58, -63, -65, -64, -77, -63, -64, -54, -58, -70, -70, 11, 31, 26
7, -62, -68, -62, -76, -64, -56, -44, -45, -48, -60, -62, -72, -76, -72, -72, -70, -72, -64, -73, -63, -80, -68, -64, -62, -61, -73, -60, -66, 11, 31, 26
8, -60, -85, -68, -74, -66, -58, -48, -52, -45, -55, -58, -63, -72, -66, -65, -76, -68, -66, -60, -62, -66, -66, -66, -60, -60, -62, -64, -77, 11, 31, 26
9, -66, -70, -66, -62, -58, -50, -47, -60, -54, -45, -53, -57, -62, -67, -62, -74, -68, -76, -58, -56, -62, -64, -62, -62, -62, -59, -60, -59, 11, 31, 26
10, -76, -78, -56, -60, -54, -53, -55, -58, -59, -50, -45, -53, -57, -64, -61, -65, -60, -60, -56, -56, -59, -60, -59, -59, -58, -57, -59, -63, 11, 31, 26
11, -71, -74, -61, -62, -54, -57, -59, -69, -63, -54, -57, -45, -55, -56, -57, -68, -60, -63, -60, -55, -58, -60, -59, -60, -67, -58, -60, -66, 11, 31, 26
12, -60, -76, -58, -58, -55, -58, -58, -73, -70, -62, -60, -57, -45, -53, -57, -54, -54, -58, -67, -64, -63, -62, -60, -64, -66, -72, -61, -60, 11, 31, 26
13, -63, -72, -66, -55, -54, -58, -61, -78, -68, -68, -70, -55, -53, -45, -45, -52, -57, -56, -55, -64, -62, -62, -70, -84, -79, -68, -68, -66, 11, 31, 26
14, -67, -66, -77, -63, -63, -55, -58, -69, -63, -61, -62, -55, -59, -43, -45, -43, -52, -62, -67, -60, -59, -61, -62, -61, -76, -68, -77, -73, 11, 31, 26
16, -66, -78, -68, -75, -64, -64, -64, -64, -64, -66, -61, -59, -53, -55, -54, -53, -45, -45, -53, -57, -57, -55, -84, -62, -65, -63, -62, -63, 11, 31, 26
17, -65, -62, -74, -60, -55, -60, -56, -68, -69, -78, -67, -64, -53, -55, -58, -55, -46, -45, -54, -55, -66, -62, -60, -70, -60, -56, -55, -58, 11, 31, 26
18, -66, -61, -70, -62, -70, -65, -64, -70, -60, -58, -59, -62, -75, -58, -74, -60, -55, -58, -45, -52, -60, -54, -71, -54, -59, -63, -55, -62, 11, 31, 26
19, -64, -66, -76, -70, -58, -62, -62, -60, -60, -58, -58, -56, -65, -60, -60, -59, -54, -54, -52, -45, -49, -49, -60, -54, -56, -59, -54, -62, 11, 31, 26
20, -75, -68, -74, -62, -63, -62, -62, -76, -64, -60, -55, -57, -59, -54, -60, -61, -54, -65, -55, -50, -45, -41, -57, -58, -54, -56, -54, -58, 11, 31, 26
21, -59, -76, -68, -64, -65, -69, -76, -68, -66, -64, -65, -60, -66, -60, -61, -80, -57, -62, -54, -51, -43, -45, -47, -54, -66, -60, -59, -62, 11, 31, 26
22, -49, -70, -54, -72, -60, -60, -59, -60, -62, -61, -58, -56, -59, -66, -60, -57, -67, -54, -68, -61, -57, -43, -45, -45, -49, -44, -52, -54, 11, 31, 26
23, -64, -87, -70, -65, -55, -54, -63, -62, -58, -62, -58, -58, -60, -69, -64, -61, -60, -71, -58, -55, -58, -58, -47, -45, -51, -50, -58, -60, 11, 31, 26
24, -54, -68, -70, -66, -63, -59, -57, -60, -57, -62, -62, -66, -64, -74, -82, -65, -64, -58, -58, -56, -55, -64, -51, -51, -45, -50, -51, -65, 11, 31, 26
25, -45, -76, -58, -66, -75, -55, -59, -72, -61, -55, -58, -58, -64, -70, -68, -62, -61, -56, -59, -58, -56, -54, -46, -47, -46, -45, -46, -55, 11, 31, 26
26, -45, -61, -53, -56, -70, -54, -65, -58, -64, -60, -56, -56, -59, -68, -72, -68, -62, -57, -55, -59, -56, -60, -55, -58, -51, -48, -45, -49, 11, 31, 26
27, -39, -47, -52, -56, -57, -60, -69, -65, -76, -59, -68, -65, -63, -67, -68, -62, -62, -58, -62, -63, -55, -62, -59, -60, -68, -62, -48, -45, 11, 31, 26
0, -45, -46, -58, -61, -65, -60, -76, -64, -62, -66, -78, -68, -64, -62, -72, -64, -72, -67, -66, -70, -85, -54, -54, -66, -56, -49, -47, -41, 11, 31, 26
1, -43, -45, -49, -55, -56, -58, -58, -64, -81, -75, -82, -68, -69, -68, -68, -62, -68, -55, -56, -67, -67, -68, -72, -78, -66, -72, -61, -45, 11, 31, 26
2, -54, -53, -45, -55, -54, -58, -63, -61, -70, -75, -64, -61, -60, -67, -78, -82, -74, -74, -65, -66, -74, -67, -62, -70, -74, -64, -55, -53, 11, 31, 26
3, -54, -55, -57, -45, -55, -54, -62, -68, -80, -62, -61, -60, -54, -54, -63, -62, -76, -56, -60, -63, -66, -68, -77, -69, -68, -58, -52, -57, 11, 31, 26
4, -60, -55, -56, -54, -45, -45, -57, -61, -62, -54, -55, -56, -54, -55, -61, -60, -62, -57, -67, -55, -64, -63, -60, -58, -58, -64, -63, -53, 11, 31, 26
5, -65, -64, -59, -58, -52, -45, -55, -60, -61, -54, -54, -54, -60, -60, -62, -72, -61, -61, -66, -66, -68, -72, -65, -60, -62, -62, -64, -60, 11, 31, 26
6, -72, -60, -60, -62, -58, -57, -45, -44, -49, -47, -54, -58, -54, -60, -58, -60, -58, -58, -64, -66, -67, -75, -63, -63, -58, -60, -76, -68, 11, 31, 26
7, -63, -68, -62, -70, -64, -56, -44, -45, -49, -61, -62, -68, -78, -74, -70, -70, -66, -69, -72, -63, -80, -68, -63, -64, -61, -75, -59, -64, 11, 31, 26
8, -62, -82, -70, -75, -66, -56, -51, -51, -45, -55, -59, -62, -72, -66, -66, -76, -66, -78, -60, -63, -67, -66, -66, -60, -60, -63, -66, -77, 11, 31, 26
9, -66, -81, -70, -60, -58, -51, -47, -59, -54, -45, -53, -59, -64, -66, -62, -74, -67, -66, -60, -55, -63, -62, -63, -63, -62, -59, -60, -56, 11, 31, 26
10, -71, -79, -62, -60, -54, -53, -57, -60, -59, -49, -45, -54, -58, -69, -61, -65, -56, -68, -59, -56, -60, -63, -60, -58, -60, -57, -57, -62, 11, 31, 26
11, -64, -69, -64, -64, -58, -56, -59, -70, -62, -58, -54, -45, -57, -54, -58, -68, -56, -60, -72, -54, -58, -60, -59, -60, -66, -60, -61, -66, 11, 31, 26
12, -62, -68, -66, -54, -56, -58, -55, -75, -73, -63, -60, -56, -45, -54, -54, -54, -56, -54, -66, -68, -61, -73, -62, -62, -68, -68, -61, -61, 11, 31, 26
13, -60, -68, -82, -59, -59, -55, -60, -78, -65, -68, -76, -55, -55, -45, -45, -48, -55, -55, -55, -62, -59, -60, -70, -72, -76, -72, -68, -65, 11, 31, 26
14, -70, -67, -75, -64, -62, -54, -54, -71, -63, -62, -64, -54, -55, -42, -45, -43, -54, -54, -72, -59, -61, -59, -62, -63, -84, -72, -69, -64, 11, 31, 27
15, -56, -61, -72, -62, -63, -63, -59, -68, -78, -68, -68, -64, -60, -45, -44, -45, -51, -54, -58, -59, -63, -65, -57, -59, -64, -58, -66, -59, 11, 31, 27
16, -66, -74, -72, -70, -58, -54, -60, -65, -64, -66, -62, -55, -52, -55, -53, -55, -45, -45, -53, -55, -60, -55, -77, -61, -62, -63, -62, -63, 11, 31, 27
17, -66, -60, -64, -60, -58, -61, -64, -70, -73, -72, -61, -55, -55, -55, -62, -54, -46, -45, -54, -55, -70, -62, -60, -74, -60, -54, -55, -60, 11, 31, 27
18, -65, -61, -61, -66, -68, -65, -64, -69, -61, -58, -61, -77, -60, -56, -69, -62, -53, -60, -45, -55, -60, -54, -67, -54, -59, -62, -55, -63, 11, 31, 27
19, -65, -69, -67, -69, -54, -63, -62, -60, -63, -57, -57, -56, -64, -58, -61, -59, -54, -53, -53, -45, -51, -50, -61, -58, -56, -59, -60, -62, 11, 31, 27
20, -75, -68, -70, -66, -62, -62, -63, -77, -65, -62, -54, -55, -59, -58, -60, -62, -59, -64, -58, -49, -45, -41, -59, -58, -53, -55, -59, -58, 11, 31, 27
21, -58, -72, -66, -76, -64, -67, -73, -68, -66, -65, -64, -62, -72, -59, -62, -72, -55, -60, -54, -51, -43, -45, -46, -54, -65, -60, -60, -63, 11, 31, 27
22, -49, -72, -57, -72, -62, -60, -60, -60, -62, -60, -58, -53, -54, -64, -60, -54, -68, -54, -64, -59, -56, -43, -45, -45, -46, -44, -52, -54, 11, 31, 27
23, -64, -80, -66, -68, -57, -54, -62, -61, -57, -62, -59, -60, -62, -67, -66, -61, -59, -66, -58, -55, -60, -58, -47, -45, -50, -50, -57, -60, 11, 31, 27
24, -53, -69, -72, -66, -62, -60, -56, -60, -57, -62, -63, -64, -67, -81, -80, -67, -62, -59, -59, -56, -55, -64, -51, -50, -45, -50, -51, -66, 11, 31, 27
25, -45, -77, -59, -58, -64, -60, -58, -73, -60, -60, -59, -56, -68, -78, -68, -56, -60, -54, -61, -57, -58, -54, -46, -46, -45, -45, -45, -60, 11, 31, 27
26, -45, -64, -53, -55, -62, -62, -78, -58, -64, -60, -58, -60, -59, -64, -81, -67, -63, -58, -55, -58, -56, -60, -55, -59, -51, -50, -45, -47, 11, 31, 27
27, -39, -47, -49, -57, -55, -56, -66, -64, -76, -58, -66, -64, -62, -68, -76, -58, -66, -55, -61, -64, -56, -62, -60, -62, -66, -60, -47, -45, 11, 31, 27
0, -45, -46, -56, -59, -65, -64, -78, -63, -62, -69, -68, -66, -65, -62, -72, -58, -68, -66, -66, -70, -83, -55, -55, -67, -55, -51, -48, -41, 11, 31, 27
1, -43, -45, -48, -54, -56, -58, -59, -66, -77, -79, -75, -66, -66, -72, -68, -62, -62, -56, -56, -66, -68, -69, -72, -79, -66, -84, -62, -45, 11, 31, 27
2, -58, -53, -45, -56, -58, -56, -61, -64, -72, -68, -66, -78, -71, -76, -87, -78, -68, -61, -64, -70, -75, -66, -62, -70, -85, -62, -55, -53, 11, 31, 27
3, -54, -55, -52, -45, -54, -59, -59, -74, -82, -60, -61, -61, -58, -58, -62, -65, -66, -63, -78, -68, -68, -64, -72, -68, -66, -59, -55, -55, 11, 31, 27
4, -56, -55, -57, -50, -45, -45, -56, -60, -62, -55, -55, -59, -53, -58, -61, -62, -54, -57, -69, -60, -65, -60, -67, -60, -71, -65, -54, -56, 11, 31, 27
5, -64, -63, -61, -56, -50, -45, -58, -60, -60, -53, -57, -57, -60, -60, -62, -68, -60, -75, -68, -66, -68, -74, -65, -60, -60, -64, -66, -60, 11, 31, 27
6, -70, -58, -60, -60, -59, -57, -45, -44, -52, -47, -58, -58, -54, -60, -58, -60, -60, -64, -62, -66, -65, -74, -64, -62, -54, -59, -66, -67, 11, 31, 27
7, -62, -66, -60, -80, -63, -58, -43, -45, -51, -60, -62, -72, -76, -79, -71, -72, -64, -68, -73, -61, -79, -69, -63, -63, -61, -76, -60, -65, 11, 31, 27
8, -61, -76, -68, -83, -66, -56, -51, -49, -45, -58, -60, -63, -72, -66, -64, -76, -66, -66, -60, -65, -68, -66, -66, -60, -60, -63, -66, -74, 11, 31, 27
9, -66, -74, -70, -60, -60, -51, -46, -59, -54, -45, -51, -58, -62, -66, -62, -68, -66, -76, -59, -54, -62, -66, -63, -62, -62, -59, -60, -56, 11, 31, 27
10, -65, -69, -69, -59, -55, -53, -55, -60, -54, -50, -45, -53, -58, -68, -61, -68, -58, -57, -59, -55, -55, -65, -57, -58, -59, -57, -59, -64, 11, 31, 27
11, -66, -65, -69, -66, -58, -56, -59, -75, -61, -55, -54, -45, -56, -56, -57, -68, -56, -54, -73, -61, -58, -60, -56, -62, -64, -62, -59, -66, 11, 31, 27
12, -62, -71, -64, -55, -55, -54, -54, -76, -70, -63, -57, -56, -45, -55, -55, -59, -53, -51, -60, -64, -60, -70, -60, -65, -66, -66, -60, -64, 11, 31, 27
14, -71, -66, -76, -64, -60, -54, -58, -69, -62, -62, -63, -57, -57, -42, -45, -43, -51, -54, -69, -62, -61, -60, -61, -65, -72, -69, -75, -70, 11, 31, 27
16, -68, -68, -63, -74, -58, -58, -60, -63, -66, -71, -60, -59, -51, -55, -50, -55, -45, -45, -50, -56, -60, -55, -75, -61, -64, -62, -64, -69, 11, 31, 27
17, -67, -62, -64, -68, -70, -62, -58, -65, -71, -64, -59, -58, -53, -55, -60, -56, -47, -45, -60, -55, -66, -62, -60, -76, -59, -54, -55, -56, 11, 31, 27
18, -65, -60, -62, -71, -69, -65, -62, -77, -64, -78, -62, -59, -55, -56, -68, -61, -53, -56, -45, -53, -60, -58, -68, -54, -59, -65, -55, -64, 11, 31, 27
19, -64, -68, -62, -76, -59, -61, -62, -60, -62, -57, -59, -64, -59, -58, -60, -58, -55, -50, -53, -45, -50, -49, -60, -58, -56, -57, -54, -61, 11, 31, 27
20, -75, -68, -68, -63, -64, -62, -62, -75, -64, -62, -58, -54, -60, -55, -61, -64, -54, -68, -59, -49, -45, -42, -59, -54, -54, -58, -59, -58, 11, 31, 27
21, -59, -72, -66, -65, -62, -70, -75, -70, -66, -64, -65, -61, -74, -56, -60, -75, -55, -63, -55, -52, -43, -45, -46, -54, -64, -60, -60, -64, 11, 31, 27
22, -49, -68, -54, -70, -74, -58, -62, -60, -62, -59, -56, -56, -58, -64, -54, -54, -67, -56, -62, -62, -56, -43, -45, -45, -49, -44, -51, -58, 11, 31, 27
23, -66, -81, -68, -68, -77, -59, -62, -62, -58, -62, -58, -60, -62, -67, -69, -65, -60, -71, -58, -55, -60, -58, -49, -45, -47, -50, -58, -62, 11, 31, 27
24, -54, -68, -83, -68, -69, -57, -56, -60, -59, -62, -62, -62, -69, -81, -71, -69, -66, -54, -59, -56, -55, -64, -49, -51, -45, -47, -51, -65, 11, 31, 27
25, -46, -79, -55, -59, -65, -58, -58, -68, -61, -54, -58, -58, -62, -78, -64, -59, -62, -56, -61, -59, -55, -54, -46, -46, -45, -45, -46, -58, 11, 31, 27
26, -45, -62, -53, -56, -53, -66, -64, -60, -63, -60, -54, -56, -59, -64, -75, -68, -62, -54, -55, -58, -55, -60, -54, -59, -52, -48, -45, -47, 11, 31, 27
27, -39, -47, -49, -56, -56, -58, -65, -62, -73, -54, -66, -65, -62, -68, -72, -54, -66, -60, -64, -62, -54, -62, -62, -62, -63, -59, -46, -45, 11, 31, 27
0, -45, -46, -54, -61, -61, -62, -71, -63, -62, -68, -68, -73, -62, -62, -75, -59, -67, -68, -66, -69, -78, -55, -54, -67, -56, -51, -47, -41, 11, 31, 27
1, -43, -45, -47, -55, -55, -58, -57, -64, -74, -75, -66, -64, -68, -72, -70, -60, -78, -62, -56, -66, -70, -69, -70, -82, -66, -84, -61, -45, 11, 31, 27
2, -55, -50, -45, -55, -58, -60, -61, -62, -70, -74, -83, -70, -62, -67, -78, -76, -65, -76, -63, -68, -72, -66, -62, -67, -78, -62, -55, -53, 11, 31, 27
3, -54, -56, -54, -45, -51, -56, -61, -70, -67, -60, -60, -60, -54, -56, -70, -80, -68, -72, -62, -65, -63, -64, -74, -68, -69, -55, -55, -56, 11, 31, 27
4, -58, -54, -53, -53, -45, -45, -55, -60, -66, -55, -54, -56, -53, -57, -62, -62, -59, -58, -60, -60, -71, -70, -68, -63, -58, -68, -53, -56, 11, 31, 27
5, -62, -63, -62, -60, -53, -45, -54, -60, -60, -54, -54, -57, -60, -60, -62, -70, -60, -61, -66, -66, -66, -69, -64, -62, -66, -70, -63, -59, 11, 31, 27
6, -71, -58, -60, -62, -55, -58, -45, -44, -51, -47, -54, -60, -55, -59, -59, -60, -60, -59, -64, -66, -66, -74, -64, -63, -54, -59, -61, -67, 11, 31, 27
7, -61, -68, -63, -76, -68, -58, -43, -45, -48, -60, -62, -74, -80, -74, -74, -71, -67, -62, -68, -63, -83, -69, -64, -62, -61, -74, -62, -62, 11, 31, 27
8, -62, -82, -69, -79, -65, -58, -51, -51, -45, -56, -60, -61, -69, -66, -66, -80, -63, -68, -64, -62, -66, -68, -66, -60, -60, -62, -64, -74, 11, 31, 27
9, -66, -84, -74, -58, -56, -50, -46, -59, -54, -45, -53, -55, -62, -66, -63, -68, -64, -67, -68, -59, -64, -64, -61, -63, -61, -60, -60, -54, 11, 31, 27
