14, -69, -68, -71, -62, -63, -55, -58, -65, -62, -61, -62, -55, -55, -42, -45, -43, -53, -56, -66, -60, -59, -60, -62, -61, -66, -70, -79, -71, 11, 19, 50
15, -59, -62, -70, -81, -62, -62, -56, -66, -79, -72, -77, -68, -55, -45, -44, -45, -53, -55, -60, -58, -64, -75, -59, -60, -62, -61, -69, -59, 11, 19, 50
17, -66, -62, -61, -62, -59, -60, -54, -75, -69, -70, -55, -55, -53, -54, -61, -58, -45, -45, -59, -54, -74, -62, -60, -70, -58, -54, -54, -60, 11, 19, 50
18, -64, -61, -62, -65, -67, -64, -64, -73, -61, -59, -59, -59, -60, -58, -68, -62, -53, -58, -45, -56, -60, -54, -70, -58, -60, -62, -56, -64, 11, 19, 50
19, -68, -69, -62, -67, -56, -62, -62, -60, -62, -57, -58, -60, -53, -54, -60, -58, -55, -50, -53, -45, -48, -47, -60, -55, -57, -57, -54, -64, 11, 19, 50
21, -54, -72, -66, -66, -65, -68, -73, -68, -66, -68, -64, -56, -60, -55, -62, -75, -55, -63, -54, -50, -43, -45, -47, -56, -65, -58, -59, -63, 11, 19, 50
22, -47, -74, -54, -68, -60, -60, -61, -61, -65, -60, -54, -56, -63, -58, -60, -58, -65, -57, -64, -59, -56, -43, -45, -44, -49, -45, -51, -54, 11, 19, 50
23, -64, -79, -62, -72, -55, -59, -64, -60, -58, -62, -56, -59, -67, -64, -62, -62, -61, -71, -54, -56, -59, -59, -49, -45, -51, -52, -55, -63, 11, 19, 50
24, -53, -82, -78, -70, -60, -54, -54, -60, -60, -61, -64, -66, -69, -77, -66, -66, -65, -55, -59, -58, -56, -64, -52, -49, -45, -46, -52, -63, 11, 19, 50
25, -45, -67, -57, -60, -66, -60, -56, -74, -60, -55, -55, -58, -60, -65, -68, -61, -59, -55, -58, -59, -59, -54, -45, -53, -47, -45, -45, -50, 11, 19, 50
26, -46, -69, -53, -55, -54, -55, -65, -55, -62, -60, -54, -58, -62, -67, -82, -70, -60, -56, -55, -60, -55, -56, -55, -56, -52, -51, -45, -46, 11, 19, 50
27, -39, -46, -52, -55, -58, -58, -60, -60, -61, -56, -66, -64, -68, -67, -68, -54, -63, -60, -66, -64, -56, -62, -58, -60, -64, -57, -48, -45, 11, 19, 50
0, -45, -47, -56, -62, -64, -62, -78, -63, -61, -61, -66, -68, -62, -66, -71, -62, -68, -68, -66, -68, -80, -56, -54, -67, -54, -51, -48, -41, 11, 19, 50
1, -43, -45, -46, -55, -57, -58, -58, -64, -75, -83, -66, -61, -64, -77, -70, -61, -70, -59, -59, -69, -68, -70, -76, -80, -82, -68, -64, -44, 11, 19, 50
2, -57, -51, -45, -56, -58, -56, -62, -64, -75, -71, -64, -60, -61, -68, -80, -85, -66, -63, -63, -67, -69, -67, -62, -66, -80, -56, -55, -53, 11, 19, 50
3, -60, -56, -54, -45, -53, -56, -59, -70, -74, -62, -62, -58, -54, -63, -66, -65, -64, -60, -64, -69, -64, -65, -70, -74, -68, -58, -53, -56, 11, 19, 50
4, -61, -57, -55, -50, -45, -45, -58, -59, -64, -54, -54, -57, -54, -54, -74, -60, -56, -56, -65, -54, -64, -62, -62, -59, -58, -66, -52, -59, 11, 19, 50
5, -62, -62, -59, -56, -52, -45, -54, -60, -60, -49, -58, -56, -59, -59, -65, -68, -61, -62, -68, -68, -68, -69, -66, -60, -60, -62, -54, -56, 11, 19, 50
6, -76, -56, -60, -60, -58, -56, -45, -44, -52, -47, -54, -59, -56, -60, -54, -68, -60, -58, -64, -64, -66, -74, -64, -65, -54, -61, -66, -62, 11, 19, 50
7, -62, -66, -62, -70, -63, -58, -43, -45, -51, -60, -62, -72, -73, -86, -71, -79, -64, -65, -74, -64, -77, -68, -64, -62, -60, -77, -59, -60, 11, 19, 50
