(24772, 1, 127, 127, -71, 127, -73, -73, -72, -63, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 21)
(24777, 6, -71, -69, -76, -67, -69, 127, -64, -69, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 21)
(24778, 7, -75, -79, -74, -69, -78, -70, 127, -78, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 21)
(24790, 1, 127, -75, -74, -76, -79, -76, -76, -66, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 26)
(24792, 3, -76, -66, 127, -77, -78, -75, -76, -75, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 26)
(24793, 4, -75, -72, -66, 127, -72, -69, -69, -67, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 26)
(24809, 2, -62, 127, -69, -68, -72, -75, -70, -74, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 11)
(24814, 7, -72, -74, 127, -69, -81, -76, 127, -75, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 11)
(24815, 8, -63, -70, 127, -67, -73, -68, -61, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 11)
(24826, 1, 127, -75, -71, -76, -74, -77, -72, -61, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 16)
(24831, 6, -70, -70, 127, 127, -66, 127, -61, -67, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 16)
(24832, 7, -73, -73, 127, 127, -76, -76, 127, -69, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 16)
(24833, 8, -65, -65, 127, 127, -66, -70, -60, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 16)
(24844, 1, 127, -68, 127, 127, -73, -73, -72, -63, 127, 127, 127, 127, 127, 127, 127, 127, 127, 127, 21)
